BidangUsaha,JumlahAset,Lokasi,MataUang,Nama,Persentase,Satuan,StatusOperasi,TahunKomersil,KodeEmiten,NamaEmiten
PENYERTAAN SAHAM,198,JAKARTA,USD,PT SF DIGITAL COMMERCE,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PENYERTAAN SAHAM,475,JAKARTA,USD,PT SF DIGITAL TERDEPAN,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
JASA MANAJEMEN KONSULTASI TEKNOLOGI DAN TRANSFORMASI DIGITAL,355737,JAKARTA,USD,PT SINARMAS REWIRED XCELLENCE,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PENYERTAAN SAHAM,643384,JAKARTA,USD,PT SINARMAS SUKSES SEJAHTERA,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PENYEDIA JASA INTERNET,76259,YOGYAKARTA,USD,PT SINTESA SINERGI NUSANTARA,89.99,PENUH,YA,2022,DSSA,DIAN SWASTATIKA SENTOSA TBK
PENYERTAAN SAHAM,68259496,JAKARTA,USD,PT SMPLUS DIGITAL INVESTAMA,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PENYERTAAN SAHAM,64072087,JAKARTA,USD,PT SMPLUS SENTRA DATA,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
AKTIVITAS HOSTING,44999809,JAKARTA,USD,PT SMPLUS SENTRA DATA PERSADA,99.99,PENUH,TIDAK,2024,DSSA,DIAN SWASTATIKA SENTOSA TBK
JASA TEKNOLOGI DAN KEGIATAN TERKAIT LAINNYA,3018025,JAKARTA,USD,PT SMPLUS SOLUSI SEJAHTERA,99.99,PENUH,YA,2014,DSSA,DIAN SWASTATIKA SENTOSA TBK
PERTAMBANGAN BATUBARA,35592246,JAKARTA,USD,PT SURYA KALIMANTAN SEJATI,99.3,PENUH,YA,2019,DSSA,DIAN SWASTATIKA SENTOSA TBK
PERTAMBANGAN BATUBARA,494995,JAKARTA,USD,PT SURYA KALIMANTAN SEJATI DUA,99.64,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PERTAMBANGAN BATUBARA,22893144,JAMBI,USD,PT TANJUNG BELIT BARA UTAMA,51.0,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PERTAMBANGAN BATUBARA,7811492,KALIMANTAN TENGAH,USD,PT TRISULA KENCANA SAKTI,51.0,PENUH,YA,2008,DSSA,DIAN SWASTATIKA SENTOSA TBK
JASA KONSULTASI MANAJEMEN,73100,JAKARTA,USD,PT UNSOCO,51.0,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PERTAMBANGAN BATUBARA,3852,JAKARTA,USD,PT WAHANA ALAM LESTARI,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PERTAMBANGAN BATUBARA,806214,JAKARTA,USD,PT WAHANA RIMBA LESTARI,51.0,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PENYERTAAN SAHAM,1020,SINGAPURA,USD,SHAANXI NORTH WEST POWER CORPORATION PTE LTD,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PENYERTAAN SAHAM,251671,SINGAPURA,USD,SHINING ENERGY PTE LTD,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PENYERTAAN SAHAM,2322831,SINGAPURA,USD,SUNSHINE NETWORK PTE LTD,99.99,PENUH,TIDAK,0,DSSA,DIAN SWASTATIKA SENTOSA TBK
PERDAGANGAN BESAR,12000000,DKI JAKARTA,IDR,PT VARIA INTERHEALTH INDONESIA,99.99,RIBUAN,2024,2025,DVLA,DARYA-VARIA LABORATORIA TBK
PENUNJANG ACARA,41425470741,JAKARTA SELATAN,IDR,PT DYAMALL GRAHA UTAMA,99.99,PENUH,AKTIF,2005,DYAN,PT DYANDRA MEDIA INTERNATIONAL TBK
PENYELENGGARA ACARA/EVENT ORGANIZER,542560291087,JAKARTA PUSAT,IDR,PT DYANDRA PROMOSINDO,99.56,PENUH,AKTIF,1994,DYAN,PT DYANDRA MEDIA INTERNATIONAL TBK
HOTEL,198084990104,TANGERANG,IDR,PT GRAHA MULTI UTAMA,99.96,PENUH,AKTIF,2010,DYAN,PT DYANDRA MEDIA INTERNATIONAL TBK
KONVENSI DAN EKSIBISI,464682113462,JAKARTA PUSAT,IDR,PT NUSA DUA INDONESIA,99.99,PENUH,AKTIF,2011,DYAN,PT DYANDRA MEDIA INTERNATIONAL TBK
"MENJALANKAN USAHA DI BIDANG PERDAGANGAN BESAR BERDASARKAN KONTRAK, KONSULTAN MANAJEMEN DAN LAIN-LAIN",8205133231,JAKARTA SELATAN,IDR,PT ELANG CAKRAWALA INTI,99.0,PENUH,SUDAH BEROPERASI,2020,ECII,PT ELECTRONIC CITY INDONESIA TBK
BIDANG PROPERTI,102141389680,TANGERANG SELATAN,IDR,PT GRIYA PUSAKA PROPERTINDO,99.9,PENUH,AKTIF,2019,ECII,PT ELECTRONIC CITY INDONESIA TBK
BIDANG PERDAGANGAN KECIL,62044340,TANGERANG SELATAN,IDR,PT GROOCERIES CITY INDONESIA,99.0,PENUH,AKTIF,2023,ECII,PT ELECTRONIC CITY INDONESIA TBK
BIDANG PROPERTI,281603026719,JAKARTA SELATAN,IDR,PT KIRANA CIPTA PROPERTINDO,99.53,PENUH,AKTIF,2014,ECII,PT ELECTRONIC CITY INDONESIA TBK
AKTIVITAS HOSTING DAN YANG BERHUBUNGAN DENGAN HAL TERSEBUT,3107635,JAKARTA,IDR,PT EKAGRATA DATA GEMILANG,99.83,JUTAAN,BEROPERASI,2018,EDGE,PT INDOINTERNET TBK
"PERDAGANGAN, INFORMASI DAN KOMUNIKASI SERTA JASA",6521,TANGERANG SELATAN,IDR,PT NET SOFT,99.52,JUTAAN,BEROPERASI,2002,EDGE,PT INDOINTERNET TBK
JASA AKTIVITAS TEKNOLOGI INFORMASI DAN JASA KONSULTASI KOMPUTER LAINNYA,9592,BANDUNG,IDR,PT WIRATAPURA INDO PARAHYANGAN,60.0,JUTAAN,BEROPERASI,2017,EDGE,PT INDOINTERNET TBK
PERDAGANGAN,3786432936,INDONESIA,IDR,PT EKADHARMA MITRA NIAGA,99.0,PENUH,MASIH BEROPERASI,2006,EKAD,EKADHARMA INTERNATIONAL TBK
INDUSTRI DAN PERDAGANGAN,191002753438,MALAYSIA,IDR,VISKO INDUSTRIES SDN BHD,77.95,PENUH,MASIH BEROPERASI,2009,EKAD,EKADHARMA INTERNATIONAL TBK
INDUSRI DAN PERDAGANGAN,213376197321,MALAYSIA,IDR,VISKO SDN BHD,77.95,PENUH,OPERASI,2009,EKAD,EKADHARMA INTERNATIONAL TBK
JASA PEMELIHARAAN MEKANIK,70795,JAKARTA,IDR,KSO ELNUSA,100.0,JUTAAN,OPERASI,2016,ELSA,ELNUSA TBK
"JASA PENGULIRAN, PERDAGANGAN DAN PABRIKASI PIPA",430884,BATAM,IDR,PT ELNUSA FABRIKASI KONSTRUKSI,99.97,JUTAAN,OPERASI,1983,ELSA,ELNUSA TBK
TIDAK DIKETAHUI,12880,JAKARTA,IDR,PT ELNUSA GEOSAINS INDONESIA,99.99,JUTAAN,BELUM BEROPERASI,0,ELSA,ELNUSA TBK
TIDAK DIKETAHUI,50276,JAKARTA,IDR,PT ELNUSA OILFIELD SERVICES,99.99,JUTAAN,BELUM BEROPERAS,0,ELSA,ELNUSA TBK
"SPBU, DEPO, TRANSPORTASI DAN PERDAGANGAN BBM DAN BAHAN KIMIA",4035700,JAKARTA,IDR,PT ELNUSA PETROFIN,99.99,JUTAAN,OPERASI,1996,ELSA,ELNUSA TBK
JASA PENYEWAAN KAPAL LAUT DAN AGEN PERKAPALAN PERUSAHAAN PELAYARAN,603523,JAKARTA,IDR,PT ELNUSA TRANS SAMUDERA,99.99,JUTAAN,OPERASI,2014,ELSA,ELNUSA TBK
JASA PEROLEHAN DAN PRODUKSI MIGAS,146112,JAKARTA,IDR,PT PATRA NUSA DATA,99.5,JUTAAN,OPERASI,1998,ELSA,ELNUSA TBK
"MANAJEMEN DATA, TEKNOLOGI INFOMASI DAN TELEKOMUNIKASI",385642,JAKARTA,IDR,PT SIGMA CIPTA UTAMA,99.99,JUTAAN,OPERASI,1980,ELSA,ELNUSA TBK
INVESTASI DAN PENDANAAN,111,SINGAPURA,IDR,BLD ASIA PTE LTD,100.0,JUTAAN,OPERASI,2010,ELTY,BAKRIELAND DEVELOPMENT TBK
INVESTASI DAN PENDANAAN,233510,SINGAPURA,IDR,BLD INVESTMENT PTE LTD,100.0,JUTAAN,OPERASI,2010,ELTY,BAKRIELAND DEVELOPMENT TBK
PERUSAHAAN INVESTASI,731318,DUBAI,IDR,LIMITLESS WORLD INTERNATIONAL SERVICES-6 LTD,100.0,JUTAAN,TIDAK AKTIF,2008,ELTY,BAKRIELAND DEVELOPMENT TBK
"PENGELOLA GEDUNG, APARTEMEN DAN PERUMAHAN",125,JAKARTA,IDR,PROVICIES KARYA MANDIRI,96.0,JUTAAN,OPERASI,2016,ELTY,BAKRIELAND DEVELOPMENT TBK
PENGELOLA HOTEL,3544,"BOGOR, JAWA BARAT",IDR,PT ANDRASENTRA PROPERTI SERVICES,99.99,JUTAAN,OPERASI,2015,ELTY,BAKRIELAND DEVELOPMENT TBK
PERUMAHAN DAN REAL ESTAT,822089,"BOGOR, JAWA BARAT",IDR,PT BAHANA SUKMASEJAHTERA,100.0,JUTAAN,TAHAP PENGEMBANGAN,1996,ELTY,BAKRIELAND DEVELOPMENT TBK
REAL ESTAT,249251,"BOGOR, JAWA BARAT",IDR,PT BAKRIE NIRWANA REALTY,100.0,JUTAAN,OPERASI,2014,ELTY,BAKRIELAND DEVELOPMENT TBK
"PERDAGANGAN, PEMBANGUNAN DAN JASA",45026,JAKARTA,IDR,PT BAKRIE PANGRIPTA LOKA,100.0,JUTAAN,OPERASI,2008,ELTY,BAKRIELAND DEVELOPMENT TBK
"REAL ESTATE, FASILITAS LAPANGAN, PENGELOLA LAHAN, FASILITAS OLAHRAGA, KLUB KEBUGARAN, AKTIFITAS PERPARKIRAN, PERIKLANAN, FASILITAS GELANGGANG ATAU ARENA",62373,JAKARTA,IDR,PT BAKRIE PESONA RASUNA,98.8,JUTAAN,OPERASI,1996,ELTY,BAKRIELAND DEVELOPMENT TBK
"REAL ESTAT,PROPERTI,APARTEMEN,PERHOTELAN DAN PERKANTORAN",5154436,JAKARTA,IDR,PT BAKRIE SWASAKTI UTAMA,99.63,JUTAAN,OPERASI,1982,ELTY,BAKRIELAND DEVELOPMENT TBK
REAL ESTATE,802559,JAKARTA,IDR,PT BUMI DAYA MAKMUR,100.0,JUTAAN,OPERASI,2006,ELTY,BAKRIELAND DEVELOPMENT TBK
"PERDAGANGAN, PEMBANGUNAN DAN JASA",2912,JAKARTA,IDR,PT BUMI SENTRA INVESTAMA,99.99,JUTAAN,TIDAK AKTIF,2009,ELTY,BAKRIELAND DEVELOPMENT TBK
REAL ESTAT,401858,"TANGERANG, BANTEN",IDR,PT CITRASAUDARA ABADI,99.99,JUTAAN,OPERASI,1988,ELTY,BAKRIELAND DEVELOPMENT TBK
"REAL ESTAT, PROPERTI, PERUMAHAN DAN PERHOTELAN",1620936,"BOGOR, JAWA BARAT",IDR,PT GRAHA ANDRASENTRA PROPERTINDO TBK,38.76,JUTAAN,OPERASI,1988,ELTY,BAKRIELAND DEVELOPMENT TBK
REAL ESTAT,414401,YOGYAKARTA,IDR,PT GRAHA MULTI INSANI,100.0,JUTAAN,OPERASI,2011,ELTY,BAKRIELAND DEVELOPMENT TBK
PERUMAHAN DAN REAL ESTATE,114484,"SIDOARJO, JAWA TIMUR",IDR,PT INTI PERMATA SEJATI,99.0,JUTAAN,TAHAP PENGEMBANGAN,2001,ELTY,BAKRIELAND DEVELOPMENT TBK
"PERDAGANGAN, JASA PENYEDIAAN MAKANAN DAN MINUMAN",4076,"BOGOR, JAWA BARAT",IDR,PT JASA BOGA RAYA,85.0,JUTAAN,OPERASI,2012,ELTY,BAKRIELAND DEVELOPMENT TBK
PEMBANGUNAN KAWASAN WISATA KRAKATOA NIRWANA RESORT,1037776,LAMPUNG,IDR,PT KRAKATAU LAMPUNG TOURISM DEVELOPMENT,99.88,JUTAAN,OPERASI,1994,ELTY,BAKRIELAND DEVELOPMENT TBK
"REAL ESTATE, KONSTRUKSI GEDUNG TEMPAT TINGGAL DAN JALAN RAYA, PENYIAPAN LAHAN DAN PERDAGANGAN",49540,"SIDOARJO, JAWA TIMUR",IDR,PT MAJU MAKMUR SEJAHTERA,99.0,JUTAAN,TAHAP PENGEMBANGAN,2001,ELTY,BAKRIELAND DEVELOPMENT TBK
PERUMAHAN DAN REAL ESTATE,3124,"SIDOARJO, JAWA TIMUR",IDR,PT MEGAH DJATI KARYA,99.0,JUTAAN,TAHAP PENGEMBANGAN,2006,ELTY,BAKRIELAND DEVELOPMENT TBK
"REAL ESTATE, KONSTRUKSI GEDUNG TEMPAT TINGGAL DAN JALAN RAYA, PENYIAPAN LAHAN DAN PERDAGANGAN",6253,"SIDOARJO, JAWA TIMUR",IDR,PT MITRA LANGGENG SEJAHTERA,99.01,JUTAAN,TAHAP PENGEMBANGAN,2004,ELTY,BAKRIELAND DEVELOPMENT TBK
PERUMAHAN DAN REAL ESTATE,1093856,"SIDOARJO, JAWA TIMUR",IDR,PT MUTIARA MASYHUR SEJAHTERA,99.21,JUTAAN,OPERASI,2005,ELTY,BAKRIELAND DEVELOPMENT TBK
REAL ESTATE DAN PERDAGANGAN,98698,"SIDOARJO, JAWA TIMUR",IDR,PT NUGRAHA ADHIKARSA PRATAMA,99.0,JUTAAN,TAHAP PENGEMBANGAN,1997,ELTY,BAKRIELAND DEVELOPMENT TBK
"PEMBANGUNAN, PERDAGANGAN DAN JASA",160611,JAKARTA,IDR,PT PRIMA BISNIS UTAMA,100.0,JUTAAN,AKTIF,2016,ELTY,BAKRIELAND DEVELOPMENT TBK
"KEBERSIHAN BANGUNGAN DAN INDUSTRI LAIN, KEAMANAN SWASTA, JASA SISTEM KEAMANAN, PENYEDIA TENAGA KERJA WAKTU TERTENTU, KEBERSIHAN UMUM DAN BANGUNGAN, PERAWATAN DAN PEMELIHARAN TAMAN, REAL ESTATE",355467,JAKARTA,IDR,PT PROVICES INDONESIA,99.99,JUTAAN,OPERASI,2008,ELTY,BAKRIELAND DEVELOPMENT TBK
"PENGELOLA GEDUNG, APARTEMEN DAN PERUMAHAN",125,JAKARTA,IDR,PT PROVICES KARYA MANDIRI,96.0,JUTAAN,OPERASI,2016,ELTY,BAKRIELAND DEVELOPMENT TBK
"PENGELOLA GEDUNG, APARTEMEN DAN PERUMAHAN",1999,JAKARTA,IDR,PT PROVICES LINTAS MANDIRI,99.95,JUTAAN,TAHAP PENGEMBANGAN,2015,ELTY,BAKRIELAND DEVELOPMENT TBK
"PENGELOLA GEDUNG, APARTEMEN DAN PERUMAHAN",628,JAKARTA,IDR,PT PROVICES PRIMA MANDIRI,99.26,JUTAAN,TAHAP PENGEMBANGAN,2015,ELTY,BAKRIELAND DEVELOPMENT TBK
"PENGELOLA GEDUNG, APARTEMEN DAN PERUMAHAN",1499,JAKARTA,IDR,PT PROVICES TOTAL MANDIRI,99.93,JUTAAN,TAHAP PENGEMBANGAN,2015,ELTY,BAKRIELAND DEVELOPMENT TBK
PENGELOLA HOTEL ASTON RESIDENCE,63244,JAKARTA,IDR,PT RASUNA RESIDENCE DEVELOPMENT,100.0,JUTAAN,OPERASI,2004,ELTY,BAKRIELAND DEVELOPMENT TBK
PEMBANGUNAN DAN REAL ESTAT,1330420,JAKARTA,IDR,PT SUPERWISH PERKASA,100.0,JUTAAN,OPERASI,2006,ELTY,BAKRIELAND DEVELOPMENT TBK
"PEMBANGUNAN, PERDAGANGAN DAN JASA",541349,JAKARTA,IDR,PT SURYA GLOBAL NUSANTARA,100.0,JUTAAN,AKTIF,2016,ELTY,BAKRIELAND DEVELOPMENT TBK
PERUMAHAN/ PROPERTY,98137144934,DEPOK,IDR,PT GRAHA MENTARI PERSADA,99.0,PENUH,AKTIF,2007,EMDE,MEGAPOLITAN DEVELOPMENTS TBK
PERUMAHAN/ PROPERTY,148666517630,DEPOK,IDR,PT MEGA LIMO ESTATE,99.8,PENUH,AKTIF,1982,EMDE,MEGAPOLITAN DEVELOPMENTS TBK
PERUMAHAN/ SHOPPING,2017559044842,DEPOK,IDR,PT MEGA PASANGGRAHAN INDAH,99.38,PENUH,AKTIF,1983,EMDE,MEGAPOLITAN DEVELOPMENTS TBK
PERUMAHAN/ PROPERTY,675052887975,BOGOR,IDR,PT TIRTA PERSADA DEVELOPMENTS,99.89,PENUH,AKTIF,2007,EMDE,MEGAPOLITAN DEVELOPMENTS TBK
PERUMAHAN/ APARTMENT,196518793350,TANGERANG,IDR,PT TITAN PROPERTY,99.99,PENUH,AKTIF,2006,EMDE,MEGAPOLITAN DEVELOPMENTS TBK
PERDAGANGAN DAN JASA TELEKOMUNIKASI,814467,JAKARTA,IDR,PT ABHIMATA CITRA ABADI,99.99,RIBUAN,BEROPERASI,1991,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
JASA TEKNOLOGI INFORMASI,982,JAKARTA,IDR,PT BITNET KOMUNIKASINDO,100.0,JUTAAN,BEROPERASI,1996,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA,57875,JAKARTA,IDR,PT ELANG ALIANSI SEJAHTERA,100.0,JUTAAN,BELUM BEROPERASI,2016,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
JASA KONSULTASI MANAJEMEN,1596636,JAKARTA,IDR,PT ELANG CAKRA ARENA,100.0,JUTAAN,BEROPERASI,2016,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN,49537,JAKARTA,IDR,PT ELANG GRAHA PROPERTINDO,100.0,JUTAAN,BEROPERASI,2003,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA,1792,JAKARTA,IDR,PT ELANG KARYA PERSADA,100.0,JUTAAN,BELUM BEROPERASI,2016,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN,2080414,JAKARTA,IDR,PT ELANG MEDIA VISITAMA,100.0,JUTAAN,BEROPERASI,2015,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA,50608,JAKARTA,IDR,PT ELANG PERSADA TEKNOLOGI,100.0,JUTAAN,BEROPERASI,2018,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA,318,JAKARTA,IDR,PT ELANG PESONA TRILOKA,100.0,JUTAAN,BELUM BEROPERASI,2017,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA TEKNOLOGI INFORMASI,4260,JAKARTA,IDR,PT ELANG PRIMA RETAILINDO,100.0,JUTAAN,BEROPERASI,2015,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
KONSULTASI MANAJEMEN,152724,JAKARTA,IDR,PT FUTURA ENERGI SEMESTA,100.0,JUTAAN,BEROPERASI,2024,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA,126121,JAKARTA,IDR,PT GLOBAL KENCANA PROPERTINDO,100.0,JUTAAN,BEROPERASI,2015,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA,76805,JAKARTA,IDR,PT GLOBAL KRIYA PROPERTINDO,100.0,JUTAAN,BELUM BEROPERASI,2014,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
KONSULTASI MANAJEMEN,296813,JAKARTA,IDR,PT HELIOS BERKAT TEKNOLOGI,100.0,JUTAAN,BELUM BEROPERASI,2022,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA TELEKOMUNIKASI,18767,JAKARTA,IDR,PT INDOPAY MERCHANT SERVICES,100.0,JUTAAN,BEROPERASI,2000,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
JASA PENYEDIAAN SEWA TOWER,148459,JAKARTA,IDR,PT INDOSURYA MENARA BERSAMA,60.0,JUTAAN,BEROPERASI,2011,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
KONSULTASI MANAJEMEN,63521,JAKARTA,IDR,PT INOVASI PERMATA OXYGEN,100.0,JUTAAN,BELUM BEROPERASI,2023,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
KONSULTASI MANAJEMEN,8270,JAKARTA,IDR,PT INTEGRAL PERTAMA PERSADA,100.0,JUTAAN,BEROPERASI,2023,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
MEDIA ONLINE,5614023,JAKARTA,IDR,PT KREATIF MEDIA KARYA,99.99,JUTAAN,BEROPERASI,2012,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PENYIARAN TELEVISI,103813,JAKARTA,IDR,PT OMNI INTIVISION,99.99,JUTAAN,BEROPERASI,2004,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA,492134,JAKARTA,IDR,PT PARIWARA DIGITAL MEDIA,100.0,JUTAAN,BEROPERASI,2018,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
KONSULTASI MANAJEMEN,28550,JAKARTA,IDR,PT PRATAMA LANDASAN USAHA SEJAHTERA,100.0,JUTAAN,BEROPERASI,2023,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
KONSULTASI MANAJEMEN,3428703,JAKARTA,IDR,PT ROKET CIPTA SENTOSA,100.0,JUTAAN,BEROPERASI,2024,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
JASA KESEHATAN,5558310,JAKARTA,IDR,SARANA MEDITAMA METROPOLITAN TBK,78.46,JUTAAN,BEROPERASI,1984,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
KONSULTASI MANAJEMEN,254,JAKARTA,IDR,PT SELANCAR FORMULA SEJAHTERA,100.0,JUTAAN,BELUM BEROPERASI,2022,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PENYIARAN TELEVISI,10815251,JAKARTA,IDR,SURYA CITRA MEDIA TBK,72.08,JUTAAN,BEROPERASI,2002,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
JASA TELEKOMUNIKASI,317521,JAKARTA,IDR,PT TANGARA MITRAKOM,92.0,JUTAAN,BEROPERASI,1999,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
PERDAGANGAN DAN JASA,1109076,JAKARTA,IDR,PT TEKNOLOGI OPTIMAL PRIORITAS SENTOSA,100.0,RIBUAN,BEROPERASI,2021,EMTK,ELANG MAHKOTA TEKNOLOGI TBK
JASA DAN PERDAGANGAN,99226000,JAKARTA,IDR,PT ENVY KAPITAL INTERNASIONAL,99.0,PENUH,PRA OPERASI,2020,ENVY,PT ENVY TECHNOLOGIES INDONESIA TBK
PERDAGANGAN BESAR DAN ECERAN SERTA INFORMASI DAN KOMUNIKASI,10000000000,JAKARTA,IDR,PT ENVY UNITY INDONESIA,99.0,PENUH,PRA OPERASI,2020,ENVY,PT ENVY TECHNOLOGIES INDONESIA TBK
JASA DAN PERDAGANGAN,2412377038,JAKARTA,IDR,PT RITEL GLOBAL SOLUSI,70.0,PENUH,OPERASI,2020,ENVY,PT ENVY TECHNOLOGIES INDONESIA TBK
PRODUKSI KEPITING KALENGAN,157478843110,"MEDAN, SUMATERA UTARA",IDR,PT MUTIARA LAUT ABADI,99.0,PENUH,BEROPERASI,2013,ENZO,PT MORENZO ABADI PERKASA TBK
INVESTASI,27142161355,SINGAPORE,IDR,EPAC FLEXIBLES ASIA PTE LTD,85.0,PENUH,BEROPERASI,2020,EPAC,PT MEGALESTARI EPACK SENTOSARAYA TBK
INDUSTRI MANUFAKTUR,71326829372,INDONESIA,IDR,PT EPAC FLEXIBLES INDONESIA,51.0,PENUH,BEROPERASI,2020,EPAC,PT MEGALESTARI EPACK SENTOSARAYA TBK
PERDAGANGAN DAN USAHA JASA INFORMASI MELALUI PORTAL WEB DAN/ATAU PLATFORM DIGITAL,27613,INDONESIA,IDR,PT EMOS GLOBAL DIGITAL,55.0,JUTAAN,BEROPERASI,2020,EPMT,ENSEVAL PUTERA MEGATRADING TBK
PERDAGANGAN PERALATAN DAN PERLENGKAPAN KESEHATAN DAN LABORATORIUM,840515,INDONESIA,IDR,PT ENSEVAL MEDIKA PRIMA,100.0,JUTAAN,BEROPERASI,2008,EPMT,ENSEVAL PUTERA MEGATRADING TBK
"INDUSTRI PERALATAN KEDOKTERAN, KEDOKTERAN GIGI, PERLENGKAPAN LAINNYA DAN JASA KALIBRASI",89269,INDONESIA,IDR,PT FORSTA KALMEDIC GLOBAL,100.0,JUTAAN,BEROPERASI,2021,EPMT,ENSEVAL PUTERA MEGATRADING TBK
PENJUALAN BAHAN BAKU OBAT-OBATAN,1415179,INDONESIA,IDR,PT GLOBAL CHEMINDO MEGATRADING,100.0,JUTAAN,BEROPERASI,2008,EPMT,ENSEVAL PUTERA MEGATRADING TBK
"PERDAGANGAN BESAR FARMASI, ALAT KESEHATAN, MAKANAN DAN MINUMAN",3207,INDONESIA,IDR,PT GLOBAL KARSA MEDIKA,100.0,JUTAAN,BELUM BEROPERASI,0,EPMT,ENSEVAL PUTERA MEGATRADING TBK
"KLINIK CUCI DARAH, PERDAGANGAN BARANG UNTUK TERAPI CUCI DARAH",30971,INDONESIA,IDR,PT MEDIKA RENAL CITRAPRIMA,100.0,JUTAAN,BEROPERASI,2016,EPMT,ENSEVAL PUTERA MEGATRADING TBK
KLINIK PELAYANAN KESEHATAN,26646,INDONESIA,IDR,PT MILLENIA DHARMA INSANI,100.0,JUTAAN,BEROPERASI,2003,EPMT,ENSEVAL PUTERA MEGATRADING TBK
"PERDAGANGAN BESAR DAGING, PRODUK OLAHAN, AKTIVITAS COLD STORAGE DAN PERGUDANGAN",50400,INDONESIA,IDR,PT MITRA ANANDA MEGADISTRINDO,51.0,JUTAAN,BEROPERASI,2023,EPMT,ENSEVAL PUTERA MEGATRADING TBK
JASA LAYANAN PENGANGKUTAN DAN PERGUDANGAN DENGAN MENGGUNAKAN PLATFORM DIGITAL,84988,INDONESIA,IDR,PT MOSTRANS GLOBAL DIGILOG,72.0,JUTAAN,BEROPERASI,2021,EPMT,ENSEVAL PUTERA MEGATRADING TBK
PERDAGANGAN BARANG HABIS PAKAI UNTUK TERAPI CUCI DARAH,161737,INDONESIA,IDR,PT RENALMED TIARA UTAMA,100.0,JUTAAN,BEROPERASI,2008,EPMT,ENSEVAL PUTERA MEGATRADING TBK
DISTRIBUSI PRODUK OBAT-OBATAN DAN PERALATAN KESEHATAN,595539,INDONESIA,IDR,PT TRI SAPTA JAYA,99.99,JUTAAN,BEROPERASI,1980,EPMT,ENSEVAL PUTERA MEGATRADING TBK
IMPORTIR & EKSPORTIR,335923686,SINGAPURA,IDR,ERAJAYA HOLDING PTE LTD,100.0,RIBUAN,OPERASI,2018,ERAA,ERAJAYA SWASEMBADA TBK
SISTEM INFORMASI,30036703,JAKARTA,IDR,PT AZEC INDONESIA MANAGEMENT SERVICES,99.99,RIBUAN,OPERASI,2001,ERAA,ERAJAYA SWASEMBADA TBK
RETAILER,278165810,JAKARTA,IDR,PT ERA BOGA NUSANTARA,99.99,RIBUAN,OPERASI,2020,ERAA,ERAJAYA SWASEMBADA TBK
DISTRIBUTOR,108163117,JAKARTA,IDR,PT ERA PRIMA INDONESIA,99.99,RIBUAN,OPERASI,2017,ERAA,ERAJAYA SWASEMBADA TBK
