kodeEmiten,NamaEmiten,field,year,contextRef,id,name,NamaPemilik,AlamatPemilik
BESS,PT BATULICIN NUSANTARA MARITIM TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0001,PT PRIMA SARANA BAHARI,PT CITRA ARTHA PERDANA,"Wisma Iskandarsyah A-10 Jl. Iskandarsyah Raya Kav. 12 -14, Jakarta Selatan 12160"
BESS,PT BATULICIN NUSANTARA MARITIM TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party3Member,IX02_1373_00284_00_0001,PT ANGSANA JAYA ENERGI,PT AUTUM PRIMA INDONESIA,"Sebamban Ii Blok F No. 21, RT 12, Kelurahan/Desa Karang Indah, Kabupaten Tanah Bumbu, Provinsi Kalimantan Selatan"
BESS,PT BATULICIN NUSANTARA MARITIM TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party2Member,IX02_1373_00283_00_0001,PT SUNGAI DANAU JAYA,PT KARUNIA MITRA BERKAT,"Ruko Grand Like, Jl. Danau Sunter Selatan Tb-s Blok E, Sunter Agung, Tanjung Priok"
BIPP,BHUWANATALA INDAH PERMAI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember,IX02_1363_04288_00_0002,PT ENSBURY KALTENG MINING,ENSBURY KALTENG PTE LTD,"Ged Graha Kapital Lt.dasar Jl Kemang Raya, Jakarta Selatan, Provinsi Dki Jakarta"
BIPP,BHUWANATALA INDAH PERMAI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember,IX02_1363_04292_00_0002,PT PRIMA ISMAYA SEJAHTERA,PT ISMAYA GROUP SEJAHTERA,"Gedung Gandaria 8, Lt. 29, Jalan Sultan Iskandar Muda, RT 010, RW 006, Kelurahan/Desa Kebayoran Lama Utara, Kecamatan Kebayoran Lama, Jakarta Selatan, Provinsi Dki Jakarta"
BIRD,PT BLUE BIRD TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember_1,IX02_1446_20453_00_0003,PT DIPO STAR FINANCE,MC AUTOMOBILE HOLDING ASIA BV,"Sentral Senayan Ii Lt.3-4, 203a-204a, Gelora, Tn. Abang, Jakarta Pusat, Provinsi Dki Jakarta"
BIRD,PT BLUE BIRD TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank6CounterpartyMember_RelatedPartyMember_1,IX02_1446_20458_00_0003,PT GOLDEN BIRD BALI,SHANTOU MARIA INVESTMENT CO LTD,"Jl. By Pass Nusa Dua No.4 Kutai Selatan, Badung Bali, Kabupaten Badung, Provinsi Bali"
BIRD,PT BLUE BIRD TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember_1,IX02_1446_20448_00_0003,PT PUSAKA CITRA DJOKOSOETONO,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Mampang Raya No. 60, Tegal Parang,, Jakarta Selatan, Provinsi Dki Jakarta"
BKSL,SENTUL CITY TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party1Member,IX02_1373_00282_00_0002,PT TIGA DUA DELAPAN,PT KAWAN LAMA SEJAHTERA,"Gedung Kawan Lama, Jl. Puri Kencana No. 1, Kembangan Selatan, Jakarta Barat, Provinsi Dki Jakarta"
BOBA,PT FORMOSA INGREDIENT FACTORY TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0001,PT KREASI ANEKA MINUMAN,PT KREASI SELERA NUSANTARA,"Epiwalk Office Suites Lt. 3, Unit A308, Jl. Hr. Rasuna Said, RT 00, RW 00, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
BOLA,PT BALI BINTANG SEJAHTERA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember_1,IX02_1446_20433_00_0001,PT INDOMOBIL PRIMA NIAGA,SHANTOU JINJIA TRADING CO LTD,"Jln Mt. Haryono Kav.8 Lt.9, Rt 009/011, Bidara Cina, Jatinegara, Kelurahan/Desa Bidara Cina, Kecamatan Jatinegara, Jakarta Timur, Provinsi Dki Jakarta"
BOLT,PT GARUDA METALINDO TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0001,PT ASTRA DAIHATSU MOTOR,SHANTOU JINJIA TRADING CO LTD,"Jl. Gaya Motor Iii No.5, Jakarta Utara, Kelurahan/Desa Sungai Bambu, Jakarta Utara, Provinsi Dki Jakarta"
BOLT,PT GARUDA METALINDO TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0001,PT ASTRA HONDA MOTOR,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Yos Sudarso, Sunter I, Jakarta Utara, Provinsi Dki Jakarta"
BOLT,PT GARUDA METALINDO TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember,IX02_1363_04286_00_0001,PT DENSO INDONESIA,DENSO INTERNATIONAL ASIA PTE LTD,"Jl. Gaya Motor I No. 6,sunter Ii, Sungai Bambu, Kelurahan/Desa Sungai Bambu, Kabupaten Bekasi, Provinsi Jawa Barat"
BOLT,PT GARUDA METALINDO TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank8CounterpartyMember_ThirdPartyMember_1,IX02_1446_20483_00_0001,PT DENSO INDONESIA,DENSO INTERNATIONAL ASIA PTE LTD,"Jl. Gaya Motor I No. 6,sunter Ii, Sungai Bambu, Kelurahan/Desa Sungai Bambu, Kabupaten Bekasi, Provinsi Jawa Barat"
BOLT,PT GARUDA METALINDO TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember_1,IX02_1446_20448_00_0001,PT GARUDA MULTI INVESTAMA,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Kapuk Kamal Raya No. 23, Jakarta Utara, Provinsi Dki Jakarta"
BOLT,PT GARUDA METALINDO TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty4Member,IX02_1373_00351_00_0001,PT ASTRA DAIHATSU MOTOR,SHANTOU JINJIA TRADING CO LTD,"Jl. Gaya Motor Iii No.5, Jakarta Utara, Kelurahan/Desa Sungai Bambu, Jakarta Utara, Provinsi Dki Jakarta"
BOLT,PT GARUDA METALINDO TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty1Member,IX02_1373_00348_00_0001,PT ASTRA HONDA MOTOR,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Yos Sudarso, Sunter I, Jakarta Utara, Provinsi Dki Jakarta"
BOLT,PT GARUDA METALINDO TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty3Member,IX02_1373_00350_00_0001,PT DENSO INDONESIA,DENSO INTERNATIONAL ASIA PTE LTD,"Jl. Gaya Motor I No. 6,sunter Ii, Sungai Bambu, Kelurahan/Desa Sungai Bambu, Kabupaten Bekasi, Provinsi Jawa Barat"
BRMS,BUMI RESOURCES MINERALS TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty3Member,IX02_1373_00350_00_0001,PT BHUMI SATU INTI,PT GOLDRUSH INTERNATIONAL,"Jl. Gajahmada, Nomor 49, Pontianak, Kelurahan/Desa Parit Tokaya, Kecamatan Pontianak Selatan, Kota Pontianak, Provinsi Kalimantan Barat"
BUKA,PT BUKALAPAK.COM TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember_1,IX02_1446_20443_00_0001,PT METROPOLITAN DEVELOPMENT,SHANTOU MARIA INVESTMENT CO LTD,"Metropolitan Tower Lt.9, Jl. Raden Ajeng Kartini Kav. 14, Kelurahan/Desa Cilandak, Kecamatan Tahi Bonar Simatupang, Jakarta Selatan, Provinsi Dki Jakarta"
BUKK,BUKAKA TEKNIK UTAMA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember_1,IX02_1446_20453_00_0003,PT NAKAGAWA SPECIAL STEEL INDONESIA,NAKAGAWA SPECIAL STEEL INC,"Wisma Keiai Lt. 15, Jl. Jend.sudirman Kav. 3, Kel. Karet Tengsin, Kec. Tanah Abang, Jakarta Pusat, RT 000, RW 000, Kelurahan/Desa Karet Tengsin, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
BWPT,EAGLE HIGH PLANTATIONS TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember_1,IX02_1446_20418_00_0001,PT PERMADANI KHATULISTIWA NUSANTARA,PT RAJAWALI PROPERTI KHATULISTIWA,"Four Seasons Hotel Jakarta Jl. H.r. Rasuna Said, Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
BWPT,EAGLE HIGH PLANTATIONS TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty5Member,IX02_1373_00352_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
CASS,CAHAYA AERO SERVICES TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank7CounterpartyMember_RelatedPartyMember_1,IX02_1446_20468_00_0003,PT CARDIG EXPRESS NUSANTARA,PT CARDIG INTERNATIONAL,"Gedung Menara Cardig Jl. Raya Halim Perdanakusuma , Kelurahan/Desa Kebon Pala, Jakarta Timur, Provinsi Dki Jakarta"
CASS,CAHAYA AERO SERVICES TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_RelatedPartyMember_1,IX02_1446_20428_00_0003,PT CARDIG GARDA UTAMA,PT CARDIG INTERNATIONAL,"Gd. Menara Cardig Lt. Dasar, Jl. Raya Halim, Kebon Pala-makasar, Jakarta Timur, Jakarta Timur, Provinsi Dki Jakarta"
CEKA,PT WILMAR CAHAYA INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember_1,IX02_1446_20418_00_0001,PT BUMIPRATAMA KHATULISTIWA,WILMAR INTERNATIONAL LIMITED,"Jl. Mt. Haryono No. 23-a, Kelurahan/Desa Parit Tokaya, Kota Pontianak, Provinsi Kalimantan Barat"
CEKA,PT WILMAR CAHAYA INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember_1,IX02_1446_20448_00_0001,PT SARI AGROTAMA PERSADA,WILMAR INTERNATIONAL LIMITED,"Jl. Pulo Kambing Raya Kav 2e No. 7, Kawasan Industri Pulo Gadung, Jakarta Selatan, Provinsi Dki Jakarta"
CEKA,PT WILMAR CAHAYA INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_RelatedPartyMember_1,IX02_1446_20438_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
CEKA,PT WILMAR CAHAYA INDONESIA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty3Member,IX02_1373_00308_00_0001,PT SARI AGROTAMA PERSADA,WILMAR INTERNATIONAL LIMITED,"Jl. Pulo Kambing Raya Kav 2e No. 7, Kawasan Industri Pulo Gadung, Jakarta Selatan, Provinsi Dki Jakarta"
CEKA,PT WILMAR CAHAYA INDONESIA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty5Member,IX02_1373_00310_00_0001,PT WILMAR BIOENERGI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
CEKA,PT WILMAR CAHAYA INDONESIA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty2Member,IX02_1373_00307_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
CINT,PT CHITOSE INTERNASIONAL TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember_1,IX02_1446_20408_00_0001,PT OKAMURA CHITOSE INDONESIA,OKAMURA CORPORATION,"Gedung Midplaza 2 Lt. 22, Jl. Jend. Sudirman Kav. 10-11. , Kelurahan/Desa Karet Tengsin, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
CINT,PT CHITOSE INTERNASIONAL TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty1Member,IX02_1373_00348_00_0001,PT OKAMURA CHITOSE INDONESIA,OKAMURA CORPORATION,"Gedung Midplaza 2 Lt. 22, Jl. Jend. Sudirman Kav. 10-11. , Kelurahan/Desa Karet Tengsin, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
CLAY,PT CITRA PUTRA REALTY TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0002,PT BRI ASURANSI INDONESIA (BRI INSURANCE,PT BANK RAKYAT INDONESIA (PERSERO) TBK,"Jakarta Selatan, Provinsi Dki Jakarta"
CLEO,PT SARIGUNA PRIMATIRTA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember,IX02_1363_04281_00_0001,PT SENTRALSARI PRIMASENTOSA,SHANTOU MARIA INVESTMENT CO LTD,"Raya Gedangan No.41-43, Kel. Gedangan, Kec. Gedangan,, Kabupaten Sidoarjo, Provinsi Jawa Timur"
CLEO,PT SARIGUNA PRIMATIRTA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_RelatedPartyMember_1,IX02_1446_20428_00_0001,PT KENCANA TIARA GEMILANG,PT GRAHA VENTURA MILENIAL GROUP,"Jl. Raya Surabaya-malang Km.77, Kelurahan/Desa Ardimulyo, Kecamatan Singosari, Kabupaten Malang, Provinsi Jawa Timur"
CSAP,CATUR SENTOSA ADIPRANA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty1Member,IX02_1373_00306_00_0001,PT CATURKARDA DEPO BANGUNAN TBK,PT MARGO PRATAMA PERKASA,"Jl. Raya Serpong, Kp.baru Utara, Pakulonan, Serpong, Kota Tangerang Selatan, Provinsi Banten"
DGIK,NUSA KONSTRUKSI ENJINIRING TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty3Member,IX02_1373_00350_00_0001,PT OPTIMA TIRTA ENERGY,PT CIPTA HIDRO ENERGI,"Gd.menara Rajawali Lt 7-i,jl.dr.ide Anak Agung Gde Agung Lot 5.1,mega Kuningan, Jakarta Selatan, Provinsi Dki Jakarta"
DGNS,PT DIAGNOS LABORATORIUM UTAMA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember_1,IX02_1446_20473_00_0001,ENSEVAL PUTERA MEGATRADING TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jl Pulo Lentut No. 10 Kws Industri Pulo Gadung , Kelurahan/Desa Rawaterate, Jakarta Timur, Provinsi Dki Jakarta"
DMMX,PT DIGITAL MEDIATAMA MAXIMA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank9CounterpartyMember_RelatedPartyMember,IX02_1363_04297_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
DMMX,PT DIGITAL MEDIATAMA MAXIMA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember_1,IX02_1446_20408_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
DMMX,PT DIGITAL MEDIATAMA MAXIMA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember_1,IX02_1446_20473_00_0001,PT FUJIFILM INDONESIA,FUJIFILM ASIA PACIFIC PTE LTD,"Eightyeight @ Kasablanka Office Tower Lantai 36 Unit A, B, Dan C Jalan Casablanka Kaveling 88, Jakarta Selatan 12870, Jakarta Selatan, Provinsi Dki Jakarta"
DMMX,PT DIGITAL MEDIATAMA MAXIMA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0001,PT SICEPAT EKSPRES INDONESIA,PT SINERGI CEPAT INDONESIA,"Jalan Ir. H. Juanda Nomor 17-19, RT 008, RW 002, Kelurahan/Desa Kebon Kelapa, Kecamatan Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
DNET,PT INDORITEL MAKMUR INTERNASIONAL TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember,IX02_1363_04284_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
DOID,PT BUMA INTERNASIONAL GRUP TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0001,PT ANGSANA JAYA ENERGI,PT AUTUM PRIMA INDONESIA,"Sebamban Ii Blok F No. 21, RT 12, Kelurahan/Desa Karang Indah, Kabupaten Tanah Bumbu, Provinsi Kalimantan Selatan"
DOID,PT BUMA INTERNASIONAL GRUP TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank10CounterpartyMember_ThirdPartyMember,IX02_1363_04280_00_0001,PT PADA IDI,PT PETRO ENERGY,"Gedung Gapura Plaza (gp Plaza) Lantai 5 Unit 5-23 & 5-25, Jalan Gelora Ii Nomor 1, RT 001, RW 001, Kelurahan/Desa Gelora, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
DOID,PT BUMA INTERNASIONAL GRUP TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember_1,IX02_1446_20453_00_0001,PT EKA DHARMA JAYA SAKTI,SHANTOU MARIA INVESTMENT CO LTD,"Kantor A.18 Mgk Kemayoran, Jl.angkasa Kav.b-6, Kota Baru Bandar Kemayoran, Kelurahan/Desa Gunung Sahari Selatan, Jakarta Pusat, Provinsi Dki Jakarta"
DOID,PT BUMA INTERNASIONAL GRUP TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0001,UNITED TRACTORS TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jalan Raya Bekasi Km. 22,, Jakarta Timur, Provinsi Dki Jakarta"
DSNG,PT DHARMA SATYA NUSANTARA TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party3Member,IX02_1373_00284_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
DVLA,DARYA-VARIA LABORATORIA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0001,ENSEVAL PUTERA MEGATRADING TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jl Pulo Lentut No. 10 Kws Industri Pulo Gadung , Kelurahan/Desa Rawaterate, Jakarta Timur, Provinsi Dki Jakarta"
EAST,PT EASTPARC HOTEL TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember,IX02_1363_04286_00_0002,PT PERTAMINA EP,PT PERTAMINA (PERSERO),"Gd. Standard Chartered, Jl Prof Dr. Satrio No 164, Lt 21"
EDGE,PT INDOINTERNET TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember,IX02_1363_04281_00_0001,PT DCI INDONESIA TBK,YAYASAN TUNAS INDONESIA JAYA,"Gd. Equity Lt.17 Unit F Scbd Lot.9, Jl. Jend. Sudirman Kav.52-53, Jakarta Selatan, Provinsi Dki Jakarta"
EDGE,PT INDOINTERNET TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember,IX02_1363_04289_00_0001,PT SISNET MITRA SEJAHTERA,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Rempoa Raya No. 11 Rt 001 Rw 010, Rempoa, Ciputat Timur, Kota Tangerang Selatan, Provinsi Banten"
EDGE,PT INDOINTERNET TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_RelatedPartyMember_1,IX02_1446_20438_00_0001,PT ARGA ARDANA INDONESIA,SHANTOU MARIA INVESTMENT CO LTD,"Jalan Rempoa Raya No. Ii, RT 6, RW 3, Kelurahan/Desa Rempoa, Kecamatan Ciputat Timur, Kota Tangerang Selatan, Provinsi Banten"
EDGE,PT INDOINTERNET TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember_1,IX02_1446_20408_00_0001,PT DCI INDONESIA TBK,YAYASAN TUNAS INDONESIA JAYA,"Gd. Equity Lt.17 Unit F Scbd Lot.9, Jl. Jend. Sudirman Kav.52-53, Jakarta Selatan, Provinsi Dki Jakarta"
EDGE,PT INDOINTERNET TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember_1,IX02_1446_20418_00_0001,PT SISNET MITRA SEJAHTERA,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Rempoa Raya No. 11 Rt 001 Rw 010, Rempoa, Ciputat Timur, Kota Tangerang Selatan, Provinsi Banten"
EDGE,PT INDOINTERNET TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty2Member,IX02_1373_00307_00_0001,PT DCI INDONESIA TBK,YAYASAN TUNAS INDONESIA JAYA,"Gd. Equity Lt.17 Unit F Scbd Lot.9, Jl. Jend. Sudirman Kav.52-53, Jakarta Selatan, Provinsi Dki Jakarta"
EDGE,PT INDOINTERNET TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty5Member,IX02_1373_00310_00_0001,PT SISNET MITRA SEJAHTERA,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Rempoa Raya No. 11 Rt 001 Rw 010, Rempoa, Ciputat Timur, Kota Tangerang Selatan, Provinsi Banten"
ELSA,ELNUSA TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party2Member,IX02_1373_00283_00_0001,PT PERTAMINA EP,PT PERTAMINA (PERSERO),"Gd. Standard Chartered, Jl Prof Dr. Satrio No 164, Lt 21"
EMTK,ELANG MAHKOTA TEKNOLOGI TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty9Member,IX02_1373_00314_00_0001,PT IDE UNTUK INDONESIA,PT BENSON MEDIA KREASI,"Crown Palace Blok E5, Jl. Prof Dr Soepomo , RT 007, RW 001, Kelurahan/Desa Menteng Dalam, Kecamatan Tebet, Jakarta Selatan, Provinsi Dki Jakarta"
ENZO,PT MORENZO ABADI PERKASA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0001,PT COMETA CAN,PT FUSENINDO,"Jl. Telesonic Ujung Km 8 No.5, Kota Tangerang, Provinsi Banten"
EPMT,ENSEVAL PUTERA MEGATRADING TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember_1,IX02_1446_20418_00_0001,KALBE FARMA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Letjen Soeprapto Kav. 4 No 1, Kelurahan/Desa Cempaka Putih Timur, Jakarta Pusat, Provinsi Dki Jakarta"
EPMT,ENSEVAL PUTERA MEGATRADING TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember_1,IX02_1446_20453_00_0001,PT FUJIFILM INDONESIA,FUJIFILM ASIA PACIFIC PTE LTD,"Eightyeight @ Kasablanka Office Tower Lantai 36 Unit A, B, Dan C Jalan Casablanka Kaveling 88, Jakarta Selatan 12870, Jakarta Selatan, Provinsi Dki Jakarta"
EPMT,ENSEVAL PUTERA MEGATRADING TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember_1,IX02_1446_20448_00_0001,PT SAKA FARMA LABORATORIES,SHANTOU MARIA INVESTMENT CO LTD,"Altira Office Tower Lantai 11, Jalan Yos Sudarso Kavling 85, RT 9, RW 11, Kelurahan/Desa Sunter Jaya, Kecamatan Tanjung Priok, Jakarta Utara, Provinsi Dki Jakarta"
ERAA,ERAJAYA SWASEMBADA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember,IX02_1363_04289_00_0001,PT ERA FARMA INDONESIA,PT CITRA ANUGRAH SUKSES ABADI,"Jakarta Barat, Provinsi Dki Jakarta"
ERAA,ERAJAYA SWASEMBADA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember,IX02_1363_04281_00_0001,PT MEGA MULIA SERVINDO,PT TRISADA MULIA,"Jl. Rawa Bahagia I No.12, Grogol, Grogol Petamburan, Jakarta Barat, Provinsi Dki Jakarta"
ESSA,ESSA INDUSTRIES INDONESIA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty2Member,IX02_1373_00349_00_0001,PT PERTAMINA EP,PT PERTAMINA (PERSERO),"Gd. Standard Chartered, Jl Prof Dr. Satrio No 164, Lt 21"
FAST,PT FAST FOOD INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank8CounterpartyMember_RelatedPartyMember_1,IX02_1446_20478_00_0001,PT ANEKA SATWITRA SARI FOOD,PT FAST FOOD INDONESIA TBK,"Jalan Mt Haryono Nomor 7, RT 000, RW 000, Kelurahan/Desa Tebet Barat, Kecamatan Tebet, Jakarta Selatan, Provinsi Dki Jakarta"
