kodeEmiten,NamaEmiten,field,year,contextRef,id,name,NamaPemilik,AlamatPemilik
KPIG,MNC TOURISM INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank9CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00059_00_0001,PT RESTOMART CIPTA USAHA,PT NAYATI INTI SEMESTA,"Jl. Raya Terboyo No. 15, Kota Semarang, Provinsi Jawa Tengah"
KPIG,MNC TOURISM INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_2640300_Rank6CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00097_00_0001,PT BINTAI KINDENKO ENGINEERING INDONESIA,SHANTOU MARIA INVESTMENT CO LTD,"Acset Building, Jalan Majapahit Nomor 26, Blok S Dan T, RT 014, RW 008, Kelurahan/Desa Petojo Selatan, Kecamatan Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
KREN,PT QUANTUM CLOVERA INVESTAMA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
KREN,PT QUANTUM CLOVERA INVESTAMA TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00036_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
LAPD,LEYAND INTERNATIONAL TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank1CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00043_00_0001,PT LUCKY MOM INDONESIA,BELLABELL HK LIMITED,"Menara Jamsostek, Gedung Utara Lantai 3a, Jalan Gatot Subroto Kaveling 38, RT 006, RW 001, Kelurahan/Desa Kuningan Barat, Kecamatan Mampang Prapatan, Jakarta Utara, Provinsi Dki Jakarta"
LAPD,LEYAND INTERNATIONAL TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank1CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00087_00_0001,PT LUCKY MOM INDONESIA,BELLABELL HK LIMITED,"Menara Jamsostek, Gedung Utara Lantai 3a, Jalan Gatot Subroto Kaveling 38, RT 006, RW 001, Kelurahan/Desa Kuningan Barat, Kecamatan Mampang Prapatan, Jakarta Utara, Provinsi Dki Jakarta"
LEAD,PT LOGINDO SAMUDRAMAKMUR TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank3CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00049_00_0001,PT BAHARI LAJU ANUGERAH,PT BAHARI EKA NUSANTARA,"Gedung Graha Paramita Lantai 12, Jalan Denpasar Raya Blok D-2 Kavling 8, RT 004, RW 004, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
LEAD,PT LOGINDO SAMUDRAMAKMUR TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank9CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00061_00_0001,PT ELNUSA TRANS SAMUDERA,MARIA FORBIS INTERNASIONAL,"Graha Elnusa, Jl. Tb Simatupang Kav.1b, Jakarta Selatan, Provinsi Dki Jakarta"
LMSH,LIONMESH PRIMA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank2CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00045_00_0001,PT ROYAL INDAH PERKASA,PT KI EMPORIUM,"Ruko Golden Palace Blok D-9, Jl. Hr. Muhammad 373-383, RT 000, RW 000, Kelurahan/Desa Pradah Kali Kendal, Kecamatan Dukuh Pakis, Kota Surabaya, Provinsi Jawa Timur"
LMSH,LIONMESH PRIMA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank2CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00089_00_0001,PT ROYAL INDAH PERKASA,PT KI EMPORIUM,"Ruko Golden Palace Blok D-9, Jl. Hr. Muhammad 373-383, RT 000, RW 000, Kelurahan/Desa Pradah Kali Kendal, Kecamatan Dukuh Pakis, Kota Surabaya, Provinsi Jawa Timur"
LSIP,PP LONDON SUMATRA INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00046_00_0001,PT INDOMOBIL PRIMA NIAGA,SHANTOU JINJIA TRADING CO LTD,"Jln Mt. Haryono Kav.8 Lt.9, Rt 009/011, Bidara Cina, Jatinegara, Kelurahan/Desa Bidara Cina, Kecamatan Jatinegara, Jakarta Timur, Provinsi Dki Jakarta"
LSIP,PP LONDON SUMATRA INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00090_00_0001,PT INDOMOBIL PRIMA NIAGA,SHANTOU JINJIA TRADING CO LTD,"Jln Mt. Haryono Kav.8 Lt.9, Rt 009/011, Bidara Cina, Jatinegara, Kelurahan/Desa Bidara Cina, Kecamatan Jatinegara, Jakarta Timur, Provinsi Dki Jakarta"
MBSS,MITRABAHTERA SEGARA SEJATI TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank6CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00055_00_0001,PT BUMI MINERAL SENTOSA,HONG KONG BLUE WHALE INTERNATIONAL LIMITED,"Apl Tower Lt. 7 Unit T9, Jl. Letjend S. Parman Kav. 28, RT 000, RW 000, Kelurahan/Desa Tanjung Duren Selatan"
MBSS,MITRABAHTERA SEGARA SEJATI TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank6CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00101_00_0001,PT BUMI MINERAL SENTOSA,HONG KONG BLUE WHALE INTERNATIONAL LIMITED,"Apl Tower Lt. 7 Unit T9, Jl. Letjend S. Parman Kav. 28, RT 000, RW 000, Kelurahan/Desa Tanjung Duren Selatan"
MBTO,MARTINA BERTO TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank7CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00055_00_0001,PT SURYA RENGO CONTAINERS,SHANTOU MARIA INVESTMENT CO LTD,"Jl.kh.agus Salim No.4, Kelurahan/Desa Poris Plawad, Kecamatan Cipondoh, Kota Tangerang, Provinsi Banten"
MBTO,MARTINA BERTO TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank7CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00099_00_0001,PT SURYA RENGO CONTAINERS,SHANTOU MARIA INVESTMENT CO LTD,"Jl.kh.agus Salim No.4, Kelurahan/Desa Poris Plawad, Kecamatan Cipondoh, Kota Tangerang, Provinsi Banten"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00036_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank2CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00046_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank2CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00092_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank8CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00057_00_0001,PT SICEPAT EKSPRES INDONESIA,PT SINERGI CEPAT INDONESIA,"Jalan Ir. H. Juanda Nomor 17-19, RT 008, RW 002, Kelurahan/Desa Kebon Kelapa, Kecamatan Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00042_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank8CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00101_00_0001,PT SICEPAT EKSPRES INDONESIA,PT SINERGI CEPAT INDONESIA,"Jalan Ir. H. Juanda Nomor 17-19, RT 008, RW 002, Kelurahan/Desa Kebon Kelapa, Kecamatan Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00086_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
MCOL,PT PRIMA ANDALAN MANDIRI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank3CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00047_00_0001,UNITED TRACTORS TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jalan Raya Bekasi Km. 22,, Jakarta Timur, Provinsi Dki Jakarta"
MCOL,PT PRIMA ANDALAN MANDIRI TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank3CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00091_00_0001,UNITED TRACTORS TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jalan Raya Bekasi Km. 22,, Jakarta Timur, Provinsi Dki Jakarta"
MDKI,PT EMDEKI UTAMA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT JAYA TEKNIK INDONESIA,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Johar No.10 Kebon Sirih, Menteng, Kelurahan/Desa Menteng, Jakarta Pusat, Provinsi Dki Jakarta"
MDKI,PT EMDEKI UTAMA TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00036_00_0001,PT JAYA TEKNIK INDONESIA,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Johar No.10 Kebon Sirih, Menteng, Kelurahan/Desa Menteng, Jakarta Pusat, Provinsi Dki Jakarta"
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank5CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00053_00_0001,PT BAHARI LAJU ANUGERAH,PT BAHARI EKA NUSANTARA,"Gedung Graha Paramita Lantai 12, Jalan Denpasar Raya Blok D-2 Kavling 8, RT 004, RW 004, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_2620300_Rank2CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00093_00_0001,PT RUMAH MEBEL NUSANTARA,PT HERO SUPERMARKET TBK,"Jl. Sutera Boulevard Kav. 45, RT 002, RW 002, Kelurahan/Desa Kunciran, Kecamatan Pinang, Kota Tangerang, Provinsi Banten"
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank5CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00053_00_0001,UNITED TRACTORS TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jalan Raya Bekasi Km. 22,, Jakarta Timur, Provinsi Dki Jakarta"
MTEL,PT DAYAMITRA TELEKOMUNIKASI TBK,idx-cor:PartyName,2024,CurrentYearDuration_3619000_Party2Member,IXF3619000E02_1378_00011_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
MTEL,PT DAYAMITRA TELEKOMUNIKASI TBK,idx-cor:PartyName,2023,PriorYearDuration_3619000_Party2Member,IXF3619000E02_1378_00022_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00037_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank8CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00058_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank8CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00104_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank2CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00045_00_0001,PT INGRAM MICRO INDONESIA,INGRAM MICRO ASIA LIMITED,"Wisma Nugra Santana Lt. 9, Suite 909,jl. Jend. Sudirman Kav. 7-8, Jakarta Pusat, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank6CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00053_00_0001,PT SICEPAT EKSPRES INDONESIA,PT SINERGI CEPAT INDONESIA,"Jalan Ir. H. Juanda Nomor 17-19, RT 008, RW 002, Kelurahan/Desa Kebon Kelapa, Kecamatan Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00042_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank5CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00095_00_0001,PT SICEPAT EKSPRES INDONESIA,PT SINERGI CEPAT INDONESIA,"Jalan Ir. H. Juanda Nomor 17-19, RT 008, RW 002, Kelurahan/Desa Kebon Kelapa, Kecamatan Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
NFCX,PT NFC INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00086_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
NICL,PT PAM MINERAL TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT BUMI MINERAL SENTOSA,HONG KONG BLUE WHALE INTERNATIONAL LIMITED,"Apl Tower Lt. 7 Unit T9, Jl. Letjend S. Parman Kav. 28, RT 000, RW 000, Kelurahan/Desa Tanjung Duren Selatan"
NIKL,PELAT TIMAH NUSANTARA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank5CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00053_00_0001,PT COMETA CAN,PT FUSENINDO,"Jl. Telesonic Ujung Km 8 No.5, Kota Tangerang, Provinsi Banten"
NIKL,PELAT TIMAH NUSANTARA TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank5CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00099_00_0001,PT COMETA CAN,PT FUSENINDO,"Jl. Telesonic Ujung Km 8 No.5, Kota Tangerang, Provinsi Banten"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,PT BUMI RAYA SAKTI,SHANTOU JINJIA TRADING CO LTD,"The Manor Building Lt. 5, Jl. Surya Utama Kav. C-1, Surya City Of Industry , Kelurahan/Desa Kutamekar, Kecamatan Ciampek, Kabupaten Subang, Provinsi Jawa Barat"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00037_00_0001,PT BUMI RAYA SAKTI,SHANTOU JINJIA TRADING CO LTD,"The Manor Building Lt. 5, Jl. Surya Utama Kav. C-1, Surya City Of Industry , Kelurahan/Desa Kutamekar, Kecamatan Ciampek, Kabupaten Subang, Provinsi Jawa Barat"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT TRANS BUMI SERBARAJA,SHANTOU MARIA INVESTMENT CO LTD,"Green Office Park 9 3rd Floor, Wing A , Zone 5c , Jalan Grand Boulevard, Bsd Green Office Park, Bsd City, Desa Sampora, Kecamatan Cisauk, Kabupaten Tangerang – Banten, Tangerang 15345 – Indonesia, Kelurahan/Desa Sampora, Kabupaten Tangerang, Provinsi Banten"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank10CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00043_00_0001,PT ANUGRAH INTI KARYA,BAOTOU TUOLITUO TECHNOLOGY CO LTD,"Mayapada Tower Ii Lt. 2, Jl. Jenderal Sudirman Kav. 27, RT 059, RW 007, Kelurahan/Desa Karet, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00095_00_0001,PT TRANS BUMI SERBARAJA,SHANTOU MARIA INVESTMENT CO LTD,"Green Office Park 9 3rd Floor, Wing A , Zone 5c , Jalan Grand Boulevard, Bsd Green Office Park, Bsd City, Desa Sampora, Kecamatan Cisauk, Kabupaten Tangerang – Banten, Tangerang 15345 – Indonesia, Kelurahan/Desa Sampora, Kabupaten Tangerang, Provinsi Banten"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank10CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00089_00_0001,PT ANUGRAH INTI KARYA,BAOTOU TUOLITUO TECHNOLOGY CO LTD,"Mayapada Tower Ii Lt. 2, Jl. Jenderal Sudirman Kav. 27, RT 059, RW 007, Kelurahan/Desa Karet, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank3CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00047_00_0001,PT ADHIMIX RMC INDONESIA,PT ADHIMIX PRECAST INDONESIA,"L`avenue Office Building Lantai 25, Jalan Raya Pasar Minggu Kavling 16 Jakarta Selatan, RT 007, RW 009, Kelurahan/Desa Pancoran, Kecamatan Pancoran, Jakarta Selatan, Provinsi Dki Jakarta"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank3CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00091_00_0001,PT ADHIMIX RMC INDONESIA,PT ADHIMIX PRECAST INDONESIA,"L`avenue Office Building Lantai 25, Jalan Raya Pasar Minggu Kavling 16 Jakarta Selatan, RT 007, RW 009, Kelurahan/Desa Pancoran, Kecamatan Pancoran, Jakarta Selatan, Provinsi Dki Jakarta"
OILS,PT INDO OIL PERKASA TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_ThirdParty6Member,IXF1616000E02_1378_00052_00_0001,PT SARI MAS PERMAI,PT AGRI MULTI MAS SENTOSA,"Jl.waru Gunung 23, Karangpilang-surabaya, Kota Surabaya, Provinsi Jawa Timur"
OKAS,ANCORA INDONESIA RESOURCES TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT CLARIANT KUJANG CATALYSTS,CLARIANT CATALYSTS JAPAN KK,"Jl. Jend. A. Yani No. 39 Kawasan Industri, Desa Dawuan Tengah, Kec. Cikampek, Kabupaten Karawang, Provinsi Jawa Barat"
OKAS,ANCORA INDONESIA RESOURCES TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00036_00_0001,PT CLARIANT KUJANG CATALYSTS,CLARIANT CATALYSTS JAPAN KK,"Jl. Jend. A. Yani No. 39 Kawasan Industri, Desa Dawuan Tengah, Kec. Cikampek, Kabupaten Karawang, Provinsi Jawa Barat"
OKAS,ANCORA INDONESIA RESOURCES TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_ThirdParty9Member,IXF1616000E02_1378_00055_00_0001,PT HASNUR RIUNG SINERGI,SHANTOU MARIA INVESTMENT CO LTD,"Wisma 77 Lt. 8, Jl. Letjend S. Parman Kav. 77, Jakarta Selatan, Provinsi Dki Jakarta"
OKAS,ANCORA INDONESIA RESOURCES TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank1CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00044_00_0001,PT CLARIANT KUJANG CATALYSTS,CLARIANT CATALYSTS JAPAN KK,"Jl. Jend. A. Yani No. 39 Kawasan Industri, Desa Dawuan Tengah, Kec. Cikampek, Kabupaten Karawang, Provinsi Jawa Barat"
OKAS,ANCORA INDONESIA RESOURCES TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank1CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00090_00_0001,PT CLARIANT KUJANG CATALYSTS,CLARIANT CATALYSTS JAPAN KK,"Jl. Jend. A. Yani No. 39 Kawasan Industri, Desa Dawuan Tengah, Kec. Cikampek, Kabupaten Karawang, Provinsi Jawa Barat"
PBSA,PT PARAMITA BANGUN SARANA TBK,idx-cor:PartyName,2023,PriorYearDuration_3619000_Party2Member,IXF3619000E02_1378_00022_00_0001,PT UNILEVER OLEOCHEMICAL INDONESIA,MAVIBEL MAATSCHAPPIJ VOOR INTERNATIONALE BELEGGINGEN BV,"Kawasan Ekonomi Khusus Sei Mangkei, Kabupaten Simalungun, Provinsi Sumatera Utara"
PBSA,PT PARAMITA BANGUN SARANA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_3640300_Rank2CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00089_00_0001,PT ARTHA SUKSES LANCAR,PT PARAMITA ADHI PERKASA,"Jl.ikan Layur Blok B No.4, RT 007, Kelurahan/Desa Teluk Betung, Kota Bandar Lampung, Provinsi Lampung"
PGAS,PT PERUSAHAAN GAS NEGARA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_3640300_Rank2CounterpartyMember_RelatedPartyMember,IXF3640300E02_1451_00044_00_0001,PT PERTAMINA EP,PT PERTAMINA (PERSERO),"Gd. Standard Chartered, Jl Prof Dr. Satrio No 164, Lt 21"
