Nama,PageRank
PT JAG KARYA LOGISTIK,0.4
PT ICI INDONESIA,0.4
PT BUMI MULIA INDAH,0.4
PELAYARAN NELLY DWI PUTRI TBK,0.4
BANK OF INDIA INDONESIA TBK,0.4
PT HENSEL DAVEST INDONESIA TBK,0.4
PT LENOVO INDONESIA,0.4
CV ANEKA AUTO PART,0.4
PT SEMACOM INTEGRATED TBK,0.4
PT SEMEN BATURAJA TBK,0.4
PT SARANA ABADI MAKMUR BERSAMA,0.4
PT BERKAH MANIS MAKMUR,0.4
PT HOKKAN DELTAPACK INDUSTRI,0.4
PT RIYANA CIPTA PANGAN INDONESIA,0.4
PT SUKSES MAKMUR SAMUDRA BERJAYA,0.4
PT TATA MINERAL NUSANTARA,0.4
PT GIVAUDAN INDONESIA,0.4
PT SADAR JAYA MANDIRI,0.4
PT PANGAN NIKMAT ABADI,0.4
PT CELEBEST INDONESIA ANDAL,0.4
PT GROWTH ASIA,0.4
PT SAHATI HAMPARAN TANGGUH,0.4
PT BARCO,0.4
PT SIONCHEM GLOBAL INDO,0.4
PT QUANTUM TOSAN INTERNASIONAL,0.4
PT PURA MAYUNGAN,0.4
PT LANGGAI AGRINDO AGUNG,0.4
PT ADHIKARISMA PRATAMA,0.4
PT DNX INDONESIA,0.4
PT CLAVISINDO BERJAYA,0.4
PT LAKONE KOMUNIKA JAYA ABADI,0.4
PT KALDU SARI NABATI INDONESIA,0.4
PT OMYA INDONESIA,0.4
PT ERARESIK HUNIAN,0.4
PT SAPTA SARI TAMA,0.4
PT PUTRA REJEKI GARMINDO,0.4
PT INNOVASI DIAGNOSTIKA,0.4
PT SINAR KIRANA MULIA,0.4
PT MASUYA GRAHA TRIKENCANA,0.4
PT MESIN KAFE DAN SERVICE,0.4
PT UNITED CAN,0.4
PT GOOD MOBILE INDONESIA,0.4
PT SWASEMBADA ORGANIS,0.4
PT SIDO AGUNG AGRO PRIMA,0.4
PT SIDOAGUNG FARM,0.4
CV BUMI ANGKASA SEJAHTERA,0.4
PT KOKO PRATAMA,0.4
PT BAHTERA ADI JAYA,0.4
PT KARYA INDAH PESONA,0.4
PT JELAJAH DATA SEMESTA,0.4
PT MULTI SARANA FARMA,0.4
PT MITSUBISHI MOTORS KRAMA YUDHA SALES INDONESIA,0.4
PT AKINO WAHANAMULIA,0.4
PT ARTHA MULIA TRIJAYA,0.4
PT SHOGUN GLOBAL ADVERTISING,0.4
YANAPRIMA HASTAPERSADA TBK,0.4
PT BANGUN BERSAMA SOLUSINDO,0.4
SEPATU BATA TBK,0.4
MEDIA NUSANTARA CITRA TBK,0.4
MATA UANG ASING,0.4
PT ESE HAKUNA MATATA,0.4
PT KALBA INDO JAYA SEMESTA,0.4
PT MITRA GLOBAL MEDIAPRATAMA,0.4
PT PUTRAJAYA SUKSES MAKMUR,0.4
PT SUMBER SURYADAYA PRIMA,0.4
PT ALIET SAKATHA RAHAYU,0.4
PT JAYA PRIMA AGUNG,0.4
PT CAHAYA METAL PERKASA,0.4
PT TIGA ANUGERAH KREASI BERSAMA,0.4
PT CENTURY MITRA SUKSES SEJATI,0.4
PT CENTRINDO HARDWARE,0.4
PT KHARISMA MANDIRI,0.4
PT MARTON TEKINDO ABADI,0.4
PT SAMUDERA NUSA PERKASA,0.4
PT AVESTA CONTINENTAL PACK,0.4
PT LEN RAILWAY SYSTEMS,0.4
PT CIPTA SOLUSI ELEKTRINDO,0.4
MEGAPOLITAN DEVELOPMENTS TBK,0.4
PT GUNA TIMUR RAYA TBK,0.4
PT VICTORY UTAMA KARYA,0.4
PT BIMA KALTIM UTAMA,0.4
PT PABRIK MINYAK PERNIAGAAN DAN INDUSTRI IKAN DORANG,0.4
PT GANDA ALAM MAKMUR,0.4
PT DELI NUSANTARA PELABUHAN,0.4
PT SINARAYA NUGRAHA AHMADARIS MEDIKA,0.4
PT VIVO MOBILE INDONESIA,0.4
PT WISATA KAWAN ABADI,0.4
PT SALMART RETAILINDO INTERNASIONAL,0.4
PT KARYA LINTAS SEJAHTERA,0.4
PT BHAKTI AGUNG PROPERTINDO TBK,0.4
PT BANK NEO COMMERCE TBK,0.4
PT DUTA MARGA LESTARINDO,0.4
PT FORTUNA KONTRAKTOR,0.4
PT INDO AGRO INTERNATIONAL,0.4
PT SERIBU MASA BERSAMA,0.4
PT SURI NUSANTARA JAYA,0.4
PT HAJJAH MAHMUDAH,0.4
PT PIRANTI TEKNOLOGI UNGGUL,0.4
PT PELAYARAN SKREN SARANA SAMUDERA,0.4
PT JAVAS DARPA PARAMA,0.4
PT SUPREME CABLE MANUFACTURING & COMMERCE TBK,0.4
PT INTAN SIAK LESTARI,0.38
PT KRAKATAU TIRTA INDUSTRI,0.38
PT GLOBAL LOKET SEJAHTERA,0.38
BARAMULTI SUKSESSARANA TBK,0.38
PT GRAHA CAKRAMULIA,0.38
PT JHONLIN BARATAMA,0.37
PT AGRO MAKMUR RAYA,0.37
PT MEGASURYA MAS,0.37
PT INDOKARYA INTERNUSA,0.37
PT INTIBENUA PERKASATAMA,0.37
INTRACO PENTA TBK,0.36
FORTUNE MATE INDONESIA TBK,0.36
PT LANCARTAMA SEJATI TBK,0.36
JASUINDO TIGA PERKASA TBK,0.36
PT ZYREXINDO MANDIRI BUANA TBK,0.36
PT PROVIDENT INVESTASI BERSAMA TBK,0.36
CITRA TUBINDO TBK,0.36
PT TIARA MARGA TRAKINDO,0.35
PT TOUDANO MANDIRI ABADI,0.35
RICKY PUTRA GLOBALINDO TBK,0.35
SAMUDERA INDONESIA TBK,0.35
PT GRAHA ANDRASENTRA PROPERTINDO TBK,0.34
PT ANDRA PRIMA JAYA,0.34
PT EKA SARI LORENA TRANSPORT TBK,0.34
KMI WIRE AND CABLE TBK,0.34
PT SCG BARITO LOGISTICS,0.34
PT LAUTAN LUAS TBK,0.34
PT ARKORA HYDRO TBK,0.34
PT KROM BANK INDONESIA TBK,0.34
INDAL ALUMINIUM INDUSTRY TBK,0.34
PT BATAM KARYA MANDIRI,0.34
PT PERMATA DUNIA SUKSES UTAMA,0.34
PT PRIMAFOOD INTERNATIONAL,0.34
BISI INTERNATIONAL TBK,0.34
PT JSI SINERGI MAS,0.34
PT DELTA RAYA SEJAHTERA,0.34
PT SUMBER GLOBAL ENERGY TBK,0.34
PT SURYA MEGAH MUSTIKA,0.34
PT MERAK JAYA BETON,0.34
PT SILK CHAINS INDONESIA,0.34
PT BIMA SAKTI PERTIWI TBK,0.34
PT TANAH BUMBU RESOURCES,0.34
MAYAPADA HEALTHCARE GROUP,0.34
PT ADIMITRA BARATAMA NUSANTARA,0.34
WICAKSANA OVERSEAS INTERNATIONAL TBK,0.34
PT BAGONG DEKAKA MAKMUR,0.34
PT LINTAS MARGA SEDAYA,0.34
PT LIGA INDONESIA BARU,0.34
PT HORMEL GARUDAFOOD JAYA,0.34
PT KRESNA KUSUMA DYANDRA MARGA,0.34
PT BANTRUNK MURNI INDONESIA,0.34
PT ANUGERAH PANGAN LESTARI,0.34
PT GOSYEN PACIFIC SUKSES MAKMUR,0.34
PT SYNNEX METRODATA INDONESIA,0.34
PT LANGKAH IDE SELARAS,0.34
PT NUTRI BOGA SUKSES,0.34
PT NAMSUMA LUBAN ABADI,0.34
PT SURYA FAJAR CAPITAL TBK,0.34
PT WAHANA YASA INTERNATIONAL SHIPPING,0.34
PT MULTI MAKMUR INDAH INDUSTRI,0.34
PT GERNE INTERNASIONAL,0.34
PT SINARINDO MEGAH PERKASA,0.34
PT LARIS SUKSES ABADI,0.34
PT HASJRAT ABADI,0.34
HARUM ENERGY TBK,0.34
PT SISPRO INFORMASI TEKNOLOGI,0.33
PT SPINMILL INDAH INDUSTRY,0.32
PT BANK GANESHA TBK,0.32
PT TIGA DAYA DIGITAL INDONESIA,0.32
PT PELINDO MULTI TERMINAL,0.32
PT BANK MANDIRI TASPEN,0.32
PT KOPIKU INDONESIA,0.32
PT BNI LIFE INSURANCE,0.32
PT BALI TOWERINDO SENTRA TBK,0.32
PT RED PLANET INDONESIA TBK,0.32
PT KRAKATAU SARANA INFRASTRUKTUR,0.32
PT BANGGA TEKNOLOGI INDONESIA,0.32
METROPOLITAN KENTJANA TBK,0.31
PT KREASI MULTICAHAYA ESTETIK,0.31
PT DUTARAYA SEJATI,0.31
ADI SARANA ARMADA TBK,0.31
INDO STRAITS TBK,0.31
PT ATRI DISTRIBUSINDO,0.31
PT RENDAPLAS ANDIKA,0.31
PT CATURKARDA DEPO BANGUNAN TBK,0.31
PP (PERSERO) TBK,0.31
PT SIGMA CIPTA CARAKA,0.31
PT ROCKFIELDS PROPERTI INDONESIA TBK,0.3
GAJAH TUNGGAL TBK,0.3
MAHAKA MEDIA TBK,0.3
PT BALI PERKASASUKSES,0.3
PT BUANA BAJA BINA SEMESTA,0.3
PT NUSANTARA ALMAZIA TBK,0.3
PT SENTRA FOOD INDONESIA TBK,0.3
PT KAVINDO,0.3
PT SOLUSI SINERGI DIGITAL TBK,0.3
PT MODERNLAND REALTY TBK,0.3
ELNUSA TBK,0.3
INDUSTRI PAMERAN NUSANTARA,0.3
PT ADARO INDONESIA,0.3
CITA MINERAL INVESTINDO TBK,0.3
PT SOECHI LINES TBK,0.3
PT INDONESIA PRATAMA,0.29
PT WILMAR CAHAYA INDONESIA TBK,0.29
PT TIGA MANUNGGAL SYNTHETIC INDUSTRIES,0.29
ALAM SUTERA REALTY TBK,0.29
PT QUANTUM CLOVERA INVESTAMA TBK,0.29
MNC KAPITAL INDONESIA TBK,0.29
SEJAHTERARAYA ANUGRAHJAYA TBK,0.29
PT CARGILL INDONESIA,0.29
PT DJARUM,0.29
PT PATRA JASA,0.29
PT ECOGREEN OLEOCHEMICALS,0.29
PT ASURANSI JIWA INHEALTH INDONESIA,0.28
INDO KORDSA TBK,0.28
PT TUNAS ALFIN TBK,0.28
PT INTERMEDIA CAPITAL TBK,0.28
PT KING HALIM JEWELRY,0.28
PT CHARNIC CAPITAL TBK,0.28
PT GARUDA MAINTENANCE FACILITY AERO ASIA TBK,0.28
PT PHAPROS TBK,0.28
ISLAND CONCEPTS INDONESIA TBK,0.28
PT EKA DHARMA JAYA SAKTI,0.28
PT ANUGERAH KAGUM KARYA UTAMA TBK,0.28
PT AUSTINDO NUSANTARA JAYA TBK,0.28
PT PANCA GLOBAL KAPITAL TBK,0.28
PT PLANET PROPERINDO JAYA TBK,0.28
BHUWANATALA INDAH PERMAI TBK,0.28
TATA MAKMUR SEJAHTERA,0.28
PT ARENA AGRO ANDALAN,0.28
CIPTA SEJAHTERA SUKSES MAKMUR,0.28
SURABAYA PERDANA ROTOPACK,0.28
PT SURYAKEMASINDO SEJATI,0.28
BERITO PANGAN MAKMUR,0.28
CV HIDUP HIDAYAH ILAHI,0.28
CV JAYA ENERGI TRANS,0.28
PT BUANA EKA PRIMA,0.28
PT BUMIPUTERA MAHA TERPERCAYA,0.28
PT HARKAT TANJUNG MULIA,0.28
PT MITRA BERLIAN BORNEO,0.28
PT PRATAMA ABADI SENTOSA,0.28
PT RIKEN INDONESIA,0.28
PT RODAMAS INTI TEKNIKA,0.28
PT BIOMASA JAYA ABADI,0.28
PT MITRA BUMI,0.28
PT TAMORA AGRO LESTARI,0.28
PT TEBOPLASMA INTILESTARI,0.28
PT ANTARA TETAP JAYA,0.28
PT ASIA SINAR INTI ABADI,0.28
PT NICHIAS SUNIJAYA,0.28
PT SUMBER SETAMURNI,0.28
PT VICTORINDO PRATAMA MANDIRI,0.28
PT INTI CAHAYA BURLIAN,0.28
PT KEJORA PRATAMA MINERAL,0.28
PT PEGADAIAN (PERSERO),0.28
PT BANGUNAN JAYA PRIMA,0.28
PT ASADA MITRA PACKINDO,0.28
PT NITTINDO INTI CEMERLANG,0.28
PT TORRECID INDONESIA,0.28
PT INFRACOM TECHNOLOGY,0.28
PT PERKOM INDAH MURNI,0.28
PT MIZUHO LEASING INDONESIA TBK,0.28
PT BANGUN LAKSANA ABADI,0.28
PT TRI SEJAHTERA PRATAMA,0.28
PT DAYA BETON INDONESIA,0.28
PT SARANA ARTHA LESTARI,0.28
PT BANK MAYBANK INDONESIA TBK,0.28
PT OLYMPIC FURNITURE GEMILANG,0.28
DHARMA SAMUDERA FISHING IND TBK,0.28
PT SERPONG MAS TELEMATIKA,0.28
PT MENTENG HERITAGE REALTY TBK,0.28
SUPARMA TBK,0.28
PT THE MASTER STEEL MANUFACTORY,0.28
PT PANAH DUNIA PERKASA,0.28
PT PRIMA HONEYCOMB INTERNATIONAL,0.28
PT JAYA BERDIKARI CIPTA,0.28
INDOCEMENT TUNGGAL PRAKARSA TBK,0.28
PT ADHI PERSADA BETON,0.28
PT LEONG HUP JAYAINDO,0.28
PT AKASIA DAMCORP WABA,0.28
PT DAIDAN UTAMA PIALANG ASURANSI,0.28
PT AFHAM SOLUSI KOMUNIKASI,0.28
PT CONCH INTERNATIONAL TRADE INDONESIA,0.28
PT AIR MAS PERKASA,0.28
PT BISMACINDO PERKASA,0.28
PT DRAGON COMPUTER & COMMUNICATION,0.28
PT SENANG MAIN LINCAH,0.28
PT JAYA DIGITAL PROPERTI,0.28
PT BURDA CONTRACO,0.28
PT AGUNG PERDANA SAKTI,0.28
PT UNIRAMA DUTA NIAGA,0.28
PT PANJUNAN,0.28
PT SUKSES RIAU PERMATA,0.28
CV TRIJAYA PERKASA,0.28
PT DYNAMIC POLY INDUSTRY,0.28
PT ALMINDO JAYA ABADI,0.28
PT TRISTAR MAKMUR KARTONINDO,0.28
PT CIPTA MULTI BUANA PERKASA,0.28
PT NAGABHUANA ANEKA PIRANTI,0.28
CV ALIFA BERKAH ABADI,0.28
PT ARCHROMA INDONESIA,0.28
PT ICHIKO AGRO LESTARI,0.28
PT INTI DAYA BARU AGRO,0.28
PT BUDIJAYA MAKMURSENTOSA,0.28
PT SINAR INTI MAJU,0.28
PT LANGIT METAL INDUSTRY,0.28
PT LARIS JAYA KENDARI,0.28
PT ARROW INDO UNIVERSAL,0.28
PT BRIGHT GLAZE INDONESIA,0.28
CV PUTRA RANCAMAYA,0.28
PT ARTHA MULIA BETON,0.28
PT PERINTIS TEKNOPRIMA,0.28
PT ANGKASA CIPTA CEMERLANG,0.28
PT RODA DATA MANDIRI,0.28
PT METROCOM GLOBAL SOLUSI,0.28
PT KARYA BAHANA UNIGAM,0.28
PT KARYA BAHANA BERLIAN,0.28
PT ASIA TELCO NETWORKS,0.28
PT FUGRO INDONESIA,0.28
PT FIVE STAR SHIPPING,0.28
PT APSARA TIYASA SAMBADA,0.28
PT KURHANZ TRANS,0.28
PT VISINEMA PICTURES,0.28
PT MULTI UTAMA MEDIA,0.28
PT PANCA BOGA PARAMITA,0.28
PT KARYA DIGITAL MADANI,0.28
PT PERSEBAYA INDONESIA,0.28
PT NUSA CIPTA SARANA,0.28
PT PILAR PUTRA MAHAKAM,0.28
PT SAMUDERA MARITIME INDONESIA,0.28
PT SELAMAT JAYA ENERGI,0.28
PT ARMADA BAHARI NUSANTARA,0.28
PT YUXIN SHIPPING LINE,0.28
PT MIURA INDONESIA,0.28
PT SATRIA PUTRA PERSADA,0.28
PT HARMONI INSAN BERSAMA,0.28
CV HEMDEN CORP,0.28
KOPERASI KARYAWAN PT BUKAKA TEKNIK UTAMA TBK,0.28
PT DOOSAN HEAVY INDUSTRIES INDONESIA,0.28
PT MODERN WIDYA TEHNICAL,0.28
PT NIMATA BUMI PERSADA,0.28
PT PRODIGY ENERGY RESOURCES,0.28
INDO TAMBANGRAYA MEGAH TBK,0.28
PT ARMADA BERJAYA TRANS TBK,0.28
PT PACRIM NUSANTARA LESTARI FOODS,0.28
CV SUGI PERKASA,0.28
PT BANGUN KREATIF ABADI,0.28
PT JASUINDO INFORMATIKA PRATAMA,0.28
PT LITUP NETWORK INDONESIA,0.28
PT MITRASELARAS INTI PRIMA,0.28
PT JAKPON MITRA SELARAS,0.28
PT KARYA MANUNGGAL PRAKARSA,0.28
PT PANCAR TEKNIK UTAMA MANDIRI,0.28
PT TIGA WARNA JAYA INDONESIA,0.28
PT SIAP BALI,0.28
PT INTERNATIONAL PACKAGING MANUFACTURING,0.28
PT INTERFLEX SEJAHTERA PERDANA,0.28
PT SARI SARANA KIMIATAMA,0.28
PT INDOCHEMICAL CITRA KIMIA,0.28
PT BRENNTAG,0.28
PT NAWASENA MANDIRI PERKASA,0.28
PT SUMBER NUGRAHA BERJAYA,0.28
PT ASA REN GLOBAL NUSANTARA,0.28
YAYASAN ADHIMUKTI SASTRA KAWISWARA ACARYA,0.28
PT STRATEGIC HEALTHCARE INDONESIA,0.28
PT KARYA NADISO UTAMA,0.28
CV KREASI IMPIAN TERWUJUD,0.28
PT SATYA ABADI VISIMED,0.28
PT SEMBADA SARANA TRANSPORTASI,0.28
PT HUA CHIN ALUMINUM INDONESIA,0.28
PT VIRGO KENCANA SEJATI LINE,0.28
PT TRI ENERGI TEKNOLOGI,0.28
PT WAVIV TECHNOLOGIES,0.28
PT RAINBOW TUBULARS MANUFACTURE,0.28
PT JM MUTU UTAMA,0.28
PT EFISHERY AQUACULTURE INDONESIA,0.28
PT ALERE HEALTH,0.28
PT MOTASA INDONESIA,0.28
CV MITRA TOP,0.28
PT BETA SUMATERA JAYA PLAST,0.28
PT IHI POWER SERVICE INDONESIA,0.28
PT HIDROFLEX INDONESIA,0.28
PT UNEDO JAYA PERSADA,0.28
PT BUMI BERKAT LESTARI RAYA,0.28
PT SAMUDRA PUTRA TRANS ABADI,0.28
PT SEJAHTERA UTAMA KONSTRUKSI,0.28
PT INDOTRANS SEJAHTERA,0.28
PT BERUANG MARITIM INDONESIA,0.28
PT HAIDA AGRICULTURE INDONESIA,0.28
PT PANEN MAS SURYA ABADI,0.28
PT BERILL JAYA SEJAHTERA,0.28
PT GRAND PURI PERSADA,0.28
PT STANDARDPEN INDUSTRIES,0.28
PT ANUGERAH PANJI MANDIRI,0.28
PT KARYA HALIM SAMPOERNA,0.28
PT METRO DIGITAL CITY,0.28
HANOCHEM,0.28
PT MOL INDONESIA,0.28
CV PUTRA SONGKA MANDIRI,0.28
PT SYARATAN ABADI LESTARI,0.28
PT TRIROYAL TIMURRAYA,0.28
PT DEWA SUKSES MANDIRI,0.28
PT INFERCO,0.28
PT MANGGALA DUTA MAKMUR,0.28
PT RIZKY ARMADA TRANSPORTASI,0.28
PT BIMA MARITIMINDO,0.28
PT HASNUR CIPTA KARYA,0.28
PT ANUGERAH BUMIPUTRA,0.28
PT BARATAMA PUTRA PERKASA,0.28
PT FALCON PATRIOT UDARA,0.28
PT DEWA PATRIA,0.28
PT MITRA ANEKA SOLUSINDO,0.28
PT BESAR CIPTA KARYA,0.28
CV SELALU LANCAR USAHA,0.28
PT ALTEK TIRTA SARANA,0.28
PT HIRONG METAL TRADING,0.28
PT DAVILAND PROPERTY PARTNERS,0.28
PT LOKAL KULTURE KREATIF ABADI,0.28
YAYASAN GEREJA KEMAH TABERNAKEL,0.28
PT INTER WORLD STEEL MILLS INDONESIA,0.28
PT HANSURYA STEEL INDONESIA,0.28
PT BERNOFARM,0.28
PT CIPTA KARYA SUKSES ABADI,0.28
PT KILAT MAJU JAYA,0.28
PT SAMUDERA NAGA GLOBAL,0.28
PT PIONIRBETON INDUSTRI,0.28
PT SERVINDO JAYA UTAMA,0.28
PT MAKMUR KARSA MULIA,0.28
PT INDO GLOBAL TRAKTOR,0.28
PT ASTARI NIAGARA INTERNASIONAL,0.28
PT SENGON KONDANG NUSANTARA,0.28
CV GARUDA MAS LESTARI,0.28
PT LABAN RAYA SAMODRA,0.28
PT KURNIA MAKMUR ABADI JAYA,0.28
PT PANDA MAS KIMIA ABADI,0.28
PT PRO 8 INDONESIA,0.28
PT ARKANANTA APTA PRATISTA,0.28
PT MITRA ALAM PERSADA,0.28
PT DIMAS AQNI PUTRA,0.28
PT ARMINDO PERKASA,0.28
PT DUTAGRAHA NIRWANA REALTINDO,0.28
PT TATA MANDIRI DAERAH LIPPO KARAWACI,0.28
PT NETINCO SOLUSI INDONESIA,0.28
PT KUSTODIAN SENTRAL EFEK INDONESIA,0.28
PT ECOTEKNO ANUGERAH KARYA,0.28
PT JENINDO PRAKARSA,0.28
PT PINTU TIGA RAHARJA,0.28
PT GRAHA PRIMA MENTARI,0.28
PT ARIZONA KARYA MITRA,0.28
PT TRINITI PRATAMA MULIA,0.28
PT PATOKA SARANA,0.28
PT NIAGA BARA SUKSES,0.28
PT BINTORO ENERGI PERSADA,0.28
PT RIAN JAYA ABADI,0.28
PT UTAMA WIRA KARYA JAYA PERKASA,0.28
PT ALFA GRANITAMA,0.28
PT SCHNEIDER ELECTRIC MANUFACTURING BATAM,0.28
PT WEICHAI INDONESIA UTAMA,0.28
PT EIKTO BATTERY INDONESIA,0.28
PT INTERNASIONAL PRIMA NIAGA,0.28
PT EFA SEJAHTERA ABADI,0.28
PT JAGA CITRA INTI,0.28
PT BANK ALADIN SYARIAH TBK,0.28
PT BANK JTRUST INDONESIA TBK,0.28
PT BHAKTI MULTI ARTHA TBK,0.28
PT BATAVIA PROSPERINDO TRANS TBK,0.28
PT CEMINDO GEMILANG TBK,0.28
PT FUJI FINANCE INDONESIA TBK,0.28
PT FAJAR GELORA INTI,0.28
PT IMECON ANUGERAH PERKASA,0.28
PT KRAKATAU TIRTA OPERASI DAN PEMELIHARAAN,0.28
PT SINERGI DIGITAL TEKNOLOGI,0.28
PT PELANDUK JAYA BERSAMA,0.28
PT GAYA POETRA BANGKIT,0.28
PT JAYA PUTRA PANIPAHAN,0.28
PT SCORPICANUS GEPI JOVINDO,0.28
PT PENTABIZ INTERNATIONAL,0.28
PT SINBAD KARYA PERDAGANGAN,0.28
PT NICESO SUKSES INDONESIA,0.28
PT ENERGIZER INDONESIA,0.28
PT BINTANG INTER GLOBAL,0.28
PT MIWON INDONESIA,0.28
PT ARMADA INDONESIA MANDIRI,0.28
PT TRANS ENERGY OPTIMA,0.28
PT GUONENG MINING INVESTMENT,0.28
PT ARISU INDONESIA,0.28
PT NUGEN FARMA MEDIKA,0.28
PT CNGR DING XING NEW ENERGY,0.28
PT DANINDO TAPE PACKAGING INDUSTRY,0.28
PT UNITAMA SINERGI SUKSES,0.28
PT GRAMAR JAYA,0.28
PT MULTI KENCANA NIAGATAMA,0.28
PT CHANDRA MITRA STRUKTURINDO,0.28
PT KOKOH BANGKIT PERKASA,0.28
PT LANCAR LAJU MEMBANGUN,0.28
PT KARYA CIPTA BANGUN MANDIRI,0.28
PT UNIONINDO STEEL INDUSTRY,0.28
PT NUSA ELANG SATRIA,0.28
CV KARUNIA MULTI DAYA,0.28
PT BINTANG ANUGRAH SAMUELRENO,0.28
PT LOKITA KARYA BERSAMA,0.28
PT BEST TIRTA TECHNOLOGY,0.28
PT LESTARI SMELTER INDONESIA,0.28
PT WANXIANG NICKEL INDONESIA,0.28
PT JASA SEMESTA UTAMA,0.28
PT DANTOSAN PRECON PERKASA,0.28
PT MULTIDAYA TEKNIK PRAKARSA,0.28
PT MITRA SEKAWAN PRIMA,0.28
PT ANDIKA BANGUN NUSANTARA,0.28
PT MAJUKARYA MANDIRI INDONESIA,0.28
PT BAKTI ENERGI SEJAHTERA,0.28
PT BUMIRESIK NUSANTARA RAYA,0.28
PT RASYA UTAMA,0.28
PT TITIAN BINAMIR METAL,0.28
PT REKAYASA ENGINEERING,0.28
GREATWALL DRILLING ASIA PACIFIC,0.28
PT BERKAT MANUNGGAL ENERGI,0.28
TAMAN BUKIT MAS,0.28
PT WAHANA LOGISTIK SEMESTA,0.28
PT WAHANABHARA BHAKTI,0.28
PT KALTIM NITRATE INDONESIA,0.28
PT LUCKY TOP METALS,0.28
PT BINASAWIT ABADI PRATAMA,0.28
PT KARYAWAJA EKAMULIA,0.28
PT UNGGUL PRAKARSA PRISMA,0.28
PT PROMEDRAHARDJO FARMASI INDUSTRI,0.28
PT ANEKA CIPTA,0.28
PT AGRITAMA MULTI SARANA,0.28
PT MAHAKARYA SENTRA ENERGI,0.28
PT RUMAH KARYA ENTERTAINMENT,0.28
PT MEKAR ARMADA JAYA,0.28
CV KARYA INDAH LAKSANA,0.28
PT GIORDANO INDONESIA,0.28
PT DEVOTEAM CLOUD SERVICES,0.28
CV MUL JAYA,0.28
PT SINAR TENGGARONG INTI MULYA,0.28
PT PELAYARAN LAUTAN BERKAT,0.28
PT GRAND OUTLET BALI,0.28
PT SANY MAKMUR PERKASA,0.28
PT SAETI BETON PRACETAK,0.28
PT STRUKTUR PINTAR INDONESIA,0.28
PT ALIEF PRATAMA TRANSINDO,0.28
PT CITRA LAUTAN TEDUH,0.28
PT SINAR GEMILANG SUMBER SEJAHTERA,0.28
PT KEDAP SAYAAQ,0.28
PT SUMBERDAYA ARINDO,0.28
PT OKTASAN BARUNAPERSADA,0.28
PT NEYVA PUTRI SRIWIJAYA,0.28
PT JAMBI SUMBER BARA UTAMA,0.28
PT SRIWIJAYA TEKNIK UTAMA,0.28
PT NISSON INDONESIA,0.28
PT TEGUH PERKASA KARYA PERDANA,0.28
PT PURNABUANA YUDHA,0.28
PT CNTIM CONSTRUCTION INDONESIA,0.28
PT KEP INDONESIA,0.28
PT SCHNEIDER INDONESIA,0.28
PT DJAKARTA GLOBAL SOLUSINDO,0.28
PT BASF INDONESIA,0.28
PT PETRO PUTRA PERKASA,0.28
PT DACHSER INDONESIA,0.28
PT WARNA MAKMUR ABADI,0.28
PT KORMAN INDO EXPRESS,0.28
PT SURYA KENCANA MANUNGGAL,0.28
SMCGC KONSTRUKSI INDONESIA,0.28
PT GUNANUSA UTAMA FABRICATORS,0.28
PT BATURAJA DAYA INSANI,0.28
PT BERHASIL INDONESIA GEMILANG,0.28
PT BUMI GRESIK SUKSES,0.28
PT DUA AGUNG,0.28
PT SUBUR BUANA RAYA,0.28
PT BATU JAYA GEMILANG,0.28
PT KMG LUBRICANTS INTERNATIONAL,0.28
PT JEWELRY DESIGN SERVICES,0.28
PT ANUGRAH BERKAT SOLUSI UTAMA,0.28
PT VISTA PERMATA INDAH,0.28
PT SEIGA PLUS ENERGY,0.28
PT PASKOMNAS NIAGA UTAMA,0.28
PT BYD AUTO INDONESIA,0.28
YAYASAN SETIA BUDI SAMARINDA,0.28
PT KIDS PLAY INDONESIA,0.28
BINTANG JAYA,0.28
KOPERASI MELATA JAYA INDAH,0.28
KOPERASI HARAPAN MAKMUR BERSAMA,0.28
KOPERASI PUSAKA BULAU SAHABUN,0.28
PT KHATULISTIWA SINERGI OMNIDAYA,0.28
PT KAHATEX,0.28
PT ASTER POLYCHEM,0.28
PT PACIFIC INDOPALM INDUSTRIES,0.28
PT YORGO ANUGERAH NUSANTARA,0.28
PT SUMBER SAWIT MAKMUR,0.28
KOPERASI TERAS BALAWAN,0.28
KOPERASI SELIMBAU JAYA,0.28
PT KONSTRUKSI BAJA CIKANDE,0.28
PT FAJAR SEMPURNA DHARMA,0.28
PT BRAGA JAVAS KASTARA,0.28
PT ASIA PACIFIC RAYON,0.28
PT PRISTINE AFTERMARKET INDONESIA,0.28
CV IMAGO RAYA,0.28
PT ENERGI BATU HITAM,0.28
PT MADANI CITRA MANDIRI,0.28
PT PRIMA JAYA PERSADA NUSANTARA,0.28
PT RUNA PERSADA,0.28
PT SINAR NIRWANA SARI,0.28
PT TRIFITA PERKASA,0.28
PT ASIA RUBBERINDO,0.28
PT BITUNG GUNASEJAHTERA,0.28
PT TRIKARYA SEMESTA,0.28
PT WILSON TUNGGAL PERKASA,0.28
PT SEMESTA MANDIRI INDONESIA,0.28
PT DUA KUDA INDONESIA,0.28
PT ARTHA MULIA SEMBADA,0.28
PT TRINUSA TRAVELINDO,0.28
PT DIPAVILION KAMI BERKARYA,0.28
PT INDOMEDIA OUTDOOR,0.28
PT INTI BANGUN BUANA LESTARI,0.28
