Nama,Degree
PT SUMBER MAJU PERKASA,0.0
SCIENTIFIC DESIGN COMPANY INC,0.0
TORI GLOBAL CV,0.0
ADARO INTERNATIONAL (SINGAPORE) PTE LTD,0.0
SQUARE TRADING SINGAPORE PTE LTD,0.0
TNB FUEL SERVICES SDN BHD,0.0
CEAMSA ASIA,0.0
EXTRACTOS NATURES GELYMAR,0.0
GREENWICH TECHNOLOGY DEVELOPMENT LTD,0.0
PT HONGXIN ALGAE INTERNATIONAL,0.0
SEAS INTERNATIONAL COMMERCIAL,0.0
VIET PHUONG,0.0
XIAMEN TIANYUANFOOD CO LTD,0.0
KOPERASI PARIPURNA TEKNOVASI INDONESIA,0.0
PT NUANSA MITRA LOGISTIK,0.0
PT SITC INDONESIA,0.0
PT SUMBER KURNIA ALAM,0.0
PT BUMI PETANGIS,0.0
PT ANSAF INTI RESOURCES,0.0
PT ANSAFINTI RESOURCES,0.0
PT AGUNG PERDANA SAKTI,0.0
BANGKIT CASSAVA MANDIRI,0.0
ENERFO SHANGHAI TRADING CO LTD,0.0
HIAP SENG HUAT FOOD STUFF SDN BHD,0.0
INTER WAHANA NUSANTARA,0.0
PT ATRI DISTRIBUSINDO,0.0
PT LANCAR SAKTI SEJAHTERA,0.0
PT PANJUNAN,0.0
PT ROYAL PACIFIC INDAH INTERNATIONAL,0.0
PT SARANA ABADI MAKMUR BERSAMA,0.0
PT TERMINAL UTAMA MAKASSAR,0.0
PT UNIRAMA DUTA NIAGA,0.0
ROYAL PACIFIC FOOD,0.0
SEMAR KENCANA SEJATI,0.0
SRIWIJAYA PANGANINDO PRIMA LESTARI,0.0
TATA MAKMUR SEJAHTERA,0.0
WORLD FOOD PROGRAMME,0.0
BUNGASARI FLOUR MILLS,0.0
CIPTA SEJAHTERA SUKSES MAKMUR,0.0
EASTERN PEARL FLOUR MILLS,0.0
HASSAN ALI RICE EXPORT COMPANY,0.0
KABULINCO JAYA,0.0
KARUNIA SELARAS ABADI,0.0
NP FOODS SINGAPORE PTE LTD,0.0
PT ALMINDO JAYA ABADI,0.0
PT ARENA AGRO ANDALAN,0.0
PT BUNGASARI FLOUR MILLS INDONESIA,0.0
PT DYNAMIC POLY INDUSTRY,0.0
PT ESSENCE INDONESIA,0.0
PT KABULINCO JAYA,0.0
PT PADI FLOUR NUSANTARA,0.0
PT PERMATA DUNIA SUKSES UTAMA,0.0
PT PLASINDO LESTARI,0.0
PT PURA BARUTAMA,0.0
PT SURYAKEMASINDO SEJATI,0.0
PT TEREOS FKS INDONESIA,0.0
PT TOPPAN PLASINDO LESTARI,0.0
SRIBOGA FLOUR MILL,0.0
SURABAYA PERDANA ROTOPACK,0.0
BERITO PANGAN MAKMUR,0.0
PT BANK OKE INDONESIA TBK,0.0
DUTA PERTIWI TBK,0.0
ENERGI MEGA PERSADA TBK,0.0
PT LATIVI MEDIAKARYA KENDARI DAN PONTIANAK,0.0
PT LATIVI MEDIAKARYA LOMBOK DAN PALU,0.0
PT LATIVI MEDIAKARYA MAKASSAR DAN AMBON,0.0
PT LATIVI MEDIAKARYA MANADO DAN SAMARINDA,0.0
PT LATIVI MEDIAKARYA MEDAN DAN PEKANBARU,0.0
PT LATIVI MEDIAKARYA PALEMBANG DAN PALANGKARAYA,0.0
PT LATIVI MEDIAKARYA SEMARANG DAN PADANG,0.0
PT LATIVI MEDIAKARYA SURABAYA DAN JAMBI,0.0
PT LATIVI MEDIAKARYA YOGYAKARTA DAN LAMPUNG,0.0
PT ONE MEDIA DIGITAL,0.0
PT ONE MEDIA KREATIF,0.0
PT ONE MEDIA SERVICES,0.0
PT REDAL SEMESTA,0.0
PT SARANA MEDIA USAHA,0.0
PT VENTURA KAPITAL ASIA,0.0
PT VIVA MEDIA BARU,0.0
PT BANGUN PRIMA SEMESTA,0.0
PT BUANA KONSTRUKSI ELEKTRINDO,0.0
PT CIPTA KARYA TEKNIK,0.0
PT PRIMA MITRA ELEKTRINDO,0.0
PT WEGE SOLUSI PROKLAMASI,0.0
PT CANARY TRANSPORT,0.0
PT DAY TRANS,0.0
PT DAY TRANS EXPRESS,0.0
PT KENCANA TRANSPORT,0.0
PT PANORAMA MITRA SARANA,0.0
PT PANORAMA PRIMAKENCANA TRANSINDO,0.0
PT RHADANA PRIMAKENCANA TRANSINDO,0.0
PT WEHA JALAN-JALAN,0.0
PT KIRANA TAMA TEKNOLOGI,0.0
PT QORSER TEKNOLOGI,0.0
PT SMOOETS TEKNOLOGI OUTSOURCING,0.0
PT WICAKSANA SUPRA EKATAMA,0.0
PT GALAN GELORA DJAJA,0.0
PT GAWIH JAYA,0.0
PT GELORA DJAJA,0.0
PT WIJAYA KARYA BITUMEN,0.0
PT WIJAYA KARYA INDUSTRI DAN KONSTRUKSI,0.0
PT WIJAYA KARYA REKAYASA KONSTRUKSI,0.0
PT WIJAYA KARYA SERANG-PANIMBANG,0.0
PT WIJAYA KARYA TIRTA JAYA JATILUHUR,0.0
PT KALIBAN BANGUN INDONESIA,0.0
PT KARYA SAPTA WIRA NUSANTARA,0.0
PT PEMENANG PROPERTI NASIONAL,0.0
PT PEMENANG YABES PROPERTI,0.0
PT PUTRA KARYA GEMILANG,0.0
PT WIJAYA NUSANTARA INTERNASIONAL,0.0
PTANGKASA PURA SANJAYA,0.0
PTGOSYEN INDO ASIA,0.0
NILA UTAMA PTE LTD,0.0
PT ALTO NAUTIKA TEKNOLOGI,0.0
PT ARIAL NIAGA NUSANTARA,0.0
PT AZUREUS SIMULATOR ASIA,0.0
PT FAST OFFSHORE INDONESIA,0.0
PT HAMMAR MARINE OFFSHORE,0.0
PT MARINE SOLUSINDO TEKNIK,0.0
PT NUSA MARITIM JAYA,0.0
PT PSV INDONESIA,0.0
PT SENTOSASEGARA MULIA SHIPPING,0.0
PT WIN MARITIM,0.0
PT WIN OFFSHORE,0.0
PT WINPAN OFFSHORE,0.0
PT WINTERMAR,0.0
PT WINTERMAR GEO OFFSHORE,0.0
PT WINTERMAR RAJAWALI ASIA,0.0
PT WM OFFSHORE,0.0
WINTERMAR SDN BHD,0.0
PT CIANJUR ARTA MAKMUR,0.0
PT LANGGENG MAKMUR PERKASA,0.0
PT PASIR TENGAH,0.0
PT WIDODOFOOD MAKMUR SEJAHTERA,0.0
PT ADIJAYA UNINDO PERKASA,0.0
CARBON RESOURCES ALLIANCE APS,0.0
PT BELAYAN RIVER TIMBER,0.0
PT INTEGRIYA DEKORINDO,0.0
PT INTER KAYU MANDIRI,0.0
PT INTERA INDONESIA,0.0
PT INTERKRAFT,0.0
PT INTERTREND UTAMA,0.0
PT NARKATA RIMBA,0.0
PT PEMALANG BATANG TOLL ROAD,0.0
PT TOL TELUK BALIKPAPAN,0.0
PT TRANS JABAR TOL,0.0
PT TRANSJAWA PASPRO JALAN TOL,0.0
PT WASKITA BUMI WIRA,0.0
PT WASKITA FIM PERKASA REALTI,0.0
PT WASKITA KARYA INFRASTRUKTUR,0.0
PT WASKITA KARYA REALTY,0.0
PT WASKITA MODERN REALTI,0.0
PT WASKITA SANGIR ENERGI,0.0
PT WASKITA SRIWIJAYA TOL,0.0
PT WASKITA TOLL ROAD,0.0
PT WASKITA TRANSJAWA TOLL ROAD,0.0
PT WASKITA WADO ENERGI,0.0
PT CITRA LAUTAN TEDUH,0.0
PT WIJAYA KARYA KOMPONEN BETON,0.0
PT WIJAYA KARYA KRAKATAU BETON,0.0
PT WIJAYA KARYA PRACETAK GEDUNG,0.0
PT ABDI HARAPAN UNGGUL,0.0
PT KOMUNIKASI PROFESIONAL INDONESIA,0.0
PT TANJUNG LESUNG RESORT,0.0
PT KAPUAS PRIMA CITRA,0.0
PT MEGA PUTRA GARMENT,0.0
PT MITRELINDO GLOBAL,0.0
PT MRRY TERANG INDONESIA,0.0
PT RUDAL MAJU SEJAHTERA,0.0
PT ACE OLDFIELDS TBK,0.0
PT MSIG LIFE INSURANCE INDONESIA TBK,0.0
LIPPO GENERAL INSURANCE TBK,0.0
PT ISTANA KOHINOOR,0.0
PT KOMET INFRA NUSANTARA,0.0
PT PLATINUM TEKNOLOGI,0.0
PT PROTELINDO MENARA PERMATA,0.0
PT QUATTRO INTERNATIONAL,0.0
PT REKAJASA AKSES,0.0
PT VARNION TECHNOLOGY SEMESTA,0.0
CAPGC PTE LTD,0.0
CHANDRA ASRI BIO INVESTMENT PTE LTD,0.0
CHANDRA ASRI CAPITAL PTE LTD,0.0
CHANDRA ASRI TRADING COMPANY PTE LTD,0.0
PT CHANDRA ASRI ALKALI,0.0
PT CHANDRA ASRI KONSULTASI,0.0
PT CHANDRA ASRI PERKASA,0.0
PT CHANDRA ASRI PORT,0.0
PT CHANDRA CILEGON PORT,0.0
PT CHANDRA DAYA INVESTASI,0.0
PT CHANDRA PELABUHAN NUSANTARA,0.0
PT CHANDRA SAMUDRA PORT,0.0
PT CHANDRA SHIPPING INTERNATIONAL,0.0
PT KRAKATAU CHANDRA ENERGI,0.0
PT KRAKATAU SARANA ENERGI,0.0
PT MARINA INDAH MARITIM,0.0
PT REDECO PETROLIN UTAMA,0.0
PT BAHTERA ENERGI SAMUDRA TUAH,0.0
PT TRANS OCEAN PERMATA,0.0
PT TRIMEGAH ASSET MANAGEMENT,0.0
PT TRIMEGAH SEKURITAS,0.0
PT PURI TRINITI BATAM,0.0
PT SIRIUS TERANG CEMERLANG,0.0
PT TANAMORI MAKMUR INDONESIA,0.0
PT TRINITI GARAM PROPERTI,0.0
PT TRINITI MENARA GADING,0.0
PT TRINITI MENARA SERPONG,0.0
PT TRINITI PILAR GEMILANG,0.0
MIDO UNIFORMS PTE LTD,0.0
PT BINA CITRA SENTOSA,0.0
PT BINTANG CIPTA SEJAHTERA,0.0
PT TRICOM MITRA MANDIRI,0.0
PT TRISCO TAILORED APPAREL MANUFACTURING,0.0
PT TRISULA GARMINDO MANUFACTURING,0.0
PT TRITIRTA SARANA DAMAI,0.0
TRISCO TAILORED AND WOVEN INTERNATIONAL LTD,0.0
PT MULTINET PERKASA INDONESIA,0.0
ASTRIA PACKAGING PTE LTD,0.0
PTTRIAS TOYOBO ASTRIA,0.0
PTUNGGUL NIAGA SENTOSA,0.0
TIANJIN SUNSHINE PACKAGING LTD,0.0
PT SUKSES BANGUN SINERGI,0.0
PT TRINITI DINAMIK SANTOZ,0.0
PT GUNA ARTHA LOGISTIK,0.0
INTERNATIONAL BEAUTY PRODUCTS LTD,0.0
PT AGENG ADI,0.0
PT BARCLAY PRODUCTS,0.0
PT ERES REVCO,0.0
PT GLOBAL ERAMAS,0.0
PT KENDAGA ISI MULIA,0.0
PT KIAN MULIA MANUNGGAL,0.0
PT PERUSAHAAN DAGANG TEMPO,0.0
PT POLARI LIMUNUSAINTI,0.0
PT PRITHO,0.0
PT PULAU MAHONI,0.0
PT RUDY SOETADI,0.0
PT SUPRA FERBINDO FARMA,0.0
PT SUPRA USADHATAMA,0.0
PT TEMPO AURORA SEHAT,0.0
PT TEMPO DATA SYSTEM,0.0
PT TEMPO KERETA MAS,0.0
PT TEMPO LAND,0.0
PT TEMPO LOGISTIC - TLOG,0.0
PT TEMPO NAGADI,0.0
PT TEMPO NAGADI TRADING,0.0
PT TEMPO NATURAL PRODUCTS,0.0
PT TEMPO PROMOSI,0.0
PT TEMPO RESEARCH,0.0
PT TEMPO RX FARMA,0.0
PT TEMPO SCAN INDUSTRY,0.0
PT TEMPO SCAN MAHONI,0.0
PT TEMPO UTAMA SEJAHTERA,0.0
PT TRI NAGAHARDA SATRIA,0.0
RT BEAUTY CARE LTD,0.0
TEMPO SCAN AFRICA LTD,0.0
TEMPO SCAN PACIFIC MALAYSIA SDN BHD,0.0
TEMPO SCAN PACIFIC PHILIPPINES INC,0.0
PT UNICHARM NONWOVEN INDONESIA,0.0
PT UNICHARM TRADING INDONESIA,0.0
PT JOGJA DUTA CAHAYA LESTARI,0.0
PT UNIVERSAL JOYO LESTARI,0.0
NIKOS DISTRIBUTION INDONESIA,0.0
TIRTA TALAGA JAYA,0.0
ULTRA PETERNAKAN BANDUNG SELATAN,0.0
ULTRA SUMATERA DAIRY FARM,0.0
AGRI INTERNATIONAL RESOURCES PTE LTD,0.0
AGRI RESOURCES B.V,0.0
BSP FINANCE B.V,0.0
BSP LIBERIA B.V,0.0
BSP NETHERLAND FINANCE B.V,0.0
PT AGRO MITRA MADANI,0.0
PT AGROWIYANA,0.0
PT ASD-BAKRIE OIL PALM SEED INDONESIA,0.0
PT BAKRIE PASAMAN PLANTATIONS,0.0
PT BAKRIE REKIN BIO ENERGY,0.0
PT BAKRIE RENEWABLE CHEMICALS,0.0
PT GRAHADURA LEIDONGPRIMA,0.0
PT HUMA INDAH MEKAR,0.0
PT SUMBERTAMA NUSAPERTIWI,0.0
PT ANDALAN MULTI KENCANA,0.0
PT BINA PERTIWI,0.0
PT DANUSA TAMBANG NUSANTARA,0.0
PT PAMAPERSADA NUSANTARA,0.0
PT TAMBANG SUPRA PERKASA,0.0
PT UNITED TRACTORS PANDU ENGINEERING,0.0
PT UNIVERSAL TEKNO REKSAJAYA,0.0
UNITRA POWER PTE LTD,0.0
UT HEAVY INDUSTRY PTE LTD,0.0
PT JAKARTA RIVER CITY,0.0
PT URBAN JAKARTA KOMERSIAL,0.0
PT BANK VICTORIA SYARIAH,0.0
PT SUMBER DAYA SAKTI,0.0
PT VICTORIA ALIFE INDONESIA,0.0
PT VICTORIA MANAJEMEN INVESTASI,0.0
PT VICTORIA SEKURITAS INDONESIA TBK,0.0
PT LATIVI MEDIAKARYA,0.0
PT LATIVI MEDIAKARYA BALI DAN KEP RIAU,0.0
PT LATIVI MEDIAKARYA BANDUNG,0.0
PT LATIVI MEDIAKARYA BANJARMASIN DAN BENGKULU,0.0
PT MULTIDAYA DINAMIKA,0.0
PT SURPRISE INDONESIA,0.0
PT WICAKSANA ANUGERAH SOLUSINDO,0.0
PT AFIT LINTAS JAYA,0.0
PT BUMI KONAWE ABADI,0.0
PT BUMI PETRA MAKMUR,0.0
PT COR INDUSTRI INDONESIA,0.0
PT ITAMATRA NUSANTARA,0.0
PT KAWASAN INDUSTRI CENTRAL OMEGA,0.0
PT MACROLINK OMEGA ADIPERKASA,0.0
PT MEGA BUANA RESOURCES,0.0
PT MULIA PACIFIC RESOURCES,0.0
PTJANGKAR DELTA INDONESIA,0.0
PT PEMBANGUNAN DELTAMAS,0.0
PT BLDX KOMIK NUSANTARA,0.0
PT BUMILANGIT DIGITAL MEDIATAMA,0.0
PT DIGITAL CONSUMER ENGAGEMENT,0.0
PT DIGITAL MAXIMA INDONESIA,0.0
PT DMMX DEKTOS INTI,0.0
PT DMMX DISTRIBUSI PENTABENUA,0.0
PT DMMX GAMINDO GLOBAL,0.0
PT DMMX GROSIR DIGITAL,0.0
PT DMMX HERA SUKSES,0.0
PT DMMX MEDIA MAXIMA,0.0
PT DMMX SENTRAL IMAJI,0.0
PT DMMX SMARTRITEL TEKNOLOGI,0.0
PT EDUKASI ATLIT INTERNET DIGITAL,0.0
PT SATU BUAT NEGERI,0.0
PT DIAMOND COLD STORAGE,0.0
PT DIAMONDFAIR RITEL INDONESIA,0.0
PT FIT INDONESIA TAMA,0.0
PT INDOGOURMET SARANA CEMERLANG,0.0
PT SUKANDA DJAYA,0.0
PT TELUNJUK KOMPUTASI INDONESIA,0.0
FIBERSTAR PTE LTD,0.0
PT INDORITEL PERSADA NUSANTARA,0.0
PT MEGA AKSES PERSADA,0.0
AMERICAN ANTHRACITE GROUP LLC,0.0
AMERICAN ANTHRACITE HOLDINGS LLC,0.0
AMERICAN ANTHRACITE SPV I LLC,0.0
"AMERICAN CARBON WAREHOUSING, LLC",0.0
"ATLANTIC CARBON GROUP, INC",0.0
BUKIT MAKMUR MANDIRI UTAMA PTE LTD,0.0
BUMA AUSTRALIA PTY LTD,0.0
NEWCASTLE ANTHRACITE COMPANY,0.0
PT BANYUBIRU SAKTI,0.0
PT BISA RUANG NUSWANTARA,0.0
PT BUKIT MAKMUR INTERNASIONAL,0.0
PT BUKIT MAKMUR MANDIRI UTAMA,0.0
PT BUKIT TEKNOLOGI DIGITAL,0.0
PT KATALIS INVESTAMA MANDIRI,0.0
PT PULAU MUTIARA PERSADA,0.0
"THE CENTRAL PENNSYLVANIA ANTHRACITE COMPANY, LLC",0.0
"WILDCAT CARBON PROCESSING, LLC",0.0
PT DHARMA CONTROLCABLE INDONESIA,0.0
PT DHARMA ELECTRINDO MANUFACTURING,0.0
PT DHARMA ENERGY RESOURCES,0.0
PT DHARMA POLIPLAST,0.0
PT DHARMA PRECISION PARTS,0.0
PT DHARMA PRECISION TOOLS,0.0
PT SAIKONO OTOPARTS INDONESIA,0.0
PT TRIMITRA CHITRAHASTA,0.0
PT KELOLA BIRU HARMONI,0.0
PT AGRO ANDALAN,0.0
PT AGRO PRATAMA,0.0
PT BIMA AGRI SAWIT,0.0
PT BIMA PALMA NUGRAHA,0.0
PT BIOMASSA LESTARI NUSANTARA,0.0
PT CAHAYA UTAMA NUSANTARA,0.0
PT CIPTA UTAMA ANDALAN NUSANTARA,0.0
PT CITRA HARAPAN INTI CEMERLANG,0.0
PT DEWATA SAWIT NUSANTARA,0.0
PT DHANYA PERBAWA PRADHIKASA,0.0
PT DHARMA AGROTAMA NUSANTARA,0.0
PT DHARMA ENERGI INVESTAMA,0.0
PT DHARMA INTI INVESTAMA,0.0
PT DHARMA INTISAWIT LESTARI,0.0
PT DHARMA INTISAWIT NUGRAHA,0.0
PT DHARMA LANGGENG LESTARI,0.0
PT DHARMA NUGRAHA SEJAHTERA,0.0
PT DHARMA PERSADA SEJAHTERA,0.0
PT DHARMA SAWIT NUSANTARA,0.0
PT DHARMA SEJAHTERA NUSANTARA,0.0
PT DHARMA SUKSES NUSANTARA,0.0
PT DHARMA SUMBER ENERGI,0.0
PT DHARMA SUMBER NUSANTARA,0.0
PT DHARMA UTAMA INTI TUNAS,0.0
PT DHARMA UTAMA LESTARI,0.0
PT GEMILANG UTAMA NUSANTARA,0.0
PT KARYA PRIMA AGRO SEJAHTERA,0.0
PT KENCANA ALAM PERMAI,0.0
PT MANDIRI AGROTAMA LESTARI,0.0
PT MANDIRI CAHAYA ABADI,0.0
PT MITRA NUSA SARANA,0.0
PT NITYASA IDOLA,0.0
PT NUSA BUANA LESTARI,0.0
PT NUSA MANDIRI MAKMUR,0.0
PT PANYINDANGAN,0.0
PT PERMATA SAWIT NUSANTARA,0.0
PT PILAR WANAPERSADA,0.0
PT PRIMA SAWIT ANDALAN,0.0
PT PUTRA UTAMA LESTARI,0.0
PT RIMBA UTARA,0.0
PT SAWIT UTAMA LESTARI,0.0
PT SWAKARSA SINARSENTOSA,0.0
PT TANJUNG KREASI PARQUET INDUSTRY,0.0
ALPHA PRIME SERVICES PTE LTD,0.0
BEIJING SHUZHIFANG TECHNOLOGY CO LTD,0.0
CELESTA PRIME TECHNOLOGY PTE LTD,0.0
DALLIGENT SOLUTIONS PTE LTD,0.0
GEMS TRADING RESOURCES PTE LTD,0.0
GOLDEN MULTIMEDIA HOLDINGS PTE LTD,0.0
GOLDEN PRIME POWER PTE LTD,0.0
HILLMAS COAL PTE LTD,0.0
KALTENG INVESTMENT PTE LTD,0.0
PT ANDALAN MAS SEJAHTERA,0.0
PT ANDALAN SATRIA ABADI,0.0
PT ANDALAN SATRIA LESTARI,0.0
PT ASIX INDONESIA CERDAS,0.0
PT BARA HARMONIS BATANG ASAM,0.0
PT BARASENTOSA LESTARI,0.0
PT BERKAT NUSANTARA PERMAI,0.0
PT BERKAT SATRIA ABADI,0.0
PT BORNEO INDOBARA,0.0
PT BUANA BARA EKAPRATAMA,0.0
PT BUANA BUMI ENERGI,0.0
PT BUANA INTI CITRAPRIMA,0.0
PT BUANA MAS SEJAHTERA,0.0
ASURANSI DAYIN MITRA TBK,0.0
ASURANSI JASA TANIA TBK,0.0
PT ASURANSI MAXIMUS GRAHA PERSADA TBK,0.0
PT BANK MNC INTERNASIONAL TBK,0.0
PT BANK CAPITAL INDONESIA TBK,0.0
PT BANK ALADIN SYARIAH TBK,0.0
BEKASI ASRI PEMULA TBK,0.0
PT BHAKTI AGUNG PROPERTINDO TBK,0.0
SINGA MAS INTERNASIONAL,0.0
VISTA GRAIN,0.0
BLUE OCEAN RESOURCES PTE LTD,0.0
CP PRIMA AQUACULTURE PRIVATE LIMITED,0.0
CP PRIMA CORPORATION LIMITED,0.0
CPP INTERTRADE PTE LTD,0.0
PT ANDALAS WINDUMURNI,0.0
PT CENTRAL BALI BAHARI,0.0
PT CENTRAL PANGANPERTIWI,0.0
PT CENTRALPERTIWI BAHARI,0.0
PT CENTRALWINDU SEJATI,0.0
PT CITRA WINDUPERTALA,0.0
PT MARINDOLAB PRATAMA,0.0
PT SURYAWINDU PERTIWI,0.0
PT WINDUSEJATI PERTIWI,0.0
PT CATUR BERKAT BERSAMA,0.0
PT CATUR HASIL SENTOSA,0.0
PT CATUR KARDA SENTOSA,0.0
PT CATUR LOGAMINDO,0.0
PT CATUR MITRA SEJATI SENTOSA,0.0
PT CATUR SENTOSA ANUGERAH,0.0
PT CATUR SENTOSA BERHASIL,0.0
PT CATURADILUHUR SENTOSA,0.0
PT CATURADITYA SENTOSA,0.0
PT ELEGANZA TILE INDONESIA,0.0
PT KUSUMA KEMINDO SENTOSA,0.0
PT BOGORINDO CEMERLANG,0.0
NS CONNECTION TECHNOLOGY PTE LTD,0.0
PT CITRA PEMBINA PENGANGKUTAN INDUSTRIES,0.0
PT CITRAMADYA CARGINDO,0.0
PT SARANA CITRANUSA KABIL,0.0
LONGFIELD ENTERPRISES LIMITED,0.0
PT BUANASARANA SEJATIINDAH,0.0
PT CIPUTRA ADIBUANA,0.0
PT CIPUTRA ADIGRAHA,0.0
PT CIPUTRA CITAKARYA NUSANTARA,0.0
PT CIPUTRA GRAHA MITRA,0.0
PT CIPUTRA MULTI DATA,0.0
PT CIPUTRA NIRVANADWIPA,0.0
PT CIPUTRA RAYA SEJAHTERA,0.0
PT CIPUTRA RESIDENCE,0.0
PT CIPUTRA SEMARANG,0.0
PT CIPUTRA SENTRA,0.0
PT CITRA KARYA KREASI MANDIRI,0.0
PT CITRADIMENSI SERASI,0.0
PT CITRALAND GRAHA REALTY,0.0
PT DIMENSI SERASI,0.0
PT KHARISMASAKA PRATAMA,0.0
PT PENTA OKTONEATAMA,0.0
PT SARANANEKA INDAHPANCAR,0.0
PT SUBURSEJAHTERA AGUNGABADI,0.0
PT BANTEN ENERGY INTERNATIONAL,0.0
PT DUTA BUANA PERMAI DEVELOPMENT,0.0
PT DUTA HOTEL MANAJEMEN,0.0
PT GRAHABAKTI ABADI,0.0
PT PREMIERA ANGGADA,0.0
PT SARANA MEGAHTAMA,0.0
PT MEGADEPO INDONESIA,0.0
PT CIPTA MULTI PRIMA,0.0
PT DARMA REKA TEKNIK,0.0
PT DH INVESTINDO,0.0
PT DH KONSTRUKSINDO,0.0
PT DH KONTRAKTAMA,0.0
PT DH SERVICES,0.0
PT DH TRADINGCORP,0.0
PT ROCKY INVESTMENTS GROUP,0.0
PT SABINA MAHARDIKA,0.0
PT DAFAM MAJU BERSAMA,0.0
PT DAFAM MAMBO INTERNATIONAL,0.0
PT DUTA BUANA PERMATA,0.0
PT INTI DUTA ENERGI,0.0
PT NUSA SAPTACITRA PERDANA,0.0
PT ARKADIA MEDIA NUSANTARA,0.0
PT INTEGRA ARCHIPELAGO MEDIA,0.0
PT MATA MEDIA NUSANTARA,0.0
PT ABADI CITRA LESTARI,0.0
BADAN KERJASAMA INTILAND STARLIGHT,0.0
PT BUANA BEJANA,0.0
PT DINAMIKA KENCANA MANDIRI,0.0
PT GANDARIA MULIA,0.0
PT GANDARIA PERMAI,0.0
PT GANDARIA PRIMA,0.0
PT GANDARIA SAKTI,0.0
PT GRAHA INTI BOGA,0.0
PT GRANDE FAMILY VIEW,0.0
PT GRANDE IMPERIAL,0.0
PT INTI ALGORITMA PERDANA,0.0
PT INTI GRIA PALAMARTA,0.0
PT INTI GRIA PERDANA,0.0
PT INTI GRIA PERKASA,0.0
PT INTI GRIA PERSADA,0.0
PT INTI GRIA PERWIRA,0.0
PT INTI GRIA PRAMUDYA,0.0
PT INTILAND ALFA RENDITA,0.0
PT INTILAND ESPERTO,0.0
PT INTILAND GRANDE,0.0
PT INTILAND SEJAHTERA,0.0
PT INTISARANA EKARAYA,0.0
PT JATENG INDUSTRI INTILAND,0.0
PT KAWASAN INDUSTRI INTILAND,0.0
PT KAWASAN JOMBANG,0.0
PT KAWASAN PLOSO,0.0
PT KINERJA LANCAR SERASI,0.0
PT MELATI ANUGERAH SEMESTA,0.0
PT MELATI IMPIAN BANGSA,0.0
PT MELATI WAHANA NUSANTARA,0.0
PT MUTIARA RAGA INDAH,0.0
PT PERKASALESTARI PERMAI,0.0
PT PERKASALESTARI UTAMA,0.0
PERKEBUNAN INDUSTRI SEGAJUNG,0.0
PT PRIMA SENTOSA GANDA,0.0
PT PERKEBUNAN INDUTSRI SEGAJUNG,0.0
PT PURISENTOSA UNGGUL,0.0
PT PUTRA SINAR PERMAJA,0.0
PT RAHARJA MITRA FAMILIA,0.0
PT SELASIH SAFAR,0.0
PT SINAR CEMERLANG GEMILANG,0.0
PT SINAR PUSPA PERSADA,0.0
PT TAMAN HARAPAN INDAH,0.0
PT USAHA GUNA KELOLA,0.0
PT VIDA IRVETTA PENINSULA,0.0
PT WIRASEJATI BINAPERSADA,0.0
PURI SENTOSA UNGGUL,0.0
PT BERKAH KARUNIA KREASI,0.0
PT BERKAH OMEGA SUKSES,0.0
PT BERKAH TRIJAYA INDONESIA,0.0
PT CHAT BOT NUSANTARA,0.0
PT DISA CITRA DIGITAL,0.0
PT XIAOMI SINGAPORE,0.0
XIAOMI SINGAPORE PTE LTD,0.0
PT EMBUN SEMESTA ALAM,0.0
TRISCO TAILORED APPAREL PTY LTD,0.0
PT TRINICO INDONESIA,0.0
PT AEL INDONESIA,0.0
PT MACMAHON MINING SERVICES,0.0
PT ORICA MINING SERVICES,0.0
CV ANEKA AUTO PART,0.0
CV GALLERY AC,0.0
CV GALLERY AUTO SOLUTION,0.0
PT ELLIGHT PRIMA INDONESIA,0.0
PT KURNIA JUNJUNG PERKASA,0.0
PT MANDAU BERLIAN SEJATI,0.0
PT MANDAYA INDO PRATAMA,0.0
PT SUMBER BERLIAN MOTORS,0.0
PT TOPSY TEHNIK PRATAMA,0.0
UD SINAR FAJAR MOTOR,0.0
CV DUA MUTIARA,0.0
CV TIGA CAHAYA INTAN,0.0
PT BERJAYA TIGA BINTANG,0.0
PT BUMI DHANA INDONESIA,0.0
PT CHANG JUI FANG INDONESIA,0.0
PT NIAGARA AIR BIRU,0.0
PT STANDARD TOYO POLYMER,0.0
PT SURABAYA KERAMIK,0.0
PT TEMPO DIGITAL NUSANTARA,0.0
PT CIPTA TELEVISI PENDIDIKAN INDENESIA,0.0
PT ELC BEAUTY INDONESIA,0.0
PT JAYA AGRINDO,0.0
PT NUTRICIA INDONESIA SEJAHTERA,0.0
PT ROCHE INDONESIA,0.0
REVLON MANUFACTURING LTD,0.0
CV MEGA ELEKTRONIK GADGET,0.0
RJ JUNIOR ELECTRONIC,0.0
TOKO ANUGERAH KEPANJEN,0.0
TOKO ARIES ELEKTRONIK,0.0
TOKO CAHAYA SEJATI,0.0
TOKO JAYA RAYA,0.0
TOKO KENCORO JOGORAMPI,0.0
TOKO RAFI,0.0
TOKO RJ JUNIOR,0.0
TOKO SUMBER ARTO,0.0
UD KENCONO ROGOJAMPI,0.0
PT BEKO APPLIANCES INDONESIA,0.0
PT CHANGHONG ELECTRIC INDONESIA,0.0
PT HISENSE INDONESIA,0.0
PT TOSHIBA VISUAL MEDIA INDONESIA,0.0
