Nama,Degree
PT KARUNIA UTAMA SELARAS,1.0
PT KEMILAU KARYA UTAMA,1.0
PT MEGA ANDALAN SUKSES,1.0
PT PANORAMA EKA TUNGGAL,1.0
PT SUMBER CIPTA UTAMA,1.0
PT ANDALAN SELARAS ABADI,1.0
PT ANDALAN WISATA BENUA,1.0
PT CHAN BROTHERS TRAVEL INDONESIA,1.0
PT DUTA CHANDRA KENCANA,1.0
PT DWI RATNA PERTIWI,1.0
PT JATI PIRANTI TRAVELINDO PRATAMA,1.0
PT MISI PELAYARAN MANDIRI,1.0
PT MITRA PANORAMA INTERNASIONAL,1.0
PT PANORAMA APLIKASI NUSANTARA,1.0
PT PANORAMA VENTURA INDONESIA,1.0
PT SMARTRAVELINDO PERKASA,1.0
PT TRIP TOUR TRAVEL,1.0
PT PANIN ASSET MANAGEMENT,1.0
PT PATRIA INVESTAMA,1.0
PENTA PACKAGING SOLUTION SDN BHD,1.0
PT PANCA BUDI NIAGA,1.0
PT PANCA BUDI PRATAMA,1.0
PT PANCA PACKINDO MAKMUR,1.0
PT POLITEK GRIN PACKINDO,1.0
PT POLYTECH INDO HAUSEN,1.0
PARAMITA BANGUN SARANA SDN BHD,1.0
PT PARAMITA ANDALAN STRUKTUR,1.0
KARYA PERSADA KHATULISTIWA,1.0
NUANSA CIPTA MAGELLO,1.0
PT PANCA GLOBAL SEKURITAS,1.0
PT LUCAS DJAJA,1.0
PT PERMATA GRAHA NUSANTARA,1.0
PT PGAS SOLUTION,1.0
PT PGN LNG INDONESIA,1.0
PT SAKA ENERGI INDONESIA,1.0
PT PIGIJO TRAVELINDO SAKTI,1.0
PT AEK SIMONGGO ENERGY,1.0
PT BOGA ABADI PRIMA,1.0
PT LANGKAT HIDRO ENERGI,1.0
PT SEI WAMPU ENERGI,1.0
PT BELIDA KARYA LESTARI,1.0
PT GENGGAM ANUGERAH LUMBUNG KULINER,1.0
PT JAYA ANCOL,1.0
PT JAYA ANCOL PRATAMA TOL,1.0
PT SARANA TIRTA UTAMA,1.0
PT SEABREEZ INDONESIA,1.0
PT TAMAN IMPIAN,1.0
PT TAMAN IMPIAN JAYA ANCOL,1.0
PT BHAKTI HARAPAN SEJAHTERA,1.0
PT DIPO ANGKASA MOTOR,1.0
PT DIPO BERLIAN SERVIS OTOMOTIF,1.0
PT DIPO PAHALA OTOMOTIF,1.0
PT GLOBAL PAHALA RENTAL,1.0
PT GLOBAL PAHALA SERVIS,1.0
PT MITDI TEJA OTOMOTIF,1.0
PT MOBILKU DOTCOM SEJAHTERA,1.0
PT MOKAS OTOMOTIF SEJAHTERA,1.0
PT HAMPARAN MUTIARA HIJAU,1.0
PT MUSI ANDALAN SUMATERA,1.0
PT SRIWIJAYA NUSANTARA SEJAHTERA,1.0
PT PANIN DAI-ICHI LIFE DIMILIKI PANIN INTERNASIONAL,1.0
PT PANIN GENINHOLDCO,1.0
PT ADIL BERKAT SENTOSA,1.0
PT AMAN BERKAT CEMERLANG,1.0
PT BATAM BINTANG BAHANA,1.0
PT BAWEN INVESTAMA PERDANA,1.0
PT BESEN CITRA PERMATA,1.0
PT BUMI PASIFIK KENCANA,1.0
PT BUMI WARDANA,1.0
PT CAKRAWALA BHAYANGKARA PERDANA,1.0
PT CEMERLANG SENTOSA MULIA,1.0
PT DUTA MEGAH LAKSANA,1.0
PT GRAHA MASINDO PRATAMA,1.0
PT GRAHA SATU TIGA TUJUH,1.0
PT MATARAM GEMILANG ABADI,1.0
PT MORINDO MASINDO,1.0
PT PAHALA AGUNG,1.0
PT PASIFIK MASINDO,1.0
PT PASIFIK ORIENTAL MASINDO,1.0
PT ROYAL PHANTOM PROPERTIES,1.0
PT SCOTIA SENTOSA INDONESIA,1.0
PT SILIWANGI BIMANTARA PERDANA,1.0
PT SINO PROPERTINDO INTERNASIONAL,1.0
PT WIDYA BHAKTI,1.0
PT WISMA SEMBILAN DELAPAN,1.0
PT AIR BERKAT CEMERLANG,1.0
PT GFA SENTOSA INDONESIA,1.0
PT GUNUNG BERKAT SEMESTA,1.0
PT RUMAH SAKIT MAJAPAHIT,1.0
PT SEHAT MANDIRI SEMESTA,1.0
POLYSINDO INTERNATIONAL FINANCE COMPANY B.V,1.0
PT TEXMACO GRAHA BUSANA,1.0
PT TEXMACO JAYA TBK,1.0
PT MUSTIKA ALAM LESTARI,1.0
PT PARVI INDAH PERSADA,1.0
PT PBM ADIPURUSA,1.0
PT ABC BALI LAUT,1.0
PT BERKAT PERDANA MAKMUR,1.0
PT BLISS PEMBANGUNAN SEJAHTERA,1.0
PT BST PERLAUTAN BALI,1.0
PT LAHAN MAKMUR LNDAH,1.0
PT MERDEKA AGUNG SEMPURNA,1.0
PT PUSAT BISNIS PONOROGO,1.0
PT TANJUNG PINANG INDAH,1.0
PT TANJUNG PINANG SAKTI,1.0
PT UTAMA TEGUH ABADI,1.0
PT BAHTERA LISTRINDO JAYA,1.0
PT LANCARJAYA MANDIRI ABADI,1.0
PT GITANUSA SARANA NIAGA,1.0
PT GRAHAPRIMA REALTINDO,1.0
PT HASTA KREASIMANDIRI,1.0
PT LIMASLAND REALTI CILEGON,1.0
PT PEKANBARU PERMAI PROPERTINDO,1.0
PT PP PROPERTI JABABEKA RESIDEN,1.0
PT PP PROPERTI SURAMADU,1.0
PT PPRO BIJB AEROCITY DEVELOPMENT,1.0
PT PPRO SAMPURNA JAYA,1.0
PT WISMA SERATUS SEJAHTERA,1.0
PT PRODIA DIGITAL INDONESIA,1.0
J & P RESOURCES GOLD OHQ SDN BHD,1.0
J RESOURCES GOLD LTD,1.0
J RESOURCES NETHERLAND BV,1.0
PT ARAFURA SURYA ALAM,1.0
PT J RESOURCES BOLAANG MONGONDOW,1.0
PT J RESOURCES MINING SERVICES INDONESIA,1.0
PT J RESOURCES NUSANTARA,1.0
PT MULIA BUMI PERSADA,1.0
PT MULIA BUMI SERUYUNG,1.0
PT SAGO PRIMA PRATAMA,1.0
PT SULAWESI ANUGERAH JAYA,1.0
PT SULAWESI BUKIT ANUGERAH,1.0
SPECIFIC RESOURCES SDN BHD,1.0
PT ANEKA BUMI KENCANA,1.0
PT TIRTHA HARAPAN BALI,1.0
PT ANUGERAH ENERGITAMA,1.0
PT ANUGERAH KEBUN KALTIM,1.0
PT ANUGERAH KEBUN MANDIRI,1.0
PT ANUGERAH LAHAN KALTIM,1.0
PT BATU BORNEO PERDANA,1.0
PT CIPTA HIJAU BUMI ETAM,1.0
PT GLOBAL PRIMATAMA MANDIRI,1.0
PT NUSARAYA AGRO SAWIT,1.0
PT PALMA SERASIH INTERNASIONAL,1.0
PT PLANET MERAH DELAPAN,1.0
PT PLANET MERAH DEPOK,1.0
PT PLANET MERAH SEMBILAN,1.0
PT PLANET MERAH SEPULUH,1.0
PT RED PLANET HOTEL BEKASI,1.0
PT RED PLANET HOTEL MAKASSAR,1.0
PT RED PLANET HOTEL PALEMBANG,1.0
PT RED PLANET HOTEL PEKANBARU,1.0
PT RED PLANET HOTEL SURABAYA,1.0
PT RED PLANET HOTELS INDONESIA,1.0
PT RED PLANET HOTELS SOLO,1.0
PT RED PLANET HOTELS TANGERANG,1.0
PT SOLUSI BINTANG CEMERLANG,1.0
PELITA LOGISTIC PTE LTD,1.0
PT PELITA GLOBAL LOGISTIK,1.0
PT PELITA SAMUDERA SREEYA,1.0
PT PUSAKA LAUTAN BERLIAN,1.0
PT BATUBARA BUKIT KENDI,1.0
PT BUKIT ASAM BANKO,1.0
PT BUKIT ASAM MEDIKA,1.0
PT BUKIT ASAM METANA ENIM,1.0
PT BUKIT ASAM METANA OMBILIN,1.0
PT BUKIT ENERGI INVESTAMA,1.0
PT BUKIT ENERGI SERVICE TERPADU,1.0
PT BUKIT MULTI INVESTAMA,1.0
PT BUKIT MULTI PROPERTI,1.0
PT BUKITASAM TRANSPACIFIC RAILWAY,1.0
PT BUMI SAWINDO PERMAI,1.0
PT INTERNASIONAL PRIMA COAL,1.0
PT PENAJAM INTERNASIONAL TERMINAL,1.0
PT SINERGI MITRA LESTARI,1.0
PT DINAMIKA USAHA PERGUDANGAN,1.0
PT DINAMIKA USAHA PROPERTINDO,1.0
PT DJASA UBERSAKTI PROPERTI,1.0
PT STRAITS MINING SERVICES,1.0
PT PRATAMA BETON NUSANTARA,1.0
PETROS SOLUTION PTY LTD,1.0
PT KARYA BHUMI LESTARI,1.0
PT KEMILAU MULIA SAKTI,1.0
PT KINARYA BANGUN SESAMA,1.0
PT KUALA PELABUHAN INDONESIA,1.0
PT PETROSEA INFRASTRUKTUR NUSANTARA,1.0
PT POSB INFRASTRUCTURE INDONESIA,1.0
PT REKAKARSA KARYA NUSANTARA,1.0
PTP INVESTMENT PTE LTD,1.0
PT SM ENGINEERING,1.0
PT SNI INTERNASIONAL,1.0
PT TATA SARANA NUSAPERSADA,1.0
PT PIONEERINDO SUGAKICO INDONESIA,1.0
PT PUTRA ASIA PERDANA INDAH,1.0
PT GRAHA PUJI PROPERTINDO,1.0
PT HOTEL MARBELLA PENGEMBANG INTERNASIONAL,1.0
PT JAKARTA INTERNASIONAL PROPERTY,1.0
PT JAKARTA INTERNATIONAL PROPERTY MANAGEMENT,1.0
PT KOTA SERANG BARU PERMAI,1.0
PT MARBELLA PROPERTY,1.0
PT PUDJIADI GAPURA VILLA ARBELAH,1.0
PT PUDJIADI GAPURA VILLA MARBELLA,1.0
PT UBUD BALI ASRI,1.0
PT PURI KARYA BERSAMA,1.0
PT PURI PERMAI INTISENTOSA SUKSES,1.0
PT ARTISAN WAHYU,1.0
PT CEMERLANG INDO PROPERTI,1.0
PT CENTRUM UTAMA PRIMA,1.0
PT DWIJAYA MANUNGGAL,1.0
PT ELITE PRIMA HUTAMA,1.0
PT PAKUWON NUSANTARA ABADI,1.0
PT PAKUWON PERMAI,1.0
PT PAKUWON REGENSI,1.0
PT PAKUWON SENTOSA ABADI,1.0
PT PERMATA BERLIAN REALTY,1.0
PT PRIMA CIPTA KONSTRUKSI,1.0
PT HOLI PHARMA,1.0
PT MEDIA SEMESTA BANGKA,1.0
PT MEDIA SEMESTA JABAR,1.0
PT MEDIA SEMESTA JAKARTA,1.0
PT MEDIA SEMESTA KALIMANTAN,1.0
PT MEDIA SEMESTA LAMPUNG,1.0
PT MEDIA SEMESTA MAKASSAR,1.0
PT MEDIA SEMESTA MATAHARI,1.0
PT MEDIA SEMESTA NUSA,1.0
PT MEDIA SEMESTA PERMATA,1.0
PT MEDIA SEMESTA SULAWESI,1.0
PT MEDIA SEMESTA SUMATERA,1.0
PT MEDIAWISATA SARIASIH,1.0
PT MNC MEDIA INVESTASI,1.0
PT MNC MULTIMEDIA NETWORKS,1.0
PT RADIO ARIEF RAHMAN HAKIM,1.0
PT RADIO EFKINDO,1.0
PT RADIO MANCASUARA,1.0
PT RADIO PRAPANCA BUANA SUARA,1.0
PT RADIO SABDA SOSOK SOHOR,1.0
PT RADIO SUARA MONALISA,1.0
PT RADIO SWARA CARAKA RIA,1.0
PT RADIO TJAKRA AWIGRA,1.0
PT RADIO TRIDJAYA SHAKTI,1.0
PT TIVI BURSA INDONESIA,1.0
PT MOLINDO INTI GAS,1.0
PT MOLINDO RAYA INDUSTRIAL,1.0
MORATEL INTERNATIONAL PTE LTD,1.0
PT OXYGEN INFRASTRUKTUR INDONESIA,1.0
PT OXYGEN MULTIMEDIA INDONESIA,1.0
PT PALAPA TIMUR TELEMATIKA,1.0
PT ARMADA MAHA KARYA,1.0
PT ASURANSI MITRA PELINDUNG MUSTIKA,1.0
PT MITRA PERTAMA MULIA,1.0
PT MITRA PINASTHIKA MULIA,1.0
PT MITRA PINASTHIKA MUSTIKA AUTO,1.0
PT PUTRA MUSTIKA PRIMA,1.0
PT MATAHARI SUPER EKONOMI,1.0
PT BINTANG DWI LESTARI,1.0
PT CREATIVE SOFTHOUSE,1.0
PT TRIXINDO SELARAS,1.0
PT MUSTIKA INTERNATIONAL LABORATORIES,1.0
PT MUSTIKA RATU ENTERTAINMENT,1.0
PT MUSTIKA RATU SDN BHD,1.0
PT MUSTIKA RATUBUANA INTERNATIONAL,1.0
PT PARAS CANTIK KENANGA,1.0
PT ANEKA TEKNOLOGI UTAMA,1.0
PT MITRA INTEGRASI INFORMATIKA,1.0
PT MY ICON TECHNOLOGY,1.0
PT SENTRA MODAL MANDIRI,1.0
PT SINERGI TRANSFORMASI DIGITAL,1.0
PT SOLTIUS INDONESIA,1.0
PT SYNNEX METRODATA TECHNOLOGY AND SERVICES,1.0
PT PERSADA SOKKA TAMA,1.0
PT AGUS NUSA PENIDA,1.0
PT BANGUN SUBANG SEJAHTERA,1.0
PT FAJARPUTERA DINASTI,1.0
PT KEMBANG GRIYA CAHAYA,1.0
PT METROPOLITAN DETA GRAHA,1.0
PT METROPOLITAN GLOBAL MANAGEMENT,1.0
PT METROPOLITAN GRAHA KERTAJATI,1.0
PT METROPOLITAN GRAHA MANAGEMENT,1.0
PT METROPOLITAN KARYADEKA DEVELOPMENT,1.0
PT METROPOLITAN KERTAJATI DEVELOPMENT,1.0
PT METROPOLITAN LAMPUNG GRAHA,1.0
PT METROPOLITAN MANAJEMEN,1.0
PT METROPOLITAN PERMATA DEVELOPMENT,1.0
PT PERMATA KEMBANG SENTOSA,1.0
PT SUMBER SELERA INDONESIA,1.0
PT SUMBER TATA LESTARI,1.0
PT SUMBERSENTOSA GUNA LESTARI,1.0
PT ANUGERAH CAKRAWALA FARMAKA,1.0
PT GAMALIEL ELIA TUA,1.0
PT HORAS INSANI ABADI,1.0
PT MEDIKARYA AMINAH UTAMA,1.0
PT MURNI SADAR KASIH ABADI,1.0
PT RIAU SARANA MEDIKA,1.0
PT RUMAH SAKIT IBU DAN ANAK ROSIVA,1.0
PT SAHID SAHIRMAN MEMORIAL HOSPITAL,1.0
PT SETIA UTAMA REALTI,1.0
PT MINTEC ABADI,1.0
PT MULTI PERKASA INDONESIA,1.0
PT SAMINDO UTAMA KALTIM,1.0
PT SIMS JAYA KALTIM,1.0
PT TRASINDO MURNI PERKASA,1.0
PT APAC INTI CORPORA,1.0
PT AKASA LEGIAN KARYA,1.0
PT ANDARA INDONESIA,1.0
PT AYANA HOTEL INDONESIA,1.0
PT AYANA PROPERTI INTERNASIONAL,1.0
PT DUTA NUSANTARA UTAMA KARYA,1.0
PT DUTA NUSANTARA UTAMARAYA,1.0
PT GALUH KENCANA UTAMARAYA,1.0
PT MANDIRI BERDIKARI JAYARAYA,1.0
PT ANEKA DIAN PERKASA,1.0
PT CITRA MULTI JAYA,1.0
PT MIMPI DESIGN,1.0
PT MITRA GRAHA TANGGUHPERKASA,1.0
PT NUSANTARA JAYA REALTI,1.0
PT NUSANTARA MANDALA PRIMA,1.0
PT PELANGI ANUGERAH BUANA,1.0
PT ROKU BALI INTERNASIONAL INDONESIA,1.0
PT NEL;LY GAYA KREASI,1.0
TEMPO SCAN PACIFIC TBK,1.0
PT ULTRAJAYA MILK INDUSTRY & TRADING COMPANY TBK,1.0
PT TRIMEGAH SUMBER MAS,1.0
HENGTONG OPTIC ELECTRIC INTERNATIONAL CO LIMITED,1.0
PT WINNER NUSANTARA JAYA TBK,1.0
WINTERMAR OFFSHORE MARINE TBK,1.0
PT INTEGRA INDOCABINET TBK,1.0
PT GINTING JAYA ENERGI TBK,1.0
YANAPRIMA HASTAPERSADA TBK,1.0
PT KAPUAS PRIMA COAL TBK,1.0
PT AGRO MENARA RACHMAT,1.0
PT AGRO NUSA ABADI,1.0
PT BHADRA CEMERLANG,1.0
PT BHADRA SUKSES,1.0
PT BORNEO INDAH MARJAYA,1.0
PT CAKRADENTA AGUNG PERTIWI,1.0
PT CAKUNG PERMATA NUSA,1.0
PT CIPTA AGRO NUSANTARA,1.0
PT CIPTA NARADA LESTARI,1.0
PT EKA DURA INDONESIA,1.0
PT EKA DURA PERDANA,1.0
PT GUNUNG SEJAHTERA DUA INDAH,1.0
PT GUNUNG SEJAHTERA IBU PERTIWI,1.0
PT GUNUNG SEJAHTERA PUTI PESONA,1.0
PT GUNUNG SEJAHTERA RAMAN PERMAI,1.0
PT GUNUNG SEJAHTERAYOLI MAKMUR,1.0
PT KARYANUSA EKADAYA,1.0
PT KIMIA TIRTA UTAMA,1.0
PT LESTARI TANI TELADAN,1.0
PT LETAWA,1.0
PT MAMUANG,1.0
PT NIRMALA AGRO LESTARI,1.0
PT PALMA PLANTASINDO,1.0
PT PANDJI WARINGIN,1.0
PT PASANGKAYU,1.0
PT PERKEBUNAN LEMBAH BHAKTI,1.0
PT PERSADA DINAMIKA LESTARI,1.0
PT PERSADABINA NUSANTARAABADI,1.0
PT RIMBUNAN ALAM SENTOSA,1.0
PT SARI ADITYA LOKA,1.0
PT SARI LEMBAH SUBUR,1.0
PT SAWIT ASAHAN INDAH,1.0
PT SAWIT JAYA ABADI,1.0
PT SUBUR ABADI PLANTATIONS,1.0
PT SUBUR AGRO MAKMUR,1.0
PT SUKSES TANI NUSASUBUR,1.0
PT SUMBER KHARISMA PERSADA,1.0
PT SURYAINDAH NUSANTARAPAGI,1.0
PT SURYARAYA LESTARI,1.0
PT TANJUNG BINA LESTARI,1.0
PT TANJUNG SARANA LESTARI,1.0
PT TRI BUANA MAS,1.0
PT TUNGGAL PERKASA PLANTATIONS,1.0
PT AKASIA CEPAT INDONESIA,1.0
PT AKASIA CODE DIGITAL,1.0
PT ARCHYTECT TEKNOLOGI INDONESIA,1.0
PT DANAPATI ABINAYA INVESTAMA,1.0
PT GAMMA INVESTA LESTARI,1.0
PT KALYANAMITRA ADHARA MAHARDHIKA,1.0
PT KREATIF INTEL TEKNOLOGI,1.0
PT REPUBLIKA MEDIA MANDIRI,1.0
PT ALTRA RAYA,1.0
PT AGATA NUGRAHA NASTARI,1.0
PT CITRA BAHARI SHIPYARD,1.0
PT GAMATARA TRANS OCEAN SHIPYARD,1.0
PT KHATULISTIWA ENERGI PRATAMA,1.0
PT MERATUS ADVANCE MARITIM,1.0
PT PELAYARAN MANA LAGI,1.0
PT SHA SOLO,1.0
PT TANJUNG HARAPAN SELATAN,1.0
PT TRI CITRA SEJAHTERA,1.0
STRAITS BUNKERING PTE LTD,1.0
PT EMIRINDO DINAMIKA PRATAMA,1.0
PT EMITAMA INTI SURYA,1.0
PT WYETH INDONESIA,1.0
CARBON RESILIENCE PTE LTD,1.0
PT DWI MUTIARA SEJAHTERA,1.0
PT SINERGI BANGUN UTAMA,1.0
BRANTAS ABIPRAYA,1.0
DISHUB KAB TELUK WONDAMA,1.0
PT INALUM,1.0
PT KEMAKMURAN BERKAH TIMBER,1.0
PT RODA MAS TIMBER KALIMANTAN,1.0
ITOCHU KENZAI CORPORATION,1.0
KINGDOM RESOURCES DMCC,1.0
PT KALIMANTAN FERRO INDUSTRY,1.0
PT SURYA INTAN SENTANA JAYA,1.0
PT TEMAS SAGARA INDONESIA,1.0
PT TEMAS SAGARA INDONESIA (SEBELUMNYA PT TEMAS SUZUE INDONESIA),1.0
PT ASURANSI JIWA MANULIFE INDONESIA,1.0
PT DISTRIBUSI SENTRA JAYA,1.0
PT SUN LIFE FINANCIAL,1.0
PT XIAOMI COMMUNICATIONS INDONESIA,1.0
CASTLE PEAK POWER CO LTD,1.0
DALIAN JUHUATONG INTERNATIONAL TRADE CO LTD TIONGKOK,1.0
DONGFANG ELECTRIC CORPORATION,1.0
FUJIAN RONGJIANG IMP AND EXP CO LTD TIONGKOK,1.0
HUA GUAN ENERGY LIMITED,1.0
PEVENSEY PTE LTD,1.0
PEVENSEY PTE LTD TIONGKOK,1.0
PT KIMCO ARMINDO,1.0
SUMEC INTERNATIONAL TECHNOLOGY CO LTD,1.0
TAI FUNG TRADING CO LTD TAIWAN,1.0
TAIWAN POWER COMPANY,1.0
DOWSETT TRADING LTD,1.0
PT GUNUNGMAS SUKSES MAKMUR,1.0
PT MANADO KARYA ANUGRAH,1.0
PT MULTINDO PRIMA TEKNIK,1.0
PT PANCARAN SAMUDERA TRANSPORT,1.0
PT PELITA SAMUDERA SHIPPING,1.0
PT RPP CONTRACTORS INDONESIA,1.0
PT SHANDONG LICHUN POWER PLANT TECHNOLOGY,1.0
SWISS SINGAPORE OVERSEAS ENTERPRISE PTE LTD,1.0
PT BATAMINDO INVESTMENT CAKRAWALA,1.0
PT BUANA MEGAWISATAMA,1.0
PT CIPTA ASET DIGITAL,1.0
PT D&C ENGINEERING COMPANY,1.0
PT LESTARI KIRANA PERSADA,1.0
PT PASARAYA INTERNATIONAL HEDONISARANA,1.0
PT ABADI PRIMA INTI KARYA,1.0
PT POLA INTI PERKASA,1.0
PT WISISCO BAJA PUTRA,1.0
PT DIANSURYA GLOBAL,1.0
TOTO (GUANGZHOU) CO LTD,1.0
TOTO (THAILAND) CO LTD,1.0
TOTO DALIAN CO LTD,1.0
TOTO LIMITED JEPANG,1.0
TOTO LTD,1.0
TOTO MALAYSIA SDN BHD,1.0
TOTO USA INC,1.0
PT ALTO NETWORK,1.0
PT ANGKASA KOMUNIKASI GLOBAL UTAMA,1.0
PT BCA MULTI FINANCE,1.0
PT FAJAR SURYA SWADAYA,1.0
PT GLOBAL DISTRIBUSI PUSAKA,1.0
PT GLOBAL TIKET NETWORK,1.0
PT GRAND INDONESIA,1.0
PT HARTONO PLANTATION INDONESIA,1.0
PT TRANS DIGITAL MEDIA,1.0
PT ANEKA CAHAYA SURYA,1.0
PT TECHNOLOGY KARYA MANDIRI,1.0
PT VIRTUS TECHNOLOGY INDONESIA,1.0
SCG CHEMICALS TRADING (SINGAPORE) PTE LTD,1.0
SCG PERFORMANCE CHEMICALS CO LTD,1.0
SCG PLASTICS CO LTD,1.0
THAI POLYETHYLENE CO LTD,1.0
MAP TA PHUT OLEFINS CO LTD,1.0
PT PANCAPURI INDOPERKASA,1.0
PT SCG BARITO LOGISTICS,1.0
PTT INTERNATIONAL TRADING PTE LTD,1.0
THAI PARAXYLENE COMPANY LIMITED,1.0
PT ENERGI SAMUDRA LOGISTICS,1.0
PT KORINTIGA HUTANI,1.0
PT LAUTAN ARTHA INVESTAMA,1.0
PT LIMA PILAR RESOURCES,1.0
PT TRANS LOGISTIK PERKASA,1.0
FREUDENBERG PTE LTD,1.0
PT ANDIKA TEGUHSETYA,1.0
PT BAHTERA DWI PUTERA MANDIRI,1.0
PT BATOLA PRIMATAMA,1.0
PT DIAN BAHARI SEJATI,1.0
PT DUTABAHARI MENARA LINE,1.0
PT JAYA BERDIKARI CIPTA,1.0
PT KARYA TEHNIK INTERNUSA ABADI,1.0
PT PATRIA MARITIM PERKASA,1.0
PT SAPTA SUMBER LANCAR,1.0
PT SAUNG BERDIKARI SENTOSA,1.0
CV JUARA LINTAS ABADI,1.0
PT DTUR PESONA INDONESIA,1.0
PT ESTETIKA JAYA PERKASA,1.0
PT JAYA WIRA MANGGALA,1.0
PT JAYAANTRA ARTHA MANDIRI,1.0
PT KREASI INTI SEJATI,1.0
PT NAVATAMA KREASI CEMERLANG,1.0
PT PANGKAL MULTIKARYA,1.0
PT REVALIUM WELLNESS,1.0
PT SPECTRUM UNITEC,1.0
PT TRIKARYA ARTHA ABADI,1.0
PT TUNAS JAYA SANUR,1.0
PT WOODONE INTEGRA INDONESIA,1.0
POLARIS DEVICE PTE LTD,1.0
PT JARINGAN KOMUNIKASI SEMESTA,1.0
PT KARUNIA BERLIAN MAKMUR,1.0
PT LENOVO INDONESIA,1.0
PT SURYA CITRA MULTIMEDIA,1.0
PT XIAOMI SINGAPORE,1.0
XIAOMI SINGAPORE PTE LTD,1.0
PT EMBUN SEMESTA ALAM,1.0
TRISCO TAILORED APPAREL PTY LTD,1.0
PT AEL INDONESIA,1.0
PT MACMAHON MINING SERVICES,1.0
PT ORICA MINING SERVICES,1.0
CV ANEKA AUTO PART,1.0
CV GALLERY AC,1.0
CV GALLERY AUTO SOLUTION,1.0
PT ELLIGHT PRIMA INDONESIA,1.0
PT KURNIA JUNJUNG PERKASA,1.0
PT MANDAU BERLIAN SEJATI,1.0
PT MANDAYA INDO PRATAMA,1.0
PT SUMBER BERLIAN MOTORS,1.0
PT TOPSY TEHNIK PRATAMA,1.0
UD SINAR FAJAR MOTOR,1.0
CV DUA MUTIARA,1.0
CV TIGA CAHAYA INTAN,1.0
PT BERJAYA TIGA BINTANG,1.0
PT BUMI DHANA INDONESIA,1.0
PT CHANG JUI FANG INDONESIA,1.0
PT NIAGARA AIR BIRU,1.0
PT STANDARD TOYO POLYMER,1.0
PT SURABAYA KERAMIK,1.0
PT TEMPO DIGITAL NUSANTARA,1.0
PT CIPTA TELEVISI PENDIDIKAN INDENESIA,1.0
PT ELC BEAUTY INDONESIA,1.0
PT JAYA AGRINDO,1.0
PT NUTRICIA INDONESIA SEJAHTERA,1.0
PT ROCHE INDONESIA,1.0
REVLON MANUFACTURING LTD,1.0
CV MEGA ELEKTRONIK GADGET,1.0
RJ JUNIOR ELECTRONIC,1.0
TOKO ANUGERAH KEPANJEN,1.0
TOKO ARIES ELEKTRONIK,1.0
TOKO CAHAYA SEJATI,1.0
TOKO JAYA RAYA,1.0
TOKO KENCORO JOGORAMPI,1.0
TOKO RAFI,1.0
TOKO RJ JUNIOR,1.0
TOKO SUMBER ARTO,1.0
UD KENCONO ROGOJAMPI,1.0
PT BEKO APPLIANCES INDONESIA,1.0
PT CHANGHONG ELECTRIC INDONESIA,1.0
PT HISENSE INDONESIA,1.0
PT TOSHIBA VISUAL MEDIA INDONESIA,1.0
PT YONGWANG ELECTRONICS INDONESIA,1.0
PT DUTA ENERGY MINERATAMA,1.0
PT INDAH PERKASA ABADI,1.0
PT MANAMBANG MUARA ENIM,1.0
PT PACIFIC GLOBAL UTAMA,1.0
PT WIRADUTA SEJAHTERA LANGGENG,1.0
PT BENUA SAMUDERA PERKASA,1.0
PT BUANA NIAGA ENERGI,1.0
PT BUMI SRIWIJAYA HARAPAN,1.0
PT CAKRA INDO PRATAMA,1.0
PT DAYA UTAMA TANGGUH AMANAH,1.0
PT GAJAH UNGGUL INTERNASIONAL,1.0
PT HANIVEN MULIA SARANA,1.0
PT KINDAI UDIRA NITYA,1.0
RM SEDERHANA,1.0
RM SEDERHANA MUARA ENIM,1.0
SUBUR SEDAYA MAJU,1.0
TOKO UNIT DIESEL UTAMA,1.0
TOKO UTAMA MOTOR,1.0
INTAN SURYA PRATAMA,1.0
PT GARUDA MAS PERKASA,1.0
PT KANA JAYA MANDIRI,1.0
PT SRI SUMATERA SEJAHTERA,1.0
WELCOME TRADING CO PTE LTD,1.0
TOYO ENGINEERING & CONSTRUCTION SDN BHD,1.0
PT ECART WEBPORTAL INDONESIA,1.0
PT GIANT COMMUNICATION,1.0
PT GLOBAL DISTRIBUSI NUSANTARA,1.0
PT JINGDONG INDONESIA PERTAMA,1.0
PT MISTER ALADIN,1.0
PT NITERRA MOBILITY INDONESIA,1.0
PT PELANGGAN SETIA INDONESIA,1.0
PT TOPINDO ATLAS ASIA,1.0
PT ALTASTRATUS LRDONESIA,1.0
PT APLIKASI KARYA ANAK BANGSA,1.0
PT BLACKHAWK NETWORK INDONESIA,1.0
PT GRAB TEKNOLOGI INDONESIA,1.0
PT INDOGOLD MAKMUR SEJAHTERA,1.0
PT INDONESIA LOGAM PRATAMA,1.0
PT LUNO INDONESIA LTD,1.0
PT PANCA KARYA MALINDO,1.0
PT ZULU ALPHA PAPA,1.0
PT INDO GLOBAL CENTRALINDO,1.0
PT VENTENY FORTUNA INTERNATIONAL TBK,1.0
UV MOBILE,1.0
CV BUMI ANGKASA SEJAHTERA,1.0
CV MITRA SEKAWAN,1.0
PD TRACO KENCANA,1.0
PT BORNEO SUKSES RAYA KALTIM,1.0
PT GOSYEN RETAIL INDONESIA,1.0
PT KOKO PRATAMA,1.0
PT LARIS SUKSES ABADI,1.0
