Nama,Degree
JANTO WIKANDHA,1.0
THE IU SIA,1.0
LIN JIQUN,1.0
HENDRY LIUSNO,1.0
HARIJADI SUPRAPTO,1.0
VINCENTIUS PARNINGOTAN BATUBARA,1.0
ANDRI HIMAWAN SANTOSO,1.0
YUSUF,1.0
ARIEF SUGIANTO,1.0
EKA ROSITA KASIH,1.0
ERIC ADITYA DALIMARTA,1.0
MUHAMMAD ABRAHAMSYAH,1.0
EKA KHENDRY KASIH,1.0
HENKY SUWARNA DALIMARTA,1.0
SRI YULIANI KALIANDA,1.0
DAISUKE ISOBE,1.0
PRASETYO SUHARTO,1.0
SHINJI FUKAMI,1.0
AINUL YAQIN,1.0
EDI SARWONO,1.0
ASRUDDIN,1.0
YASUHIDE ABE,1.0
HUSNEDI,1.0
CHRISTINA ARYANI,1.0
SATYA BHAKTI PARIKESIT,1.0
AGUNG BUDI MULYANTO,1.0
SAOR SIAGIAN,1.0
ANDRIANO HOSNY PANANGIAN,1.0
DICKY SAELAN,1.0
RENI WULANDARI,1.0
DENNIS PRATISTHA,1.0
LYDIA SILVANNA DJAMAN,1.0
RATNA IRSANA,1.0
HADI SETIADI,1.0
TAN FRANCO AGUNG,1.0
HERRYANTO SETIONO HIDAYAT,1.0
HARTO DJOJO NAGARIA,1.0
LILIAWATI RAHARDJO,1.0
DJOJO HARTONO,1.0
RONI KUNTO,1.0
SUMARNI,1.0
PAMELA HIDAJAT,1.0
ELISHEA HIDAJAT LIN YI,1.0
LEONARD HIDAYAT,1.0
SAPTO UTOMO HIDAJAT,1.0
DANIEL HIDAYAT,1.0
ALEXANDER HIDAJAT,1.0
SURJO LUHUR HIDAJAT,1.0
JASON HIDAJAT,1.0
ELAINE HIDAJAT,1.0
ISABEL HIDAJAT,1.0
YOHAN SATYA,1.0
DIMAS ADIYASA WIRYAATMAJA,1.0
TAN GIOK NIO,1.0
HARRY WANGIDJAJA,1.0
VONNY KRISTIANI,1.0
HERMAN HERRY ADRANACUS,1.0
STEVANO RIZKI ADRANACUS,1.0
INDJUN,1.0
ROYS TANUDJAJA,1.0
ADHI SUDARGO TASMIN,1.0
GOH POH HENG,1.0
WILLIANTO ALIM,1.0
JOHAN GOJALI,1.0
REINHART MULJADI,1.0
IWAN TJAHJADI,1.0
MULYADI UTOMO BUDHI MOELJONO,1.0
DEVIN WIRAWAN,1.0
SANDIAGA SALAHUDDIN UNO,1.0
THE JOK TUNG,1.0
WILSON EFFENDY,1.0
SONNY SATIA NEGARA,1.0
MOSFLY ANG,1.0
GO KOK SIANG,1.0
SHINDO SUMIDOMO,1.0
JUWITA WIJAYA,1.0
DAVID,1.0
RUDY GUNAWAN,1.0
AMIR SUNARKO,1.0
AMIRUDDIN ARRIS,1.0
BUBUN HASBULLAH,1.0
SIENNY MURNIAWANTI,1.0
UUN ROUDHOTUL JANNAH,1.0
SAMUEL SOFYAN TIKA,1.0
KATHRIN WIDJAJA,1.0
GEORGE OETOMO,1.0
TJANDRA KARYA HERMANTO,1.0
BUDIARTO ABADI,1.0
ERIDA,1.0
ARI DARYATA SINGGIH,1.0
M ALFAN BAHARUDIN,1.0
JOHANNES B E TRIATMOJO,1.0
JANNES PHILIPUS CHUANG,1.0
SHAFRUHAN SINUNGAN,1.0
ANDREW SANUSI,1.0
HARNO HASJIM,1.0
LIDYA ANWAR,1.0
ALEXANDER ANWAR,1.0
MUSTAJAB,1.0
NURMA HANDAYANI,1.0
RENDY RONALDY BIMANTARA,1.0
NINING PUDJAWATI,1.0
ERLYZZA NURRZAHRA,1.0
ABDUL HARIS,1.0
LOUIS JINARA,1.0
NURBANI ERMIN,1.0
LIE HENDY LIANTO,1.0
BOYKE LUKMAN,1.0
BUDY SANTOSO,1.0
ARI KUNCORO,1.0
HARLINA HARDINI,1.0
REUBEN SURYAMEGA,1.0
RABINDRA WISATRYA,1.0
BAHAUDIN NASUTION,1.0
SAMSUL BAHRI,1.0
DANTY I PURNAMASARI,1.0
INDRA RUKMANA,1.0
INDRA SURYA WINATA,1.0
TUBAGUS CHAERI WARDANA,1.0
MUHAMMAD RASYID,1.0
MOHAMMAD ICHSAN,1.0
NURHADIJONO,1.0
RUBY WIDJAJA,1.0
INDRA NUGRAHA KUSNAN,1.0
SAHIDATUN NIKMAH,1.0
ALIYAH SIANNE SALIM,1.0
RAHMIONO,1.0
RUSLI ALI,1.0
SURYONO HIDAYAT,1.0
HENDRI KASNAWI SIARIL,1.0
HATMANTAKA WIDAGDO,1.0
ISKANDAR ZULKARNAEN,1.0
ADI SAPUTRA KUSMA,1.0
JAKOBUS BUDISUDJIONO KOESWANDI,1.0
VICTOR ANDRIANTO WIBAWA,1.0
ROMMY HARTONO THEOS,1.0
JEMMY HARTONO THEOS,1.0
AGUSTINUS BAMBANG PUDJIANTO,1.0
ICAH SUHENDI,1.0
ADING SUHENDI PERMANA,1.0
EUIS KOMALASARI,1.0
DEWI SULASTRI,1.0
RENI ANGGRAENI,1.0
SUPRIH PRIYO PRASETYO,1.0
BOBY ARISANTO,1.0
NELSON HENDRIK SIMAMORA,1.0
LAURENSIA D SIHOTANG,1.0
NEVY CHRISTINA SIHOTANG,1.0
PAUL SIMMON CONNOLLY,1.0
WILLIAM JAMES SUPARNO,1.0
MARIA SUPARNO,1.0
GLEN BUDIAWAN,1.0
JONATHAN TJUGIARTO,1.0
WANG REUY HWA,1.0
UTAMA HALIM,1.0
BUDI KUSUMA,1.0
BURHAN,1.0
EDDY HAKIM SO,1.0
UDIN SARAGIH,1.0
AMY DELIA,1.0
TSAI CHIUFENG,1.0
TSAI MENGHUA,1.0
LUSIANA SWANDAYANI,1.0
KHOO SONG KOON,1.0
RAHARDJO DHARMA,1.0
WENDY TJOENG,1.0
GANDA,1.0
FERYANTO,1.0
SETIAWAN ANG,1.0
REYNER SETIAWAN,1.0
YUZON ERMAN,1.0
LIYANTONO,1.0
EMMANUEL MARIE ROBERT DUR,1.0
ADEN,1.0
MINA,1.0
ANDRI FITRI YANTO,1.0
DIANTO,1.0
SUSI YANTI,1.0
HENGKY WANTO GURNING,1.0
WAN WENG KIT JULIAN,1.0
ILMANDRI,1.0
RINO SYAMSURI,1.0
AGUSTINUS PRAYITNO,1.0
PT RUKUN MITRA SEJATI,0.0
FRESNEL PERDANA MANDIRI,0.0
PT CAHAYA METAL PERKASA,0.0
PT KALIRAYA SARI,0.0
PT RADIN MUTIARA INDONESIA,0.0
PT BAHAUDIN MANDIRI NASUTION,0.0
PT BANGUN MAKMUR PERDANA,0.0
PT MAGNA INDONESIA,0.0
PT ENERGY TRANSPORTER INDONESIA,0.0
PT INDOPALMA AGRO PERSADA,0.0
PT INTIKOM BERLIAN MUSTIKA,0.0
PT MODULE INTRACS YASATAMA,0.0
PT TIGA ANUGERAH KREASI BERSAMA,0.0
PT SUPRA PRIMATAMA NUSANTARA,0.0
PT INTISEL PRODAKTIFAKOM,0.0
PT BOJONG INDAH MANDIRI,0.0
PT SATU RUMAH MANDIRI,0.0
PT YUDHA BANGUN PERSADA,0.0
PT AMCOR FLEXIBLES INDONESIA,0.0
PT CENTURY MITRA SUKSES SEJATI,0.0
PT GLOBAL PRINTPACK INDONESIA,0.0
PT ILUVA GRAVURE INDUSTRY,0.0
PT INDONESIA NANYA INDAH PLASTICS,0.0
PT INTIKEMAS PUTRA MAKMUR,0.0
PT MITRA MULTI PACKAGING,0.0
PT POLIKEMAS SANPUTRA,0.0
PT RESPATI KEMASINDAH,0.0
PT SURYA MULTI INDOPACK,0.0
PT WEDIARAYA PRIMA,0.0
PT POS LOGISTIK INDONESIA,0.0
PT PELAYARAN MARINDO PACIFIC,0.0
PT SINARMAS LDA MARITIME,0.0
PT CENTRINDO HARDWARE,0.0
PT GLOBAL TRANS NUSA,0.0
PT IEG OILFIELD INDONESIA,0.0
PT KHARISMA MANDIRI,0.0
PT SINERGI GLOBAL SERVIS,0.0
MARTINA BERTO TBK,0.0
PT KREASI MULTICAHAYA ESTETIK,0.0
PT KREASIBOGA PRIMATAMA,0.0
PT PRIMA ANDALAN MANDIRI TBK,0.0
PT MANDIRI HERINDO ADIPERKASA TBK,0.0
PT GLOBAL MINING SERVICES,0.0
PT PETRO NIAGA MANDIRI,0.0
PT BANK CHINA CONSTRUCTION BANK INDONESIA TBK,0.0
PT INTERMEDIA CAPITAL TBK,0.0
PT EMDEKI UTAMA TBK,0.0
PT MEDCO ENERGI INTERNASIONAL TBK,0.0
PT BINTARO SERPONG DAMAI,0.0
PT PANCA ANUGRAH WISESA TBK,0.0
PT BUKIT MAHKOTA,0.0
PT BERLIAN MITRA INTI,0.0
PT KARYA MITRA ANDALAN,0.0
PT MEGA SAWIT SRIWIJAYA,0.0
PT MAHKOTA GROUP TBK,0.0
PT DUTARAYA SEJATI,0.0
MIDI UTAMA INDONESIA TBK,0.0
PT MITRA KELUARGA KARYASEHAT TBK,0.0
PT SOLUSI SINERGI DIGITAL TBK,0.0
MITRA INTERNATIONAL RESOURCES TBK,0.0
PT CITRA KARYA JABAR TOL,0.0
PT GIRDER INDONESIA,0.0
CITRA MARGA NUSAPHALA PERSADA TBK,0.0
MITRA INVESTINDO TBK,0.0
PT MARINA LOGISTIK SEJAHTERA,0.0
METROPOLITAN KENTJANA TBK,0.0
PT CIKARANG LISTRINDO TBK,0.0
PT KEDOYA ADYARAYA TBK,0.0
PT MEGA MANUNGGAL PROPERTY TBK,0.0
PT MADUSARI MURNI INDAH TBK,0.0
PT MEGAPOWER MAKMUR TBK,0.0
PT WAHANA CITRA NABATI,0.0
PT SEKAR FUJI FOODS,0.0
FEDERAL LOGISTIK SISTEM,0.0
PT TIMAS SUPLINDO,0.0
PT MEGA KARYA SAKTI,0.0
PT BLESSINDO PRIMA SARANA,0.0
PT DIESEL UTAMA INDONESIA,0.0
PT DIESEL SERVIS SINERGI,0.0
CV WASTRA NUSANTARA,0.0
PT SUMBER DAYA ENERGI,0.0
PT OSHA ASIA,0.0
PT RUMAH DUTA PANGAN,0.0
PT SARI TIRTA INDONESIA,0.0
KOPERASI MEDIA SEJAHTERA BERSAMA,0.0
PT BORNEO LANGGENG SEJAHTERA,0.0
PT BORNEO MITRA BERSAMA SEJATI,0.0
PT MULTI USAHA ABADI,0.0
PT PRIMA SUKSES SEJAHTERA ABADI,0.0
KOPERASI SELUAI JAYA ABADI,0.0
KOPERASI SUMBER AIR JAYA,0.0
PT BORNEO SAWIT GEMILANG,0.0
PT PELAYARAN SENGGORA,0.0
PT PESONA CITRA PROPERTINDO,0.0
PT SAWIT MANDIRI LESTARI,0.0
PT SEPALAR YASA KARTIKA,0.0
PT GEMA LESTARI INDONESIA,0.0
PT ANUGERAH PUTERA SEMBILAN,0.0
PT BARUNA TELE NUSA,0.0
PT CITRA PERDANA MUDA,0.0
PT KATRINA LUXINDO,0.0
PT INDESSO AROMA,0.0
PT PILAR DAYA SINERGI,0.0
PT ESTETIKA BINAGRIYA,0.0
PT BELAPUTERA INTILAND,0.0
PT SUNGAI RANGIT,0.0
PT MANGOLE TIMBER PRODUCERS,0.0
PT USAHA AGRO INDONESIA,0.0
PT PERTIWI AGRO SEJAHTERA,0.0
PT SAKA UNITI INDONESIA,0.0
PT LDC INDONESIA,0.0
PT LDC EAST INDONESIA,0.0
PT GEMILANG EKA DHARMA,0.0
PT HARAPAN HIBRIDA KALBAR,0.0
PT PETROFINDO NIAGA SUKSES,0.0
PT CIPTAJAYA SEJAHTERA ABADI,0.0
PT GLOBAL TEKNOLOGI INTEGRASI,0.0
PT ANTARMITRA SEMBADA,0.0
PT MINISO LIFESTYLE TRADING INDONESIA,0.0
PT XIAOMI COMMUNICATIONS INDONESIA,0.0
PT CIPTA ASET DIGITAL,0.0
PT GRAHA CAKRAMULIA,0.0
PT TIGA DAYA DIGITAL INDONESIA,0.0
PT ESTA MULTI USAHA TBK,0.0
EVER SHINE TEXTILE INDUSTRY TBK,0.0
PT XLSMART TELECOM SEJAHTERA TBK,0.0
INDIKA ENERGY TBK,0.0
PT FININDO FOODS INDONESIA,0.0
NUSANTARA INFRASTRUCTURE TBK,0.0
PT GELAEL INDOTIM,0.0
PT MDA JPN KUNINGAN,0.0
PT MDA ABS KUNINGAN,0.0
PT JAKARTA FILM STUDIO,0.0
PT MOX DIGITAL INDONESIA,0.0
PT MDA IRONPLATE KUNINGAN,0.0
PT KARBON KULINER INDONESIA,0.0
PT ANIMALE KULINER INDONESIA,0.0
PT AKIRA BARBEKYU INDONESIA,0.0
PT VALENTINO KULINER INDONESIA,0.0
PT MD MUSIK INDONESIA,0.0
PT MD ENTERTAINMENT TBK,0.0
PT HOTEL FITRA INTERNATIONAL TBK,0.0
PT FALMACO NONWOVEN INDUSTRI TBK,0.0
FORTUNE MATE INDONESIA TBK,0.0
GOZCO PLANTATIONS TBK,0.0
PT SENTRA FOOD INDONESIA TBK,0.0
PT SUPER ENERGY TBK,0.0
PT LOTTE CHEMICAL TITAN TBK,0.0
PT FUJI FINANCE INDONESIA TBK,0.0
GEMA GRAHASARANA TBK,0.0
PT GUNUNG RAJA PAKSI TBK,0.0
PT GIHON TELEKOMUNIKASI INDONESIA TBK,0.0
GARUDA INDONESIA (PERSERO) TBK,0.0
PT LESTARI KIRANA PERSADA,0.0
PT PASARAYA INTERNATIONAL HEDONISARANA,0.0
PT WISISCO BAJA PUTRA,0.0
PT AEL INDONESIA,0.0
PT MACMAHON INDONESIA,0.0
PT MACMAHON MINING SERVICES,0.0
PT ORICA MINING SERVICES,0.0
CV GALLERY AUTO SOLUTION,0.0
CV TIGA CAHAYA INTAN,0.0
PT SURABAYA KERAMIK,0.0
PT ELC BEAUTY INDONESIA,0.0
PT JAYA AGRINDO,0.0
PT NUTRICIA INDONESIA SEJAHTERA,0.0
PT ROCHE INDONESIA,0.0
PT BEKO APPLIANCES INDONESIA,0.0
PT CAKRA INDO PRATAMA,0.0
PT DAYA UTAMA TANGGUH AMANAH,0.0
PT GAJAH UNGGUL INTERNASIONAL,0.0
PT ECART WEBPORTAL INDONESIA,0.0
PT TOPINDO ATLAS ASIA,0.0
PT ZULU ALPHA PAPA,0.0
PT SUKSES KARYA AGUNG,0.0
PT JAYATAMA SELARAS,0.0
PT SUMBER KEMAS INDONESIA,0.0
PT FASTRATA BUANA,0.0
PT HOKKAN INDONESIA,0.0
PT INTIM PUTRA PERKASA,0.0
PT JANTI SARANA MATERIAL BETON,0.0
PT MULTI INDO TRADING,0.0
PT WIRYA KRENINDO PERKASA,0.0
PT BASUKI RAHMANTA PUTRA,0.0
PT DHARMA SUBUR SATYA,0.0
PT HIJAU LESTARI RAYA FIBREBOARD,0.0
PT JGC INDONESIA,0.0
PT SUMBER URIP SEJATI,0.0
PT BINA MITRA INDOSEJAHTERA,0.0
PT PROGRESMAX,0.0
PT DUTA MAS INDAH,0.0
PT HAILIANG NOVA MATERIAL INDONESIA,0.0
PT INDOVISI SUKSES MANDIRI,0.0
PT MEKAR MULTI JASA,0.0
PT SAC NUSANTARA,0.0
STAR PACIFIC TBK,0.0
BANK MEGA TBK,0.0
PT MITRA MURNI PERKASA,0.0
PT DUNIA KIMIA JAYA,0.0
PT GRAB TEKNOLOGI INDONESIA,0.0
PT VISIONET INTERNASIONAL,0.0
JAYA REAL PROPERTY TBK,0.0
BUMI TEKNOKULTURA UNGGUL TBK,0.0
PT MNC GUNA USAHA INDONESIA,0.0
ASIANA SENOPATI,0.0
PT RAJAWALI CITRA TELEVISI INDONESIA,0.0
PT MNC INFRASTRUKTUR UTAMA,0.0
PT ASURANSI TUGU PRATAMA INDONESIA TBK,0.0
PT ECOGREEN OLEOCHEMICALS,0.0
PT PERTAMINA GEOTHERMAL ENERGY TBK,0.0
PT TUNAS INTI ABADI,0.0
PT GRAND INDONESIA,0.0
SIMP,0.0
PT PANORAMA HOSPITALITY MANAGEMENT,0.0
PT KEVA COSMETICS INTERNASIONAL,0.0
PT TRUBAINDO COAL MINING,0.0
PT YAMAZAKI INDONESIA,0.0
PT KIDECO JAYA AGUNG,0.0
PT EKA DHARMA JAYA SAKTI,0.0
PT INTI ANUGERAH PRATAMA,0.0
PT KALTIM PRIMA COAL,0.0
PT PETROKIMIA GRESIK,0.0
PT CHITRA PARATAMA,0.0
PT BUMI MINERAL SULAWESI,0.0
PT MANDIRI BANGUN MAKMUR,0.0
PT PUSAKA BUANA UTAMA,0.0
PT ARUTMIN INDONESIA,0.0
PT LAZULI KARYA SARANA,0.0
PT ELNUSA PETROFIN,0.0
PT FURUKAWA INDOMOBIL BATTERY MANUFACTURING,0.0
PT PERMATA BIRAMA SAKTI,0.0
PT SUNGAI BUDI,0.0
TUNAS BARU LAMPUNG TBK,0.0
PT BANK MULTIARTA SENTOSA TBK,0.0
PT MORA TELEMATIKA INDONESIA TBK,0.0
GOWA MAKASSAR TOURISM DEVELOPMENT TBK,0.0
PT ASURANSI MAXIMUS GRAHA PERSADA TBK,0.0
PT GLOBAL CHEMINDO MEGATRADING,0.0
PT INDOLAKTO,0.0
PT ALTRAK 1978,0.0
PT SANGHIANG PERKASA,0.0
CHAROEN POKPHAND INDONESIA TBK,0.0
ENSEVAL PUTERA MEGATRADING TBK,0.0
PT ZEBRA ENERGI,0.0
PT CARGILL INDONESIA,0.0
PT TUNAS RIDEAN TBK,0.0
PT DJARUM,0.0
PT ANUGERAH KAGUM KARYA UTAMA TBK,0.0
PT MITRA SOLUSI TELEMATIKA,0.0
TRIKOMSEL OKE TBK,0.0
PT GLOBE KITA TERANG TBK,0.0
PT VISI MEDIA ASIA TBK,0.0
PT BINTANG OTO GLOBAL TBK,0.0
PT PRIMA CAKRAWALA ABADI TBK,0.0
PT HIMALAYA ENERGI PERKASA TBK,0.0
PT VODA INDONESIA,0.0
PT SURYA CITRA TELEVISI,0.0
PT ESTIKA CIPTA ABADI,0.0
PT PRESTISIUS INDONESIA,0.0
PT PERTAMINA GAS,0.0
PT SUMBERDAYA SEWATAMA,0.0
PT SATRIA BAHANA SARANA,0.0
PT SEMESTANUSTRA DISTRINDO,0.0
PT SPINMILL INDAH INDUSTRY,0.0
PT AGUNG AUTOMALL,0.0
PT ANUGERAH INDOFOOD BAROKAH MAKMUR,0.0
PT ERHA CLINIC INDONESIA,0.0
PT KING HALIM JEWELRY,0.0
PT JAYA DISTRIBUSI RITEL,0.0
PT PERTAMINA PATRA NIAGA,0.0
PT ZKDIGIMAX EXCEL NOBLE,0.0
PT TOUDANO MANDIRI ABADI,0.0
PT AMANAH PUTRA BORNEO,0.0
PT TATA BUANA KARYA,0.0
PT DUA KOTA LAUT,0.0
PT BINA INDO RAYA,0.0
PT BINA SEWANGI RAYA,0.0
PT BATULICIN BUMI BERSUJUD,0.0
PT BINA BATULICIN USAHA,0.0
PT MINERAL SUMBERDAYA MANDIRI TBK,0.0
PT BATULICIN ENAM SEMBILAN SECURITY,0.0
PT BINA MUARA RAYA,0.0
PT SEBAMBAN TERMINAL UMUM,0.0
PT CITRA BERDIKARI BERSAMA,0.0
PT AUTO GLASS INDONESIA,0.0
ASAHIMAS FLAT GLASS TBK,0.0
PT AUSTINDO NUSANTARA JAYA TBK,0.0
EQUITY DEVELOPMENT INVESTMENT TBK,0.0
PT MACROPRIMA PANGANUTAMA,0.0
CENTRAL PROTEINA PRIMA TBK,0.0
PT CATURADILUHUR SENTOSA,0.0
PT CATUR HASIL SENTOSA,0.0
PT CATUR SENTOSA ANUGERAH,0.0
PT CATUR LOGAMINDO SENTOSA,0.0
CATUR SENTOSA ADIPRANA TBK,0.0
PT CISADANE SAWIT RAYA TBK,0.0
CITRA TUBINDO TBK,0.0
PT CIPUTRA INDAH GRIYA ASRI,0.0
CIPUTRA DEVELOPMENT TBK,0.0
PT DUTA ENERGY MINERATAMA,0.0
DUTA ANGGADA REALTY TBK,0.0
PT GOTO GOJEK TOKOPEDIA TBK,0.0
PT DCI INDONESIA TBK,0.0
PT BATAMINDO INVESTMENT CAKRAWALA,0.0
PT INDOMARCO PRISMATAMA,0.0
PT INDOMARCO PRISMATAMA (IPT),0.0
PT WAHANA INTI SELARAS,0.0
PT INTI CAKRAWALA CITRA (ICC),0.0
INDOMOBIL SUKSES INTERNASIONAL TBK,0.0
INDOFOOD CBP SUKSES MAKMUR TBK,0.0
PT INDORITEL MAKMUR INTERNASIONAL TBK,0.0
PT SARANA PACTINDO,0.0
PT FORTRESS DATA SERVICES,0.0
PT SURYAPRABHA JATISATYA,0.0
PT PALMA CONTE MAS,0.0
PT SURYA KARMAN KENCANA,0.0
PT CATURKARDA DEPO BANGUNAN TBK,0.0
PT DAFAM PROPERTY INDONESIA TBK,0.0
NUSA KONSTRUKSI ENJINIRING TBK,0.0
RESOURCE ALAM INDONESIA TBK,0.0
KRAKATAU STEEL (PERSERO) TBK,0.0
PT ARKADIA DIGITAL MEDIA TBK,0.0
PT ANUGERAH TEKNOLOGI MANDIRI,0.0
PT QERJA MANFAAT BANGSA,0.0
PT BERKAH KARUNIA KREASI,0.0
PT KASIH ANUGERAH KHARISMA,0.0
PT NUSANTARA INTI KARUNIA,0.0
PT CHAT BOT NUSANTARA,0.0
PT DAM KORPORINDO DIGITAL,0.0
PT SICEPAT MCASH INDONESIA,0.0
PT INOVA DUAPULUH DUAPULUH,0.0
PT MEDIA KARYA NUSANTARA,0.0
PT DISTRIBUSI VOUCHER NUSANTARA TBK,0.0
CENTRAL OMEGA RESOURCES TBK,0.0
PT ABDI ANUGERAH PERSADA,0.0
PT ENERGI SELALU BARU,0.0
PT VOLTA INDONESIA SEMESTA,0.0
PT DIGITAL MEDIATAMA MAXIMA TBK,0.0
PT HIT PENTABENUA,0.0
PT SUKANDA DJAYA,0.0
PT BANK MASPION INDONESIA TBK,0.0
PT PINTU ILMU,0.0
PT MOOSA GENETIKA FARMINDO,0.0
PT BUNDA MEDIKA DEWATA,0.0
PT MORULA INDONESIA,0.0
PT SISPRO INFORMASI TEKNOLOGI,0.0
PT EMERGENCY RESPONSE INDONESIA,0.0
PT BUNDA MINANG CITRA,0.0
PT JOLIN SAPTA MEDIKA,0.0
PT CITRA ANANDA,0.0
PT BUNDAMEDIK TBK,0.0
PT DIAGNOS LABORATORIUM UTAMA TBK,0.0
PT BANK MANDIRI (PERSERO) TBK,0.0
BANK PERMATA TBK,0.0
PT AGUNG SEMESTA SEJAHTERA TBK,0.0
PT MANDIRI TUNAS FINANCE,0.0
PT M CASH INTEGRASI TBK,0.0
BINTANG MITRA SEMESTARAYA TBK,0.0
BANK SINARMAS TBK,0.0
PT SUMBER GLOBAL ENERGY TBK,0.0
BANK BUMI ARTA TBK,0.0
PT BANK CIMB NIAGA TBK,0.0
PT FORMOSA INGREDIENT FACTORY TBK,0.0
PT SELERA MITRA SENTOSA,0.0
PT MIKI OJISAN INDOMITRA,0.0
PT KAVINDO,0.0
PT SANTINO,0.0
PT BALI BINTANG SEJAHTERA TBK,0.0
PT PENTA ARTHA IMPRESSI,0.0
PT TERRAZONE INDONESIA,0.0
PT TEKNOLOGI KREASI BANGSA,0.0
PT INDONESIAN TOOLING TECHNOLOGY,0.0
PT WOORI FINANCE INDONESIA TBK,0.0
INDO KORDSA TBK,0.0
PT WASKITA KARYA (PERSERO) TBK,0.0
BAKRIE SUMATERA PLANTATIONS TBK,0.0
PT SARANA REJEKI LINES,0.0
PT AVIA NUSANTARA KHATULISTIWA,0.0
PT GOLDENA MULTI KREASI,0.0
PT MARTA BUANA ABADI,0.0
PT SEBANGUN BUMI ANDALAS WOOD INDUSTRIES,0.0
PT ELANG LANGIT PAPUA,0.0
PT WESTSTAR AVIATION INDONESIA,0.0
PT PLN BATUBARA NIAGA,0.0
PT INDEXIM COALINDO,0.0
PT ALITA PRAYA MITRA,0.0
PT UNIVERSAL METAL TRADING,0.0
PT DUTA HITA JAYA,0.0
PT LAYANA BUANA HOTELINDO,0.0
YAYASAN NAFIRI DISCIPLESHIP CHURCH,0.0
PT GRAHA FARMA,0.0
PT MAHKOTA MARITIM MAKMUR,0.0
PT MAHKOTA SAMUDERA JAYA,0.0
PT MULTIGUNA INTERNATIONAL PERSADA,0.0
PT NUTRINDO JOGA SHIMA,0.0
PT TRIO EAGLE LOGISTIC,0.0
PT KAPUAS TUNGGAL PERSADA,0.0
PT SUMI RUBBER INDONESIA,0.0
PT KINARYA SELARAS PIRANTI,0.0
PT MAHANYSA BANINDO,0.0
PT RAHARDJA EKALANCAR,0.0
PT JAWA SATU POWER,0.0
PT SUJINDO MAKMUR CEMERLANG,0.0
PT VINDER WYNART INDONESIA,0.0
PT KUTAI TIMBER INDONESIA,0.0
PT PUNDI INDOKAYU INDUSTRI,0.0
PT ADHI GUNA PUTERA,0.0
PT BALI INFRA GAS,0.0
PT ENERGY MARINE INDONESIA,0.0
PT IDT TRANS AGENCY,0.0
PT LANGLANG LAJU LAYANG,0.0
PT PENASCOP MARITIM INDONESIA,0.0
PT SANKO STEEL INDONESIA,0.0
PT ETAM MANUNGGAL JAYA,0.0
PT MAJU PERSADA ENERGI,0.0
PT BENTONIT ALAM INDONESIA,0.0
PT KNAUF GYPSUM INDONESIA,0.0
PT PROPERTI GOTONG ROYONG,0.0
PT PESONA KARYA BANGSA,0.0
PT REMALA ABADI,0.0
PT REMERKO WAHANA INDONESIA,0.0
PT KHARISMA PAKMU MANDIRI,0.0
PT YIHUA INDOCHINA TRADING,0.0
PT CHANDRA PERSADA,0.0
PT RAJAWALI ARIES KREASINDO,0.0
PT TIGA JAYA ANDALAN,0.0
PT VICTORY UTAMA KARYA,0.0
PT TATARASA PRIMATAMA,0.0
PT ANDERSON UNEDO,0.0
PT KARYABADI SAMASEJATI,0.0
PT GREEN PRODUCT INTERNATIONAL,0.0
PT BARUNA RAYA LOGISTICS,0.0
PT BIMA KALTIM UTAMA,0.0
PT LAUTAN BERKAH AMANAH,0.0
PT KADAKA ADHI LOGISTIK,0.0
PT SYNGENTA INDONESIA,0.0
PT ASURANSI ALLIANZ LIFE INDONESIA,0.0
PT PRUDENTIAL LIFE ASSURANCE,0.0
PT ADVANCE MEDICARE CORPORA,0.0
PT MEGA INTI MAKMUR MEDIKA,0.0
PT SIEMENS HEALTHINEERS INDONESIA,0.0
PT SURGIKA ALKESINDO,0.0
PT TRANS LAYANAN HALMAHERA,0.0
PT GLOBAL METAL TRADING,0.0
PT KALENG RAYA INDONESIA,0.0
PT KONTEK AJA,0.0
PT SENTRA BERKAT MAJU,0.0
PT ATAD INDONESIA STEEL STRUCTURE,0.0
PT FORTUNA PARADISO OPTIMA,0.0
PT CAKRA BUMI ENERGI,0.0
PT PABRIK MINYAK PERNIAGAAN DAN INDUSTRI IKAN DORANG,0.0
PT GANDA ALAM MAKMUR,0.0
PT BAGUS INDAH LESTARI,0.0
PT SUKSES TEKNIK INOVASI,0.0
PT INDONESIA VODA STEEL,0.0
PT DAYA RADAR HAURA,0.0
MUAR BAN LEE,0.0
PT DELI NUSANTARA PELABUHAN,0.0
PT GO RENTAL,0.0
PT MANDIRI UTAMA FINANCE,0.0
PT INDOSALUYU PRIMAJAYA,0.0
PT SUKSES TUNGGAL MANDIRI,0.0
INDO TEKNIK DIESEL,0.0
PT HARAPAN DUTA PERTIWI TBK,0.0
PT TRINITI DINAMIK TBK,0.0
PT HARTADINATA ABADI TBK,0.0
HARUM ENERGY TBK,0.0
PT BATUBARA DUARIBU ABADI,0.0
PT BINTANG LAJU SAMUDRA,0.0
PT CIPTA PESONA ARMADA,0.0
PT HARMONI PANCA UTAMA,0.0
PT SAMUDRA CAHAYA PRIMA,0.0
PT PRIMA ARMADA SAMUDRA,0.0
PT TAMBANG DAMAI,0.0
PT INTAN BARU PRANA TBK,0.0
PT INDOMARCO ADI PRIMA,0.0
ISLAND CONCEPTS INDONESIA TBK,0.0
PT IDEA INDONESIA AKADEMI TBK,0.0
