Nama,cluster_fastrp_128
DIRTA JAYA,1
DISHUB KAB TELUK WONDAMA,1
DK FOOD GROUP,1
DK LIM SONS INVESTMENT PTE LTD,0
DKSH HOLDING AG,1
DKSH HOLDING LTD,1
DKSH INTERNATIONAL LTD,1
DKSH SINGAPORE PTE LTD,1
DNX AUSTRALIA PTY LIMITED,2
DONG-A PHARMA PHILSINC FILIPINA,1
DONGFANG ELECTRIC CORPORATION,2
DOOSAN BOBCAT KOREA CO LTD,1
DOOSAN INDUSTRIAL VEHICLE CO LTD,1
DOW CHEMICAL PACIFIC SINGAPORE PRIVATE LIMITED,0
DOW CHEMICAL PACIFIC SINGAPORE PTE LTD,0
DOWSETT TRADING LTD,2
DP ARCHITECTS PTE LTD,1
DRAGON AMITY PTE LTD,1
DRAGON ENERGY CORPORATION,1
DRAYTON PTE LTD,0
DUBAI ISLAMIC BANK PJSC,0
DUFIL PRIMA FOODS PLC,0
DUTA ANGGADA REALTY TBK,2
DUTA PERTIWI TBK,1
DYNAPAC ROAD EQUIPMENT ASIA PACIFIC PTE LTD,1
DYNASTY HOLDING CELLA PTE LTD,0
EAGLE HIGH PLANTATIONS TBK,1
EAST PROFIT INTERNATIONAL ENTERPRISES LTD,1
EASTERN CAR LINER LTD,1
EASTERN FIELD DEVELOPMENT LIMITED,1
EASTERN FISH COMPANY,1
EASTERN PEAK GROUP CORPORATION,0
EASTERN PEARL FLOUR MILLS,0
EASTWAY EXPEDITION FZE,0
ECO COMODITY (SINGAPORE) PTE LTD,1
ECO TROPICAL RESOURCE PTE LTD,0
EDENOR OLEOCHEMICALS (M) SDN BHD,1
EDGE INSURANCE BROKERS LLC,1
EFG BANK AG,1
EGR AUTOMOTIVE,2
EKADHARMA INTERNATIONAL TBK,1
ELANG MAHKOTA TEKNOLOGI TBK,1
ELITEGROUP COMPUTER SYSTEMS CO LTD,0
ELLIPSE PROJECT SAS,1
ELNUSA TBK,0
ELYSIUM INVESTMENT PARTNERS LTD,1
EMEDIA EXPORT COMPANY MBH,0
EMERSON ASIA PACIFIC PRIVATE LIMITED,0
EMIRATES TARIAN GLOBAL VENTURES SPC,1
EMP GEBANG LIMITED,1
EMPRESAS COMERCIALES SA,2
ENERFO PTE LTD,0
ENERFO SHANGHAI TRADING CO LTD,0
ENERGI MEGA PERSADA TBK,1
ENERGY COLLIER PRIVATE LIMITED,1
ENERGY PLATFORM SDN BHD,1
ENNO ROGGEMANN GMBH & CO KG,2
ENSBURY KALTENG PTE LTD,1
ENSEVAL PUTERA MEGATRADING TBK,0
ENSIGN INFOSECURITY (ASIA PACIFIC) PTE LTD,1
EON ATLANTIC FOOTWEAR PTE LTD,2
EP ASIA HOLDINGS LP,1
EP ID HOLDINGS PTE LTD,1
EPAC FLEXIBLES ASIA PTE LTD,1
EPSILON HOLDING CELLA PTE LTD,0
EQUATOREX SDN BHD,2
EQUENTIA NATURAL RESOURCES PTE LTD,1
EQUITY DEVELOPMENT INVESTMENT TBK,1
EQUITY GLOBAL INTERNATIONAL LIMITED,1
ERAJAYA HOLDING PTE LTD,1
ERAJAYA SWASEMBADA TBK,1
ERATEX DJAJA TBK,1
ESSA INDUSTRIES INDONESIA TBK,0
ESSEX FURUKAWA MAGNET WIRE MALAYSIA SDN BHD,1
ETERNAL TSINGSHAN GROUP CO LTD,1
EVER SHINE TEXTILE INDUSTRY TBK,1
EVER YOUNG SEJATI,1
EXELTIS PHARMACEUTICALS HOLDING SL,1
EXIM MINERALS DMCC,1
EXPLOITASI ENERGI INDONESIA TBK,1
EXPRESS INC,1
EXPRESS TRANSINDO UTAMA TBK,0
EXTERRAN HOLDING COMPANY NL BV,0
EXTRACTOS NATURES GELYMAR,0
EXTROVEST COMMUNICATION SDN BHD MALAYSIA,1
FAIRFAX ASIA LIMITED,0
FAJAR MINING RESOURCES,2
FAJAR SURYA WISESA TBK,1
FAJRI CELULER,1
FALCON POWER CO LTD,1
FALMACO PTE LTD,0
FAR EAST COMMODITIES SA,1
FAST MARINE TRADING LIMITED,1
FASTFOOD INDONESIA,0
FASTFOOD INDONESIA PT,2
FATE S A I C I,0
FAVOREX PTE LTD,1
FE INDORAMA KOKAND TEXTILE LLC,0
FEDERAL HARDWARE ENGINEERING CO PTE LTD,0
FEDERAL LOGISTIK SISTEM,0
FEDERAL MOGUL INDIA,0
FEDERAL MOGUL YURA QINGDAO IGNITION CO LTD,0
FEPROTAMA PERTIWI,1
FERNANDO MARTINEZ-FRESNO MORENO,1
FIBERSTAR,2
FIBERSTAR PTE LTD,2
FIC PROPERTIES SDN BHD,1
FIDELITY FD SICAV,0
FIDELITY FUNDS ASIAN SMALLER COMPANIES POOL,1
FIELD INVESTMENT HOLDINGS PTE LTD,1
FIKA FOODS CORPORATIONS SDN BHD,0
FILTRATION SOLUTION PTE LTD,2
FIRST MEDIA TBK,0
FIRST PACIFIC,1
FIRST PACIFIC CAPITAL GROUP LIMITED,1
FIRST PACIFIC INVESTMENT MANAGEMENT LTD,0
FIRST RESOURCES LIMITED,1
FIVE JACK,1
FJ CAPITAL PTE LTD,0
FKS FOOD & AGRI PTE LTD,0
FKS MULTI AGRO TBK,0
FLAME ASIA RESOURCES PTE LTD,1
FOOT LOCKER MALAYSIA SDN BHD,2
FOOT LOCKER SINGAPORE PTE LTD,2
FORESTONE AUSTRALIA PTY LTD,0
FORINDO PRIVATE LIMITED,1
FORTUNE BAY RESOURCES PTE LTD,1
FORTUNE INDONESIA TBK,1
FORTUNE MATE INDONESIA TBK,1
FOSHAN LIANGTAO HAREWARE CO LTD,0
FOURTH PARTNER ENERGY SINGAPORE PTE LTD,1
FOX NETWORK GROUP ASIA PASIFIC LTD,1
FRABURG PTY LIMITED,2
FRANKLIN OFFSHORE INTERNATIONAL PTE LTD,1
FRASERS PROPERTY THAILAND PUBLIC COMPANY LIMITED,1
FREESIA NAVIGATION S.A,1
FRESNEL PERDANA MANDIRI,1
FREUDENBERG PTE LTD,1
FUELTRADE RESOURCES INTERNATIONAL PTE LTD,0
FUJI SAKURA SL,0
FUJIAN CHANGYI INDUSTRY CO LTD,1
FUJIAN FUHUI,1
FUJIAN RONGJIANG IMP AND EXP CO LTD TIONGKOK,2
FUJIAN TANGZHONG INTERNATIONAL TRADING CO LTD,1
FUJIFILM ASIA PACIFIC PTE LTD,2
FUJIKURA ASIA LIMITED,1
FUJIKURA LTD,1
FURUKAWA AUTOMOTIVE PARTS (VIETNAM) INC,1
FURUKAWA AUTOMOTIVE PARTS DONGGUAN LIMITED,1
FURUKAWA AUTOMOTIVE PARTS INC,1
FURUKAWA CIRCUIT FOIL TAIWAN CORPORATION,1
FURUKAWA ELECTRIC CO LTD,1
FURUKAWA ELECTRIC SINGAPORE PTE LTD,1
FURUKAWA SANGYO KAISHA THAILAND LTD,1
FURUKAWA SHANGHAI LTD,1
FUTAMURA CHEMICAL CO LTD,0
FUZHOU JINDEDI TRADE CO LTD,1
FUZHOU JUMIN TRADE CO LTD,1
FUZHOU XINDIAN FUEL CO LTD,1
G RUN PTE LTD,1
GA ROBUSTA F B COMPANY PTE LTD,2
GAIN & WIN PTE LTD,1
GAJAH TUNGGAL TBK,1
GALASCO INVESTMENTS LIMITED,0
GALAXY PRIME LTD,0
GALDERMA SINGAPORE PRIVATE LIMITED,1
GALLANT VENTURE LTD,1
GAME MULTI REALMS PTE LTD,1
GAMMA HOLDING CELLA PTE LTD,0
GANGHE INTERNATIONAL TRADING CO LTD,1
GARDA TUJUH BUANA TBK,1
GARDENIA COSMOTRADE LLP,1
GARMENT GREAT WAY CO LTD,1
GARMIN LTD,2
GARUDA INDONESIA (PERSERO) TBK,1
GARUDA INDONESIA HOLIDAY FRANCE S.A.S,1
GARUDA POLYFLEX FOODS PVT LTD,1
GD VALUEGUARD SDN BHD,1
GDEX BERHAD,1
GDEX SEA SDN BHD,1
GDS IDC SERVICES PTE LTD,2
GEMA GRAHASARANA TBK,2
GEMS TRADING RESOURCES PTE LTD,1
GENERAL ATLANTIC SINGAPORE CMR PTE LTD,2
GENESIS CORPORATION,0
GENUINE RECYCLING GROUP PTY LTD,1
GEO COAL INTERNATIONAL PTE LTD,0
GEODIS SINGAPORE PTE LTD,1
GIBCA PETROLEUM SERVICES CO LLC,1
GIII APPAREL GROUP LTD,1
GITI RADIAL TIRE (ANHUI) CO LTD,1
GITI TIRE (CANADA) LTD,1
GITI TIRE (FUJIAN) CO LTD,1
GITI TIRE (USA) PTE LTD,1
GITI TIRE GLOBAL TRADING PTE LTD,1
GLAS TRUST SINGAPORE LTD,1
GLENCORE INTERNATIONAL AG,1
GLENCORE INTERNATIONAL INVESTMENTS LTD,2
GLENWOOD CORPORATION,1
GLOBAL DIGITAL NIAGA,0
GLOBAL FOOTWEAR SERVICE PTE LTD,2
GLOBAL HOSPITALITY LICENSING SARL,2
GLOBAL HOUSE INTERNATIONAL COMPANY LIMITED,1
GLOBAL MARINE SERVICE CO LTD,1
GLOBAL MARINE SYSTEM LTD,2
GLOBAL MEDIACOM INTERNATIONAL LTD,1
GLOBAL OCEAN LINES LINES LTD,1
GLOBAL TRANSIT TRADING,1
GLORY SHIPPING MARITIME PTE LTD,1
GMR INFRASTRUCTURE LIMITED,1
GNPOWER MARIVELES,1
GNPOWER MARIVELES ENERGY CENTER LTD CO,1
GNXT INVESTMENT HOLDINGS PTE LTD,1
GO-JEK SINGAPORE PTE LTD,0
GOCHEAN HOLDINGS INCORPORATED,1
GODAM MARITIME LTD,0
GODFREY PHILLIPS INDIA LTD,1
GOJEK,0
GOLD BRIDGE SHIPPING LTD,1
GOLDEN CAPITAL FOUNDATION LIMITED,1
GOLDEN EAGLE ENERGY TBK,0
GOLDEN ENERGY AND RESOURCES LIMITED,1
GOLDEN ENERGY MINES TBK,1
GOLDEN HARBOUR INTERNATIONAL PTE LTD,1
GOLDEN HARVEST COCOA LTD,1
GOLDEN HARVEST COCOA PTE LTD,1
GOLDEN MULTIMEDIA HOLDINGS PTE LTD,1
GOLDEN POLINDO INDUSTRIES PTE LTD,0
GOLDEN PRIME POWER PTE LTD,1
GOLDEN RABBIT HOME,0
GOLDENBIRD PACIFIC TRADING PTE LTD,1
GOLDWAVE CAPITAL LIMITED,1
GOODYEAR INDONESIA TBK,1
GOPRODUCTS ENGINEERING INDIA LIMITED LIABILITY PARTNERSHIP,0
GORONTALO LISTRIK PERDANA,2
GOTO,0
GOTO INTERNATIONAL FINANCE LIMITED,0
GOURMET FUSION FOODS INC,2
GOVERNMENT OF SINGAPORE,2
GOWA MAKASSAR TOURISM DEVELOPMENT TBK,1
GOXMART TECHNOLOGY LTD,0
GOZCO PLANTATIONS TBK,1
GPSL COMPANY LIMITED,0
GRACE CAPITAL INVESTMENT LTD,0
GRAHA KEMASINDO INDAH,1
GRAHA KONSTRUKSI PERKASA,1
GRAND FOCUS INTERNATIONAL PTE LTD,1
GRAND OILS & FOODS (SINGAPORE) PTE LTD,1
GRAS WOOD WIDE BV,2
GREAT AIMS RESOURCES SDN BHD,0
GREAT FORCE TRADING LIMITED,1
GREATCARE GLAZE CO LTD,1
GREATWALL CAPITAL PTE LTD,1
GREATWALL DRILLING ASIA PACIFIC,1
GREEN EAGLE HOLDINGS PTE LTD,1
GREEN EAGLE SINGAPORE PTE LTD,1
GREEN RESOURCES INVESTMENTS PTE LTD,0
GREEN RIVER PTE LTD,1
GREENPOINT GLOBAL TRADING (MACAO COMMERCIAL OFFSHORE) LIMITED,1
GREENTECH INGREDIENTS PTE LTD,1
GREENWICH TECHNOLOGY DEVELOPMENT LTD,0
GRUP LIPPO,0
GS ENERGY CORPORATION,1
GTBO INTERNATIONAL FZE,1
GTS ENERGY TRADING PTE LTD,1
GUANGDONG ZHONGDE CABLE,1
GUANGZHOU CHINA RESOURCES THERMALPOWER CO LTD,0
GUANGZHOU SALVAGE,0
GUANGZHOU YUEHE ENERGY CO LTD,1
GUANGZHOU ZHUJIANG ELECTRIC POWER CO LTD,1
GUDANG GARAM TBK,0
GUNAWAN DIANJAYA STEEL TBK,1
GUNDALA MARITIME LTD,0
GUNUNG STEEL CO LTD,1
GUNZE LIMITED,2
H & M HENNES & MAURITZ AB,1
H2I SARL,1
HABRAKEN HOUTIMPORT,2
HALCON PRIMO LOGISTICS PTE LTD,2
HAMMERHEAD MARITIME LTD,0
HAMPTON LUMBER SALES CO INC,1
HANGZHOU HANGFA ELECTRICAL EQUIPMENT CO LTD,2
HANKOOK TIRE AND TECHNOLOGY CO LTD,0
HANNAWELL GROUP LIMITED,2
HANOCHEM,1
HANSEN (INTERNATIONAL) LTD,0
HANWA CO LTD,2
HANWHA GENERAL INSURANCE CO LTD,0
HANWHA LIFE INSURANCE CO LTD,0
HARPER COLLINS PUBLISHER LIMITED,1
HARUM ASIA CAPITAL PTE LTD,1
HARUM ENERGY AUSTRALIA LTD,1
HARUM ENERGY TBK,1
HARVEST ARCHIVE LTD,2
HASSAN ALI RICE EXPORT COMPANY,0
HASTINGS DEERING (AUSTRALIA) LIMITED,2
HAWKEYE GOLD LLC,0
HC TRADING ASIA AND PACIFIC PTE LTD,1
HC TRADING MALTA LIMITED,1
HEBEI FURAN INTERNATIONAL CO LTD,1
HEBEI HUATONG WIRES AND CABLES GROUP CO LTD,0
HEFEI PARAGON PLASTIC PACKAGING CO LTD,2
HEIDELBERG MATERIALS,1
HEIDELBERG MATERIALS AG,1
HEINEKEN INTERNATIONAL BV,1
HEJAZI FOODSTUFF PVT LTD,1
HENGTONG GLOBAL BUSINESS CO LTD,1
HENGTONG INTERNATIONAL ENGINEERING CO LTD,1
HENGTONG OPTIC ELECTRIC INTERNATIONAL CO LIMITED,1
HERALD RESOURCES PTY LTD,1
HERMANOS BELTRAN,1
HERON POINT,0
HEYDAY INVESTMENT LIMITED,2
HIAP SENG HUAT FOOD STUFF SDN BHD,0
HIGH PRO INVESTMENTS LIMITED,0
HIGH SPEED RAILWAY CONTRACTOR CONSORTIUM,1
HIGHLAND STRATEGIC HOLDINGS PTE LTD,2
HIGHLAND STRATEGIC HOLDINGS PTE. LTD.,2
HIKMAT HANIFI CO LTD,0
HILLMAS COAL PTE LTD,1
HINENI HIJAU ENERGY PTE LTD,1
HINENI RESOURCE PTE LTD,1
HINENI SEVEN RESOURCES DMCC,1
HISENSE INTERNATIONAL IND,1
HITMAKER STUDIOS / PT STUDIO FILM SUKSES,1
HK GOLDEN SAND INTERNATIONAL LTD,1
HM SAMPOERNA TBK,2
HM TRADING GLOBAL (APAC) PTE LTD,1
HMS BERGBAU AG,1
HO-PING POWER COMPANY,1
HOLYHEAD EAST LIMITED,2
HONG KONG RUI PU CO LTD,1
HONG KONG SHIPYARD LTD,2
HONGKONG JUNREN INTERNATIONAL TRADING CO LTD,1
HONOUR ACCORD LIMITED,0
HONOUR TOWER SDN BHD,0
HOPEWAY MARINE INC,1
HORMEL (CHINA) INVESTMENT CO LTD,1
HORMEL FOODS INTERNATIONAL CORP,1
HOTEL SAHID JAYA TBK,0
HOUSE OF WOOD TIMBER TRADING CO LLC,2
HOUTHANDEL LAMBERT VAN DEN BOSCH BV,2
HOUTIMPORT BEST,2
HOUTPLEX BV,2
HSE MINING PTY LTD,1
HSF S PTE LTD,0
HT INVESTMENT DEVELOPMENT LTD,1
HTK SHIPPING AND IMPORT EKSPORT COMPANY LIMITED,1
HUA GUAN ENERGY LIMITED,2
HUA QIN INTERNATIONAL TRADING,1
HUAXIANG GLOBAL LTD,1
HUDSON RIVER GROUP PTE LTD,2
HUMPUSS INTERMODA TRANSPORTASI TBK,2
HUNG TAI SHUN INTERNATIONAL TRADING LIMITED,1
HUSKY-CNOOC MADURA LIMITED,0
HUTCHISON ASIA TELECOMMUNICATIONS LIMITED,2
HX TRADING LIMITED,0
HYUNDAI DOOSAN INFRACORE CO LTD,1
HYUNDAI ENGINEERING & CONSTRUCTION CO LTD,2
IBM INTERNATIONAL GROUP BV,1
IBUKOTA DEVELOPMENT LTD,1
IDEMITSU KOSAN CO LTD,1
IFLIGHT TECHNOLOGY CO LTD,1
IKATAN ALUMNI TEKNIK UNDIP,1
ILENE INC,0
IMAGE FUTURE INVESTMENT (HK) LIMITED,2
IMPACK INTERNATIONAL PTE LTD,2
IMPACK ONE PTE LTD,2
IMPACK VIETNAM COMPANY LIMITED,2
IMPACKONE PTY LTD,2
IMPACKONE SDN BHD,2
IMPERIAL INVESTMENT LIMITED,1
IMPRUS PTE LTD,1
IMR ASIA HOLDING PTE LTD,1
IMR METALLURGICAL RESOURCES AG,1
INALUM,1
INBISCO (THAILAND) LTD,1
INDAH JAYA INVESTAMA,1
INDAH KIAT INTERNATIONAL FINANCE COMPANY B.V,1
INDAH KIAT PULP & PAPER TBK,1
INDAL ALUMINIUM INDUSTRY TBK,1
INDIGO PACIFIC CORPORATION,1
INDIKA CAPITAL INVESTMENTS PTE LTD,1
INDIKA CAPITAL PTE LTD,1
INDIKA CAPITAL RESOURCES LIMITED,1
INDIKA ENERGY CAPITAL II PTE LTD,1
INDIKA ENERGY CAPITAL III PTE LTD,1
INDIKA ENERGY CAPITAL IV PTE LTD,1
INDIKA ENERGY CAPITAL PTE LTD,1
INDIKA ENERGY TBK,1
INDIKA ENERGY TRADING PTE LTD,1
INDIKA POWER INVESTMENTS PTE LTD,1
INDIKA VENTURES PTE LTD,1
INDITECK TECHNOLOGY HONG KONG LIMITED,2
INDO ACIDATAMA TBK,1
INDO KORDSA TBK,1
INDO PASIFIC SHERATON,2
INDO STRAITS TBK,1
INDO TAMBANGRAYA MEGAH TBK,2
INDO TAUSCH TRADING DMCC,1
INDO TEKNIK DIESEL,0
INDOCEMENT,1
INDOCEMENT TUNGGAL PRAKARSA TBK,1
INDOCOAL RESOURCES (CAYMAN) LIMITED,1
INDOFARMA TBK,0
INDOFICA,1
INDOFOOD,1
INDOFOOD AGRI RESOURCES,1
INDOFOOD AGRI RESOURCES LTD,1
INDOFOOD CBP,1
INDOFOOD CBP SUKSES MAKMUR TBK,0
INDOFOOD FOOD INDUSTRIES SDN BHD,0
INDOFOOD SINGAPORE HOLDINGS PTE LTD,0
INDOFOOD SINGAPORE HOLDINGS PTE. LTD.,1
INDOFOOD SUKSES MAKMUR TBK,0
INDOINTERNATIONAL GREEN ENERGY RESOURCES PTE LTD,1
INDOMARET,2
INDOMETAL LIMITED,1
INDOMOBIL SUKSES INTERNASIONAL TBK,1
INDONESIA AIRASIA,2
INDONESIA ALUMINA REFINERY LTD,1
INDONESIA INVESTMENT AUTHORITY,0
INDONESIA PRIMA PROPERTY TBK,1
INDONESIAN PARADISE PROPERTY TBK,1
INDOPACIFIC ENERGY PTE LTD,1
INDOPOLY SWAKARSA INDUSTRY TBK,0
INDORAMA HOLDINGS BV,0
INDORAMA INDUSTRY PTE LTD,0
INDORAMA IPLIK SANAYI VE TICARET A.S,0
INDOSAT OOREDOO HUTCHISON,0
INDOSAT SINGAPORE PTE LTD,2
INDOSPRING TBK,0
INDOSTAR SL,0
INDOTAN LOMBOK PTE LTD,2
INDOVALUE CAPITAL ASSET,1
INDUSTRI PAMERAN NUSANTARA,1
INDUSTRIAL BANK OF KOREA,0
INGRAM MICRO ASIA LIMITED,1
INGRAM MICRO ASIA LTD,1
INGRAM MICRO DELAWARE INC,1
INHEALTH,1
INK COLOR INT PTE LTD,1
INNER MONGOLIA NORTH HAULER JOINT STOCK CO LTD,1
INNOVATE INSTANT COFFEE SDN BHD,1
INSTITUT TEKNOLOGI BANDUNG,1
INTAN SURYA PRATAMA,1
INTANWIJAYA INTERNASIONAL TBK,2
INTEGR 8 FUELS ASIA PTE LTD,1
INTER WAHANA NUSANTARA,0
INTER-DELTA TBK,1
INTERCON INTERNATIONAL STATIONERY CO LTD,0
INTERNATIONAL AIR TRANSPORT ASSOCIATION,1
INTERNATIONAL BEAUTY PRODUCTS LTD,1
INTERNATIONAL MINERALS COMPANY LLC,1
INTERNATIONAL RESOURCES LTD,1
INTERTASTE BV,1
INTERVENTURES CAPITAL PTE LTD,2
INTI BANGUN SEJAHTERA TBK,2
INTILAND DEVELOPMENT TBK,1
INTRACO PENTA TBK,1
INTREPID INVESTMENTS LIMITED,1
INVESTREE SINGAPORE PTE LTD,2
IPRICE GROUP,1
IPRICE GROUP SDN BHD,1
IRIS MARITIME INTERNATIONAL S.A,1
IRON MOUNTAIN HONG KONG LIMITED,1
IRON MOUNTAIN INCORPORATED,1
IRS GLOBAL PTE LTD,0
ISLAMIC DEVELOPMENT BANK,1
ISLAND CONCEPTS INDONESIA TBK,1
ISLAND REGENCY GROUP LIMITED,1
ISLAND SPICE INVESTMENTS LIMITED,2
ISV SA HONGKONG BRUNP & CATL CO.,1
ITOCHU KENZAI CORPORATION,0
ITOCHU SINGAPORE PTE LTD,1
J & P RESOURCES GOLD OHQ SDN BHD,0
J CREW,1
J RESOURCES ASIA PASIFIK TBK,0
J RESOURCES GOLD LTD,0
J RESOURCES NETHERLAND BV,0
J TRUST,1
J TRUST ASIA PTE LTD,1
J TRUST CO LTD,1
JA MITSUI LEASING LTD,0
JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT TBK,1
JAKARTA SETIABUDI INTERNASIONAL TBK,2
JALAN PANTAI LIMITED,2
JAMIPOL LIMITED,1
JAPET RES PTE LTD,1
JAPFA COMFEED INDONESIA TBK,1
JAPFA LTD,1
JARDINE CYCLE & CARRIAGE,1
JARDINE CYCLE CARRIAGE LIMITED,1
JARDINE MATHESON,1
JASINDO HEALTH CARE,0
JASUINDO TIGA PERKASA TBK,2
JAYA AGRA WATTIE TBK,1
JAYA KONSTRUKSI MANGGALA PRATAMA TBK,1
JAYA REAL PROPERTY TBK,1
JEFFLYNE GOLDEN HOLDINGS PTE LTD,0
JEMBO CABLE COMPANY TBK,1
JENG RINCE KITCHEN,2
JERA GLOBAL MARKETS PTE LTD,1
JFE SHOJI CORPORATION,1
JGC VENTURES PTE LTD,2
JIANGMEN JIN XING TRADING DEVELOPMENT CO LTD,1
JIANGSU CMZ ZIPPER SCI & TECH CO LTD,1
JIANGSU HENGTONG OPTOELECTRIC,1
JIANGSU HENGTONG WIRE CABLE TECHNOLOGY CO LTD,1
JIANGSU HENGXIN TECHNOLOGY LTD,1
JIANGSU METCOPLUS INDUSTRY INTERNATIONAL CO LTD,2
JIN DELI BUH HANG,1
JINDAL STAINLESS LIMITED,1
JO COSMETICS CO LTD,1
JOHN DEERE ASIA (SINGAPORE) PTE LTD,1
JOHN HARDY (HK) LTD,1
JOMARA SEAFOOD INC,2
JPMCB NA AIF CLT RE THE SCOTTISH ORIENTAL SMALLER COMPANIES TRUST PLC,2
JPMCB NA RE CATHAY LIFE LNSURANCE CO LTD,0
JPMCB NA RE JPMCB SINGAPORE BRANCH,2
JSW STEEL GLOBAL TRADE PTE LTD,1
JUNGHEINRICH LIFT TRUCK LTD,1
JUNIPER BIOLOGICS PTE LTD,1
K-VISION,1
K2 STRATEGIC PTE LTD,1
KABELINDO MURNI TBK,1
KABULINCO JAYA,0
KAI KWONG TRADING CO,0
KALBE FARMA TBK,0
KALBE NUTRITIONALS,0
KALTENG INVESTMENT PTE LTD,1
KANGAROO RESOURCES PTY LTD,1
KAPTEN CAROQ MARITIME LTD,0
KAPUAS RAYA ARMADA PERMAI LINES,1
KARUNIA BARA PERKASA,1
KARUNIA SELARAS ABADI,0
KARYA PERSADA KHATULISTIWA,1
KASIKORN VISION FINANCIAL COMPANY PTE LTD,1
KASIKORNBANK PUBLIC COMPANY LIMITED,1
KAWASAKI GAS TURBINE ASIA SDN BHD,1
KAWASAN INDUSTRI JABABEKA TBK,1
KAYU KAYU SUPER,1
KB MDI CENTAURI MASTER FUND PTE LTD,2
KCH ENERGY CO LTD,1
KDB TIFA FINANCE TBK,0
KEDAUNG INDAH CAN TBK,0
KEDAWUNG SETIA INDUSTRIAL TBK,1
KEDUTAAN BESAR INDIA,1
KEE CHONG CHING LAI ASIA PTE LTD,2
KEJAKSAAN AGUNG,0
KEMENTERIAN AGAMA REPUBLIK INDONESIA,1
KEMENTERIAN KELAUTAN DAN PERIKANAN REPUBLIK INDONESIA,1
KEMENTERIAN KESEHATAN REPUBLIK INDONESIA,1
KEMENTERIAN LUAR NEGERI REPUBLIK INDONESIA,1
KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF REPUBLIK INDONESIA,1
KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT REPUBLIK INDONESIA,1
KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN REPUBLIK INDONESIA,2
KEMENTERIAN PERHUBUNGAN REPUBLIK INDONESIA,1
KEMENTERIAN PERINDUSTRIAN REPUBLIK INDONESIA,1
KEMENTERIAN PERTAHANAN REPUBLIK INDONESIA,1
KEMENTERIAN SEKRETARIAT NEGARA REPUBLIK INDONESIA,1
KENDILO PTE LTD,2
KEPOLISIAN NEGARA REPUBLIK INDONESIA,2
KEPPEL FUND MANAGEMENT LIMITED,0
KERAMIK LAUFEN AG,1
KERAMIKA INDONESIA ASSOSIASI TBK,1
KERATON INVESTMENT LTD,2
KERJASAMA OPERASI FORTUNA INDONESIA,1
KERJASAMA OPERASI SAHID MEGATAMA KARYA GEMILANG,1
KERJASAMA OPERASI SAHID MULTI PRATAMA GEMILANG,1
KESTREL WAVE INVESTMENT LTD,1
KEX FOTOKINA,1
KEX KOPAPRA,1
KEX MARI PRO SETIABUDI,1
KEX SAKURA PHOTO,1
KIA MOTOR CORPORATION,1
KIA MOTORS INDIA PRIVATE LIMITED,1
KIM GUAN HAP KEE SDN BHD,0
KIMBERLYCLARK CORPORATION,1
KIMIA FARMA DAWAA CO LTD,0
KIMIA FARMA TBK,0
KINGDOM RESOURCES DMCC,0
KINO CARE CONSUMER CO LTD,1
KINO CARE SDN BHD,1
KINO CONSUMER PHILIPPINES INC,1
KINO INCORPORATION CO LTD,1
KINO INTERNATIONAL PTE LTD,1
KINO JAPAN KABUSHIKI KAISHA,1
KINO VIETNAM CO LTD,1
KITAI RESOURCES LIMITED,1
KJPP PATUH ANSORI,1
KLINIK AGP ARTHAKES,1
KLOCKNER PENTAPLAST (THAILAND) LTD,0
KMI WIRE AND CABLE TBK,1
KNAPE HOUT BV,2
KNK ENERGY PTE LTD,1
KOBAYASHI WOVEN LABELS CO LTD,2
KOBEXINDO TRACTORS TBK,1
KODAK ALARIS INC,1
KODAK ALARIS PTE LTD,1
KOFFIE HOME,1
KOI KOI TRADING,1
KOK SENG ELECTRONICS CO LTD,1
KOKOH INTI AREBAMA TBK,0
KOKUSAI PULP AND PAPER CO LTD,0
KOLMAR SINGAPORE PTE LTD,1
KOMODO FUND,2
KONSORSIUM IFORTE HTS,2
KOOKMIN BANK CO LTD,1
KOPERASI BORNEO AGROSINDO SANTOSA,1
KOPERASI HARAPAN MAKMUR BERSAMA,1
KOPERASI JAMINAN MASA DEPAN SEJAHTERA,1
KOPERASI JASA ADHI SEJAHTERA,1
KOPERASI KARYAWAN BETON MAKMUR WIJAYA,1
KOPERASI KARYAWAN CARDIGINTERNATIONAL GROUP,1
KOPERASI KARYAWAN LATINUSA,1
KOPERASI KARYAWAN PT BUKAKA TEKNIK UTAMA TBK,1
KOPERASI KARYAWAN SEHATI,1
KOPERASI KARYAWAN WEGE,1
KOPERASI KARYAWAN WIKA GEDUNG,1
KOPERASI KEHAM LESTARI,1
KOPERASI KELUARGA BESAR SEMEN PADANG,1
KOPERASI KONSUMEN KARYAWAN MANDIRI WIDODO MAKMUR,2
KOPERASI KUMAI HULU SEBERANG,1
KOPERASI LANGGAI BERSAMA,1
KOPERASI LANGGAI JAYA MAKMUR,1
KOPERASI MARAGA JAYA,1
KOPERASI MEDIA SEJAHTERA BERSAMA,1
KOPERASI MELATA JAYA INDAH,1
