Nama,indegree,outdegree,betweenness,closeness,pagerank,cluster_sna
PT SINARAYA NUGRAHA AHMADARIS MEDIKA,1.0,0.0,0.0,0.19,0.16,1
PT SINARBARU WIJAYAPERKASA,2.0,0.0,4047.16,0.17,0.18,1
PT SINARINDO MEGAH PERKASA,1.0,0.0,0.0,0.18,0.15,1
PT SINARMAS BIO ENERGY,3.0,0.0,56399.26,0.19,0.18,1
PT SINARMAS LDA MARITIME,1.0,0.0,0.0,0.17,0.16,1
PT SINARMAS REWIRED XCELLENCE,1.0,0.0,0.0,0.18,0.15,1
PT SINARMAS SUKSES SEJAHTERA,1.0,0.0,0.0,0.18,0.15,1
PT SINARMAS TELADAN,1.0,0.0,0.0,0.18,0.15,1
PT SINARMONAS INDUSTRIES,1.0,0.0,0.0,0.17,0.25,1
PT SINARNIAGA SEJAHTERA,2.0,0.0,0.0,0.16,0.27,1
PT SINBAD KARYA PERDAGANGAN,1.0,0.0,0.0,0.16,0.16,1
PT SINCOZA JAYA INDONESIA,1.0,0.0,0.0,0.12,0.16,1
PT SINDONEWS PORTAL INDONESIA,2.0,0.0,0.0,0.16,0.16,1
PT SINEMA GRAHA CITRA,1.0,0.0,0.0,0.15,0.16,1
PT SINEMART INDONESIA,1.0,0.0,0.0,0.16,0.15,1
PT SINERGI BANGUN UTAMA,1.0,0.0,0.0,0.16,0.16,1
PT SINERGI CEPAT INDONESIA,0.0,1.0,0.0,0.16,0.15,1
PT SINERGI DIGITAL TEKNOLOGI,2.0,0.0,0.0,0.18,0.17,1
PT SINERGI GLOBAL SERVIS,1.0,0.0,0.0,0.18,0.16,1
PT SINERGI INFORMATIKA SEMEN INDONESIA,1.0,0.0,0.0,0.18,0.15,1
PT SINERGI INTERNASIONAL PERKASA,1.0,0.0,0.0,0.17,0.16,1
PT SINERGI INTI PLASTINDO TBK,1.0,5.0,15.0,1.0,0.28,0
PT SINERGI KENCANA MULIA,2.0,0.0,45162.67,0.17,0.17,1
PT SINERGI LAKSANA BARA MAS,3.0,0.0,0.0,0.19,0.16,1
PT SINERGI MITRA INVESTAMA,2.0,0.0,16137.56,0.19,0.16,1
PT SINERGI MITRA LESTARI,1.0,0.0,0.0,0.19,0.15,1
PT SINERGI MULTI DISTRINDO,1.0,0.0,0.0,0.11,0.23,1
PT SINERGI PRIMAJAYA INDONESIA,1.0,0.0,0.0,0.15,0.16,1
PT SINERGI SERASI PRIMA,1.0,0.0,0.0,0.11,0.16,1
PT SINERGI TEKNOLOGI MANDIRI,3.0,0.0,0.0,0.18,0.16,1
PT SINERGI TRANSFORMASI DIGITAL,1.0,0.0,0.0,0.17,0.19,1
PT SINERGI WAHANA GEMILANG,1.0,0.0,0.0,0.15,0.16,1
PT SINERGY INDOPACK MAKMUR,1.0,0.0,0.0,0.14,0.17,1
PT SINGA LAUTAN INDONESIA,1.0,0.0,0.0,0.14,0.18,1
PT SINGA PURWAKARTA JAYA,1.0,0.0,0.0,0.12,0.3,1
PT SINGALAND ASETAMA,1.0,0.0,0.0,0.16,0.16,1
PT SINGARAJA PUTRA TBK,2.0,39.0,644536.19,0.18,0.34,2
PT SINKONA INDAH LESTARI,1.0,0.0,0.0,0.17,0.16,1
PT SINKONA INDONESIA LESTARI,1.0,0.0,0.0,0.19,0.16,1
PT SINO PROPERTINDO INTERNASIONAL,1.0,0.0,0.0,0.11,0.16,1
PT SINO ZONE INDUSTRY INDONESIA,4.0,0.0,34628.92,0.16,0.42,1
PT SINOKOR INTERNATIONAL,1.0,0.0,0.0,0.17,0.17,1
PT SINTA PRIMA FEEDMILL,1.0,0.0,0.0,0.16,0.16,1
PT SINTESA SINERGI NUSANTARA,1.0,0.0,0.0,0.18,0.15,1
PT SIOLA SANDIMAS,1.0,0.0,0.0,0.14,0.15,1
PT SIONCHEM GLOBAL INDO,1.0,0.0,0.0,0.12,0.16,1
PT SIRIUS SURYA SENTOSA,0.0,1.0,0.0,0.67,0.15,0
PT SIRIUS TERANG CEMERLANG,1.0,0.0,0.0,0.16,0.17,1
PT SIRKULAR KARYA INDONESIA,1.0,0.0,0.0,0.16,0.16,1
PT SISINDOKOM LINTASBUANA,2.0,0.0,9890.0,0.16,0.29,1
PT SISNET MITRA SEJAHTERA,2.0,0.0,61264.03,0.21,0.18,1
PT SISPRO INFORMASI TEKNOLOGI,2.0,0.0,0.0,0.17,0.2,1
PT SISTECH KHARISMA,1.0,0.0,0.0,0.15,0.16,1
PT SISTEM INFORMASI APLIKASI PEMBAYARAN,1.0,0.0,0.0,0.14,0.17,1
PT SISTEMATIS BANGUN INDONESIA,1.0,0.0,0.0,0.16,0.16,1
PT SITARO MITRA ABADI,1.0,0.0,0.0,0.54,0.19,0
PT SITAU NAMONANG,1.0,0.0,0.0,0.16,0.16,1
PT SITC INDONESIA,1.0,0.0,0.0,0.09,0.18,1
PT SITEBA ENERGY,1.0,0.0,0.0,0.18,0.15,1
PT SITIAGUNG MAKMUR,2.0,0.0,0.0,0.18,0.17,1
PT SKS LISTRIK KALIMANTAN,1.0,0.0,0.0,0.18,0.15,1
PT SKYLINE BUILDING,1.0,0.0,0.0,0.11,0.19,1
PT SLJ GLOBAL TBK,5.0,10.0,176329.39,0.16,0.57,2
PT SLP INTERNUSA KARAWANG,2.0,0.0,9890.0,0.18,0.28,1
PT SM ENGINEERING,1.0,0.0,0.0,0.13,0.18,1
PT SMART TELECOM,9.0,0.0,289774.26,0.2,0.27,2
PT SMARTRAVELINDO PERKASA,1.0,0.0,0.0,0.13,0.16,1
PT SMB GOBEL INDONESIA,1.0,0.0,0.0,0.17,0.16,1
PT SMCC UTAMA INDONESIA,3.0,0.0,0.0,0.2,0.18,1
PT SMOOETS TEKNOLOGI OUTSOURCING,1.0,0.0,0.0,0.54,0.34,0
PT SMPLUS DIGITAL INVESTAMA,1.0,0.0,0.0,0.18,0.15,1
PT SMPLUS SENTRA DATA,1.0,0.0,0.0,0.18,0.15,1
PT SMPLUS SENTRA DATA PERSADA,1.0,0.0,0.0,0.18,0.15,1
PT SMPLUS SOLUSI SEJAHTERA,1.0,0.0,0.0,0.18,0.15,1
PT SNI INTERNASIONAL,1.0,0.0,0.0,0.13,0.18,1
PT SO GOOD FOOD,1.0,0.0,0.0,0.16,0.16,1
PT SO GOOF FOOD MANUFACTURING,1.0,0.0,0.0,0.16,0.16,1
PT SOCI MAS,3.0,0.0,40301.82,0.19,0.17,1
PT SODEXO MOTIVATION SOLUTIONS INDONESIA,1.0,0.0,0.0,0.16,0.18,1
PT SOECHI LINES TBK,2.0,46.0,518993.0,0.19,0.4,2
PT SOEDALI SEJAHTERA,1.0,0.0,0.0,0.18,0.15,1
PT SOFTEX INDONESIA,2.0,0.0,9890.0,0.19,0.28,1
PT SOFTORB TECHNOLOGY INDONESIA,1.0,0.0,0.0,0.15,0.16,1
PT SOHO GLOBAL HEALTH TBK,4.0,5.0,70480.58,0.16,0.66,2
PT SOHO GLOBAL MEDIKA,1.0,0.0,0.0,0.14,0.26,1
PT SOHO INDUSTRI PHARMASI,1.0,0.0,0.0,0.14,0.26,1
PT SOLARIS INDONESIA,1.0,0.0,0.0,0.12,0.16,1
PT SOLARIS PRATAMA INDONESIA,1.0,0.0,0.0,0.12,0.16,1
PT SOLIC KREASI BARU,0.0,1.0,0.0,0.13,0.15,1
PT SOLOBHAKTI TRADING & CONTRACTOR,1.0,0.0,0.0,0.16,0.15,1
PT SOLSTICE ENERGY SERVICES,1.0,0.0,0.0,0.14,0.16,1
PT SOLTIUS INDONESIA,1.0,0.0,0.0,0.17,0.19,1
PT SOLUSI ANAK MILENIAL,1.0,0.0,0.0,0.11,0.22,1
PT SOLUSI ARTA ANAK BANGSA,1.0,0.0,0.0,0.16,0.19,1
PT SOLUSI ASRI LESTARI,1.0,0.0,0.0,0.17,0.17,1
PT SOLUSI BANGUN ANDALAS,1.0,0.0,0.0,0.18,0.16,1
PT SOLUSI BANGUN BETON,5.0,0.0,16173.94,0.2,0.18,1
PT SOLUSI BANGUN INDONESIA TBK,8.0,31.0,552748.23,0.22,0.37,2
PT SOLUSI BERSIH TBS,1.0,0.0,0.0,0.17,0.17,1
PT SOLUSI BINTANG CEMERLANG,1.0,0.0,0.0,0.13,0.18,1
PT SOLUSI HARI BAHAGIA,1.0,0.0,0.0,0.16,0.15,1
PT SOLUSI IDENTITAS GLOBAL NET,1.0,0.0,0.0,0.11,0.22,1
PT SOLUSI INDOMOBIL PERKASA,2.0,0.0,0.0,0.2,0.15,1
PT SOLUSI INVESTAMA NUSANTARA,0.0,1.0,0.0,0.13,0.15,1
PT SOLUSI JAYA PERKASA,1.0,0.0,0.0,0.16,0.17,1
PT SOLUSI KAMPUS INDONESIA,1.0,0.0,0.0,0.15,0.63,1
PT SOLUSI KARYA SUKSES,0.0,1.0,0.0,0.18,0.15,1
PT SOLUSI MENARA INDONESIA,1.0,0.0,0.0,0.17,0.16,1
PT SOLUSI MOBILITAS INDONESIA,1.0,0.0,0.0,0.17,0.15,1
PT SOLUSI NIAGA EKOSISTEM,1.0,0.0,0.0,0.17,0.17,1
PT SOLUSI PERIFERAL,1.0,0.0,0.0,0.15,0.17,1
PT SOLUSI RUMAH PRAKTIS,1.0,0.0,0.0,0.17,0.2,1
PT SOLUSI SINERGI DIGITAL TBK,2.0,1.0,9890.0,0.16,0.3,1
PT SOMA DAYA UTAMA,2.0,0.0,151257.48,0.18,0.16,1
PT SOMA JAYA INVESTAMA,1.0,0.0,0.0,0.15,0.16,1
PT SOMPO INSURANCE INDONESIA,2.0,0.0,0.0,0.2,0.15,1
PT SONY INDONESIA,2.0,0.0,978.87,0.15,0.18,1
PT SORAYA INTERCINE FILMS,1.0,0.0,0.0,0.16,0.16,1
PT SORONG SENTOSA ORION,1.0,0.0,0.0,0.14,0.15,1
PT SOS INDONESIA,1.0,0.0,0.0,0.18,0.16,1
PT SOTERIA WICAKSANA INVESTAMA,0.0,2.0,0.0,0.19,0.15,1
PT SOUTHERN CROSS TEXTILE INDUSTRY,0.0,2.0,0.0,0.45,0.15,0
PT SPALLINDO ADILONG,0.0,1.0,0.0,0.12,0.15,1
PT SPECTRUM FILM,1.0,0.0,0.0,0.16,0.16,1
PT SPECTRUM UNITEC,1.0,0.0,0.0,0.16,0.17,1
PT SPEEDWORK SOLUSI UTAMA,2.0,0.0,0.0,0.15,0.21,1
PT SPINDO ENGINEERING INDUSTRY,1.0,0.0,0.0,0.16,0.18,1
PT SPINMILL INDAH INDUSTRY,1.0,0.0,0.0,0.17,0.34,1
PT SPORTS DIRECT INDONESIA,1.0,0.0,0.0,0.13,0.15,1
PT SRC INDONESIA SEMBILAN,1.0,0.0,0.0,0.15,0.16,1
PT SREEYA SEWU INDONESIA TBK,4.0,3.0,95770.76,0.21,0.3,1
PT SRI ANDAL LESTARI,1.0,0.0,0.0,0.14,0.16,1
PT SRI REJEKI ISMAN TBK,2.0,0.0,32597.06,0.18,0.17,1
PT SRI SUMATERA SEJAHTERA,1.0,0.0,0.0,0.15,0.16,1
PT SRIBOGA RATURAYA,0.0,2.0,7408.6,0.16,0.15,1
PT SRIHANA UTAMA,0.0,1.0,0.0,0.28,0.15,1
PT SRIKANDI DIAMOND MOTORS,1.0,0.0,0.0,0.15,0.16,1
PT SRIKANDI UTAMA MAKMUR,1.0,0.0,0.0,0.16,0.17,1
PT SRIWAHANA ADITYAKARTA,0.0,1.0,0.0,0.13,0.15,1
PT SRIWIJAYA MUBA LOGISTIK,1.0,0.0,0.0,0.17,0.26,1
PT SRIWIJAYA NUSANTARA SEJAHTERA,1.0,0.0,0.0,0.13,0.17,1
PT SRIWIJAYA TEKNIK UTAMA,1.0,0.0,0.0,0.17,0.16,1
PT STAMFORD TYRES DISTRIBUTOR INDONESIA,1.0,0.0,0.0,0.17,0.17,1
PT STANDARD TOYO POLYMER,1.0,0.0,0.0,0.14,0.17,1
PT STANDARDPEN INDUSTRIES,1.0,0.0,0.0,0.15,0.17,1
PT STAR CIPTA MUSIKINDO,2.0,0.0,0.0,0.16,0.16,1
PT STAR MEDIA NUSANTARA,2.0,0.0,0.0,0.16,0.16,1
PT STAR REACHERS INDONESIA,1.0,0.0,0.0,0.13,0.17,1
PT STAR SEMESTA SEJAHTERA,1.0,0.0,0.0,0.57,0.23,0
PT STARINDO JAYA PACKAGING,1.0,0.0,0.0,0.17,0.16,1
PT STARLINK SOLUSI,1.0,0.0,0.0,0.54,0.19,0
PT STARLINK SOLUSI INTERNASIONAL,1.0,0.0,0.0,0.54,0.19,0
PT STARMEDIA INTISARANA SEJATI,1.0,0.0,0.0,0.15,0.16,1
PT STARONE MITRA TELEKOMUNIKASI,4.0,0.0,154632.98,0.2,0.35,1
PT STARTEL COMMUNICATION,0.0,1.0,0.0,0.15,0.15,1
PT STEADFAST MARINE,1.0,0.0,0.0,0.16,0.16,1
PT STEEL PIPE INDUSTRY OF INDONESIA TBK,3.0,7.0,100663.39,0.2,0.28,1
PT STELLARWAY INDONESIA,1.0,0.0,0.0,0.52,0.17,0
PT STRAITS MINING SERVICES,1.0,0.0,0.0,0.16,0.17,1
PT STRATEGIC HEALTHCARE INDONESIA,1.0,0.0,0.0,0.17,0.16,1
PT STRATEGIC PARTNER SOLUTION,1.0,0.0,0.0,0.16,0.17,1
PT STRUKTUR PINTAR INDONESIA,1.0,0.0,0.0,0.18,0.16,1
PT STRUKTURINDO TIFATAMA PASIFIK,1.0,0.0,0.0,0.13,0.16,1
PT STUBE SEGARKAN INDONESIA,1.0,0.0,0.0,0.15,0.18,1
PT STUDIO KREASI BERSAMA,1.0,0.0,0.0,0.13,0.17,1
PT SUARA IRAMA INDAH,1.0,0.0,0.0,0.13,0.17,1
PT SUARA MAS ABADI,2.0,0.0,0.0,0.16,0.16,1
PT SUARA VISUAL INDONESIA,1.0,0.0,0.0,0.18,0.16,1
PT SUASA BENUA SUKSES,1.0,0.0,0.0,0.15,0.16,1
PT SUBAFOOD PANGAN JAYA,1.0,0.0,0.0,0.16,0.16,1
PT SUBANG CAKRAWALA PROPERTI,1.0,0.0,0.0,0.17,0.16,1
PT SUBANG ENERGI ABADI,1.0,0.0,0.0,0.17,0.16,1
PT SUBANG HORISON PROPERTI,1.0,0.0,0.0,0.17,0.16,1
PT SUBANG SARANA INVESTASI,1.0,0.0,0.0,0.18,0.16,1
PT SUBANG SEJAHTERA INDONESIA,1.0,0.0,0.0,0.18,0.16,1
PT SUBUR ABADI PLANTATIONS,1.0,0.0,0.0,0.17,0.15,1
PT SUBUR AGRO MAKMUR,1.0,0.0,0.0,0.17,0.15,1
PT SUBUR ARUMMAKMUR,1.0,0.0,0.0,0.14,0.16,1
PT SUBUR BUANA RAYA,1.0,0.0,0.0,0.18,0.15,1
PT SUBURSEJAHTERA AGUNGABADI,1.0,0.0,0.0,0.16,0.17,1
PT SUCOFINDO,3.0,0.0,14172.13,0.2,0.18,1
PT SUCORINVEST ASSET MANAGEMENT,0.0,1.0,0.0,0.17,0.15,1
PT SUGIH AMERTA BERLABUH,1.0,0.0,0.0,0.15,0.16,1
PT SUJINDO MAKMUR CEMERLANG,1.0,0.0,0.0,0.16,0.16,1
PT SUKAJADI SAWIT MEKAR,1.0,0.0,0.0,0.15,0.16,1
PT SUKANDA DJAYA,9.0,0.0,466400.65,0.2,0.36,2
PT SUKANDA DJAYA JAKARTA,1.0,0.0,0.0,0.13,0.16,1
PT SUKAPUTRA GRAHA CEMERLANG,1.0,0.0,0.0,0.15,0.16,1
PT SUKSES ARTHA JAYA,1.0,0.0,0.0,0.18,0.16,1
PT SUKSES BANGUN SINERGI,1.0,0.0,0.0,0.14,0.44,1
PT SUKSES DEWE,1.0,0.0,0.0,0.18,0.16,1
PT SUKSES DIVA MANDIRI,1.0,0.0,0.0,0.14,0.15,1
PT SUKSES DIVA MANDIRI RITEL,1.0,0.0,0.0,0.14,0.15,1
PT SUKSES GARDA MULIA,1.0,0.0,0.0,0.13,0.16,1
PT SUKSES HIJAU MANDIRI,1.0,0.0,0.0,0.16,0.16,1
PT SUKSES INDONESIA,1.0,0.0,0.0,0.16,0.16,1
PT SUKSES INTERNATIONAL ANUGERAH PRATAMA,1.0,0.0,0.0,0.16,0.16,1
PT SUKSES KARYA AGUNG,1.0,0.0,0.0,0.16,0.16,1
PT SUKSES MAKMUR JAYAPRATAMA,0.0,1.0,0.0,0.11,0.15,1
PT SUKSES MAKMUR SAMUDRA BERJAYA,1.0,0.0,0.0,0.16,0.16,1
PT SUKSES MARITIME LINE,1.0,0.0,0.0,0.16,0.16,1
PT SUKSES MEKAR SENTOSA,1.0,0.0,0.0,0.16,0.15,1
PT SUKSES OKINDO KURNIA ABADI,1.0,0.0,0.0,0.15,0.18,1
PT SUKSES OSEAN KHATULISTIWA LINE,1.0,0.0,0.0,0.16,0.16,1
PT SUKSES PERDANA PRIMA,0.0,1.0,0.0,0.17,0.15,1
PT SUKSES RIAU PERMATA,1.0,0.0,0.0,0.18,0.16,1
PT SUKSES SEJATI SEJAHTERA,0.0,1.0,0.0,0.16,0.15,1
PT SUKSES SENTOSA,1.0,0.0,0.0,0.15,0.16,1
PT SUKSES TANI NUSASUBUR,1.0,0.0,0.0,0.17,0.15,1
PT SUKSES TEKNIK INOVASI,1.0,0.0,0.0,0.15,0.15,1
PT SUKSES TUNGGAL MANDIRI,1.0,0.0,0.0,0.16,0.16,1
PT SUKU CADANG OTO SEJAHTERA,3.0,0.0,0.0,0.16,0.23,1
PT SULAWESI ANUGERAH JAYA,1.0,0.0,0.0,0.16,0.15,1
PT SULAWESI BUKIT ANUGERAH,1.0,0.0,0.0,0.16,0.15,1
PT SULAWESI HIDRO MANDIRI,1.0,0.0,0.0,0.14,0.17,1
PT SULAWESI MINING INVESTMENT,1.0,0.0,0.0,0.14,0.19,1
PT SULOTCO JAYA ABADI,2.0,0.0,9890.0,0.1,0.33,1
PT SUMA ARTHA PERKASA,1.0,0.0,0.0,0.17,0.16,1
PT SUMA HEKSA SINERGI,1.0,0.0,0.0,0.16,0.16,1
PT SUMAGUD SAPTA SINAR,2.0,0.0,0.0,0.18,0.21,1
PT SUMALINDO ALAM LESTARI,1.0,0.0,0.0,0.17,0.16,1
PT SUMALINDO HUTANI JAYA,1.0,0.0,0.0,0.17,0.19,1
PT SUMANS MANDIRI SEJAHTERA,1.0,0.0,0.0,0.53,0.19,0
PT SUMATERA ANUGERAH TEKNINDO PERKASA,1.0,0.0,0.0,0.18,0.16,1
PT SUMATERA CANDI KENCANA,1.0,0.0,0.0,0.15,0.16,1
PT SUMATERA KARYA AGRO,1.0,0.0,0.0,0.15,0.16,1
PT SUMATERA KEMASINDO,1.0,0.0,0.0,0.12,0.16,1
PT SUMATERA TEKNINDO,0.0,1.0,0.0,0.17,0.15,1
PT SUMATRA AGRI SEJAHTERA,2.0,0.0,0.0,0.19,0.18,1
PT SUMATRA ENERGI LESTARI,1.0,0.0,0.0,0.16,0.16,1
PT SUMATRASARANA SEKAR SAKTI,1.0,0.0,0.0,0.18,0.16,1
PT SUMBAWA RAYA CIPTA,2.0,0.0,0.0,0.18,0.17,1
PT SUMBER AGRI ANDALAN,1.0,0.0,0.0,0.15,0.16,1
PT SUMBER ALAM ENERGI HIDRO,1.0,0.0,0.0,0.16,0.16,1
PT SUMBER ALFARIA TRIJAYA TBK,11.0,9.0,409512.46,0.19,0.45,2
PT SUMBER ANEKA GAS,1.0,0.0,0.0,0.17,0.16,1
PT SUMBER API,1.0,0.0,0.0,0.15,0.16,1
PT SUMBER ARUSMULIA,0.0,1.0,0.0,0.57,0.15,0
PT SUMBER BAHAGIA SENTOSA,1.0,0.0,0.0,0.14,0.15,1
PT SUMBER BANGUN PERTIWI,1.0,0.0,0.0,0.16,0.16,1
PT SUMBER BARITO COAL,2.0,0.0,0.0,0.16,0.16,1
PT SUMBER BERLIAN MOTORS,1.0,0.0,0.0,0.17,0.16,1
PT SUMBER BIOMASSA INDONESIA,1.0,0.0,0.0,0.14,0.16,1
PT SUMBER CEMERLANG KENCANA PERMAI,1.0,0.0,0.0,0.17,0.16,1
PT SUMBER CIPTA UTAMA,1.0,0.0,0.0,0.13,0.18,1
PT SUMBER DAYA ALAM MULIA,1.0,0.0,0.0,0.17,0.19,1
PT SUMBER DAYA ENERGI,2.0,0.0,51426.4,0.18,0.17,1
PT SUMBER DAYA NUSAPHALA,1.0,0.0,0.0,0.52,0.23,0
PT SUMBER DAYA SAKTI,1.0,0.0,0.0,0.14,0.17,1
PT SUMBER EKA MANDIRI,1.0,0.0,0.0,0.15,0.16,1
PT SUMBER GLOBAL ENERGY TBK,1.0,34.0,314487.2,0.17,0.28,2
PT SUMBER GRAHA SEJAHTERA,1.0,0.0,0.0,0.14,0.15,1
PT SUMBER HIDRO SENTOSA,1.0,0.0,0.0,0.16,0.16,1
PT SUMBER INDAH LESTARI,2.0,0.0,0.0,0.16,0.22,1
PT SUMBER INDAH PERKASA,2.0,0.0,16030.67,0.17,0.17,1
PT SUMBER JAYATAMA NUSANTARA,1.0,0.0,0.0,0.17,0.17,1
PT SUMBER KARYA SUKSES,1.0,0.0,0.0,0.17,0.16,1
PT SUMBER KASIH,1.0,0.0,0.0,0.16,0.16,1
PT SUMBER KEMAS INDONESIA,1.0,0.0,0.0,0.16,0.16,1
PT SUMBER KHARISMA PERSADA,1.0,0.0,0.0,0.17,0.15,1
PT SUMBER KITA INDAH,3.0,0.0,153128.75,0.18,0.29,1
PT SUMBER KOPI PRIMA,1.0,0.0,0.0,0.12,0.18,1
PT SUMBER KURNIA ALAM,2.0,0.0,0.0,0.1,0.23,1
PT SUMBER LAWANG PUTRA,1.0,0.0,0.0,0.17,0.16,1
PT SUMBER MAHARDIKA GRAHA,1.0,0.0,0.0,0.18,0.18,1
PT SUMBER MAJU PERKASA,1.0,0.0,0.0,0.15,0.17,1
PT SUMBER MAKMUR LUMINTU,0.0,1.0,0.0,0.13,0.15,1
PT SUMBER MEGAH NUSANTARA,1.0,0.0,0.0,0.15,0.16,1
PT SUMBER MINA SAMUDERA,1.0,0.0,0.0,0.12,0.16,1
PT SUMBER MINERAL GLOBAL ABADI TBK,1.0,0.0,0.0,0.14,0.16,1
PT SUMBER MITRA JAYA,1.0,0.0,0.0,0.2,0.15,1
PT SUMBER NUGRAHA BERJAYA,1.0,0.0,0.0,0.18,0.16,1
PT SUMBER POWER NUSANTARA,1.0,0.0,0.0,0.18,0.19,1
PT SUMBER SAWIT MAKMUR,1.0,0.0,0.0,0.15,0.16,1
PT SUMBER SEGARA PRIMADAYA,3.0,0.0,25712.95,0.21,0.17,1
PT SUMBER SELERA INDONESIA,1.0,0.0,0.0,0.13,0.18,1
PT SUMBER SETAMURNI,2.0,0.0,38097.51,0.17,0.17,1
PT SUMBER SURYADAYA PRIMA,1.0,1.0,0.0,0.15,0.16,1
PT SUMBER TANI AGUNG,1.0,0.0,0.0,0.15,0.16,1
PT SUMBER TANI AGUNG OILS AND FATS,1.0,0.0,0.0,0.15,0.16,1
PT SUMBER TANI AGUNG RESOURCES TBK,3.0,40.0,384783.18,0.17,0.53,2
PT SUMBER TATA LESTARI,1.0,0.0,0.0,0.13,0.18,1
PT SUMBER TIRTA ENERGI,1.0,0.0,0.0,0.16,0.16,1
PT SUMBER TIRTA SENTOSA,1.0,0.0,0.0,0.1,0.16,1
PT SUMBER TRIJAYA LESTARI,2.0,0.0,0.0,0.16,0.22,1
PT SUMBER URIP SEJATI,2.0,0.0,3255.84,0.19,0.16,1
PT SUMBER USAHA KARYAJAYA,1.0,0.0,0.0,0.11,0.16,1
PT SUMBER UTAMA NIAGA,1.0,0.0,0.0,0.17,0.17,1
PT SUMBERDAYA ARINDO,2.0,0.0,10792.15,0.19,0.17,1
PT SUMBERDAYA SEWATAMA,1.0,0.0,0.0,0.19,0.15,1
PT SUMBERDAYA SINARBARU,2.0,0.0,0.0,0.19,0.19,1
PT SUMBERMAS INTI ENERGI,0.0,1.0,0.0,0.14,0.15,1
PT SUMBERSENTOSA GUNA LESTARI,1.0,0.0,0.0,0.13,0.18,1
PT SUMBERTAMA NUSAPERTIWI,1.0,0.0,0.0,0.15,0.16,1
PT SUMI RUBBER INDONESIA,1.0,0.0,0.0,0.19,0.15,1
PT SUMIDEN SERASI WIRE PRODUCTS,2.0,0.0,0.0,0.19,0.16,1
PT SUMMARECON AGUNG TBK,1.0,17.0,153.0,1.0,0.28,0
PT SUMMARECON INVESTMENT PROPERTY,1.0,0.0,0.0,0.51,0.16,0
PT SUMMARECON PROPERTY DEVELOPMENT,1.0,0.0,0.0,0.51,0.16,0
PT SUMMERVILLE PROPERTY MANAJEMEN,1.0,0.0,0.0,0.51,0.16,0
PT SUMMIT OTO FINANCE,1.0,0.0,0.0,0.5,0.19,0
PT SUN ANTARNUSA INVESTMENT,0.0,1.0,0.0,0.6,0.15,0
PT SUN LAND INVESTAMA,0.0,1.0,0.0,0.6,0.15,0
PT SUN LIFE FINANCIAL,1.0,0.0,0.0,0.17,0.17,1
PT SUN TV NETWORK,1.0,0.0,0.0,0.17,0.16,1
PT SUNAN RUBBER,1.0,0.0,0.0,0.52,0.21,0
PT SUNGAI BERLIAN JAYA,1.0,0.0,0.0,0.17,0.19,1
PT SUNGAI BERLIAN MAHAKAM,1.0,0.0,0.0,0.14,0.16,1
PT SUNGAI BUDI,2.0,2.0,31635.2,0.16,0.23,1
PT SUNGAI DANAU JAYA,3.0,0.0,11631.47,0.18,0.31,1
PT SUNGAI MENANG,1.0,0.0,0.0,0.15,0.16,1
PT SUNGAI RANGIT,2.0,0.0,9333.63,0.16,0.17,1
PT SUNJIN BLUE THREAD,1.0,0.0,0.0,0.5,0.17,0
PT SUNSONINDO TEXTILE INVESTAMA,0.0,1.0,0.0,0.17,0.15,1
PT SUNTER LAKESIDE HOTEL TBK,2.0,0.0,1.0,1.0,0.4,0
PT SUNTORY GARUDA BEVERAGE,2.0,0.0,9890.0,0.16,0.31,1
PT SUPER CAPITAL INDONESIA,0.0,2.0,27984.83,0.18,0.15,1
PT SUPER ENERGY TBK,3.0,43.0,1097490.47,0.21,0.47,2
PT SUPERCHEM PRIMA LESTARI,1.0,0.0,0.0,0.14,0.15,1
PT SUPERKRANE MITRA UTAMA TBK,1.0,26.0,248123.79,0.2,0.28,1
PT SUPERNOVA,1.0,0.0,0.0,0.15,0.22,1
PT SUPERNOVA FLEXIBLE PACKAGING,3.0,1.0,77925.01,0.19,0.24,1
PT SUPERTRADA INDONESIA,0.0,1.0,0.0,0.17,0.15,1
PT SUPERWISH PERKASA,1.0,0.0,0.0,0.17,0.17,1
PT SUPRA FERBINDO FARMA,1.0,0.0,0.0,0.15,0.15,1
PT SUPRA INVESTAMA MANDIRI,1.0,0.0,0.0,0.13,0.41,1
PT SUPRA MATRA ABADI,1.0,0.0,0.0,0.14,0.17,1
PT SUPRA PRIMATAMA NUSANTARA,2.0,0.0,0.0,0.17,0.21,1
PT SUPRA USADHATAMA,1.0,0.0,0.0,0.15,0.15,1
PT SUPRABARI MAPANINDO MINERAL,2.0,0.0,1736.74,0.18,0.17,1
PT SUPRACO DEEP WATER,1.0,0.0,0.0,0.17,0.16,1
PT SUPRACO INDONESIA,1.0,0.0,0.0,0.17,0.16,1
PT SUPRACO LINES,1.0,0.0,0.0,0.17,0.16,1
PT SUPRAKREASI ERADINAMIKA,0.0,1.0,0.0,0.12,0.15,1
PT SUPREME CABLE MANUFACTURING & COMMERCE TBK,5.0,56.0,734208.3,0.22,0.56,2
PT SUPREME CABLE MANUFACTURING CORP,0.0,1.0,0.0,0.17,0.15,1
PT SUPREME DECOLUXE,1.0,0.0,0.0,0.18,0.16,1
PT SUPREME POWER,1.0,0.0,0.0,0.18,0.16,1
PT SURABAYA CITRA TONGGAK,1.0,0.0,0.0,0.14,0.15,1
