kodeEmiten,NamaEmiten,field,year,contextRef,id,name
AUTO,ASTRA OTOPARTS TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty5Member,IX02_1373_00310_00_0001,PT TOYOTA-ASTRA MOTOR
AVIA,PT AVIA AVIAN TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty4Member,IXF1616000E02_1378_00015_00_0001,PT AVIA AVIAN INDUSTRI PIPA
AVIA,PT AVIA AVIAN TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00014_00_0001,PT BANGUN BERSAMA SOLUSINDO
AVIA,PT AVIA AVIAN TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT CATURKARDA DEPO BANGUNAN TBK
AVIA,PT AVIA AVIAN TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty6Member,IXF1616000E02_1378_00017_00_0001,PT KENCANA LINTASINDO INTERNASIONAL
AVIA,PT AVIA AVIAN TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,PT MEGADEPO INDONESIA
AVIA,PT AVIA AVIAN TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty5Member,IXF1616000E02_1378_00016_00_0001,PT WAHANA LENTERA RAYA
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember,IX02_1363_04284_00_0001,PT ARTA NAJWA
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember,IX02_1363_04288_00_0001,PT HUTAMA KARYA (PERSERO)
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank10CounterpartyMember_ThirdPartyMember,IX02_1363_04280_00_0001,PT HUTAMA KARYA INFRASTRUKTUR
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember,IX02_1363_04286_00_0001,PT JAKSON NIAGATAMA
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember,IX02_1363_04292_00_0001,PT MINIMAX MEKANIKA OTOMASI
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank9CounterpartyMember_ThirdPartyMember,IX02_1363_04298_00_0001,PT SAPTA UNGGUL
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank8CounterpartyMember_ThirdPartyMember,IX02_1363_04296_00_0001,PT TINDODI KARYA LESTARI
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0001,PT TRIYASA GEOKOMUNINDO
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0001,PT WASKITA KARYA (PERSERO) TBK
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember_1,IX02_1446_20413_00_0001,PT GEE SAN INDONESIA
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty9Member,IX02_1373_00356_00_0001,CV ANIRAH KARYA MANDIRI
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty8Member,IX02_1373_00355_00_0001,CV ARSYATMA PERKASA ENGINEER
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty6Member,IX02_1373_00353_00_0001,CV MULIA RAYA
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty10Member,IX02_1373_00347_00_0001,CV ORION PUTRA MANDIRI
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty2Member,IXF1616000E02_1378_00024_00_0001,PT BUMI MULIA PERKASA
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty2Member,IXF1616000E02_1378_00024_00_0001,PT KARYA BAHANA BERLIAN
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty1Member,IXF1616000E02_1378_00023_00_0001,PT KARYA BAHANA UNIGAM
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty3Member,IX02_1373_00350_00_0001,PT MITRA USAHA MANDIRI
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty4Member,IX02_1373_00351_00_0001,PT NURMAN ABADI
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty5Member,IX02_1373_00352_00_0001,PT TEKNIK KONSTRUKSINDO PERKASA
AYLS,PT AGRO YASA LESTARI TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty1Member,IXF1616000E02_1378_00023_00_0001,PT TRIYASA GEOKOMUNINDO
BAJA,SARANACENTRAL BAJATAMA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank1CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00044_00_0001,PT SARANA STEEL
BAJA,SARANACENTRAL BAJATAMA TBK,idx-cor:CounterpartyName,2022,PriorEndYearDuration_1620300_Rank2CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00092_00_0001,PT SARANA SURYA SAKTI
BAJA,SARANACENTRAL BAJATAMA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00046_00_0001,CHOICE PTE LTD
BAJA,SARANACENTRAL BAJATAMA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank2CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00044_00_0001,PT SARANA STEEL
BAJA,SARANACENTRAL BAJATAMA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00042_00_0001,PT SARANA STEEL ENGINEERING
BAJA,SARANACENTRAL BAJATAMA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT SARANA STEEL
BAJA,SARANACENTRAL BAJATAMA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,PT SARANA SURYA SAKTI
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank1CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00045_00_0001,PT INDOSAT TBK
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank7CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00057_00_0001,PT INTERNUX
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank8CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00059_00_0001,PT JELAJAH DATA SEMESTA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank10CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00043_00_0001,PT KIRANA SOLUSI UTAMA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank9CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00061_00_0001,PT PRESTASI PIRANTI INFORMASI
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank6CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00055_00_0001,PT TELEKOMUNIKASI SELULAR
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank3CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00049_00_0001,PT TELKOM INDONESIA (PERSERO) TBK
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank2CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00047_00_0001,PT XLSMART TELECOM SEJAHTERA TBK
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember_1,IX02_1446_20453_00_0003,LITE-ON TECHNOLOGY CORP
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember_1,IX02_1446_20463_00_0003,PT ALCATEL-LUCENT INDONESIA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_3640300_Rank6CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00053_00_0001,PT ASIA TELCO NETWORKS
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_3640300_Rank6CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00053_00_0001,PT BERCA HARDAYAPERKASA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_3640300_Rank5CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00051_00_0001,PT COMMUNICATION CABLE SYSTEMS INDONESIA TBK
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_3640300_Rank5CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00051_00_0001,PT DUTA HITA JAYA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_3640300_Rank4CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00049_00_0001,PT FURUKAWA OPTICAL SOLUTIONS INDONESIA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember_1,IX02_1446_20443_00_0003,PT HUME SAKTI INDONESIA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_3640300_Rank2CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00045_00_0001,PT JELAJAH DATA SEMESTA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_3640300_Rank3CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00047_00_0001,PT NOBI PUTRA ANGKASA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_3640300_Rank1CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00043_00_0001,PT NOKIA SOLUTIONS AND NETWORK INDONESIA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_3640300_Rank8CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00057_00_0001,PT PRYSMIAN CABLES INDONESIA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_3640300_Rank9CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00059_00_0001,ST ENGINEERING ADVANCED NETWORKS & SENSORS PTE LTD
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty2Member,IXF3616000E02_1378_00024_00_0001,DINAS KOMUNIKASI INFORMATIKA DAN STATISTIK PROVINSI DKI JAKARTA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty8Member,IX02_1373_00355_00_0003,PLT KEPALA UNIT PENGELOLA JAKARTA SMART CITY
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty1Member,IXF3616000E02_1378_00023_00_0001,PT INDOSAT TBK
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty6Member,IXF3616000E02_1378_00028_00_0001,PT JELAJAH DATA SEMESTA
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty10Member,IXF3616000E02_1378_00022_00_0001,PT MORA TELEMATIKA INDONESIA TBK
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty8Member,IXF3616000E02_1378_00030_00_0001,PT TELEKOMUNIKASI SELULAR
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty4Member,IXF3616000E02_1378_00026_00_0001,PT TELKOM INDONESIA (PERSERO) TBK
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty3Member,IXF3616000E02_1378_00025_00_0001,PT XLSMART TELECOM SEJAHTERA TBK
BALI,PT BALI TOWERINDO SENTRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty9Member,IXF3616000E02_1378_00031_00_0001,UNIT PENGELOLA JAKARTA SMART CITY PROVINSI DKI JAKARTA
BATA,SEPATU BATA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember,IX02_1363_04283_00_0001,BATA INDUSTRIAL EUROPE NETHERLAND
BATA,SEPATU BATA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank7CounterpartyMember_RelatedPartyMember,IX02_1363_04293_00_0001,BATA PRIMAVERA SDN BHD
BATA,SEPATU BATA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank4CounterpartyMember_RelatedPartyMember,IX02_1363_04287_00_0001,BATA SHOE (SINGAPORE) PTE LTD
BATA,SEPATU BATA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember,IX02_1363_04289_00_0001,BATA SHOE COMPANY KENYA LIMITED
BATA,SEPATU BATA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank6CounterpartyMember_RelatedPartyMember,IX02_1363_04291_00_0001,BATA SHOE OF THAILAND PUBLIC CO LTD
BATA,SEPATU BATA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember,IX02_1363_04281_00_0001,EMPRESAS COMERCIALES SA
BATA,SEPATU BATA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_RelatedPartyMember,IX02_1363_04285_00_0001,UGANDA BATA SHOE CO LTD
BATA,SEPATU BATA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember_1,IX02_1446_20418_00_0001,BATA BRANDS SARL
BATA,SEPATU BATA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember_1,IX02_1446_20448_00_0001,BATA CENTRE SRO
BATA,SEPATU BATA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_RelatedPartyMember_1,IX02_1446_20438_00_0001,BATA INDUSTRIAL EUROPE NETHERLAND
BATA,SEPATU BATA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank7CounterpartyMember_RelatedPartyMember_1,IX02_1446_20468_00_0001,BATA PRIMAVERA SDN BHD
BATA,SEPATU BATA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember_1,IX02_1446_20408_00_0001,BATA SHOE (SINGAPORE) PTE LTD
BATA,SEPATU BATA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank6CounterpartyMember_RelatedPartyMember_1,IX02_1446_20458_00_0001,BATA SHOE OF THAILAND PUBLIC CO LTD
BATA,SEPATU BATA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_RelatedPartyMember_1,IX02_1446_20428_00_0001,GLOBAL FOOTWEAR SERVICE PTE LTD
BATA,SEPATU BATA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty4Member,IX02_1373_00309_00_0001,BATA PRIMAVERA SDN BHD
BATA,SEPATU BATA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty5Member,IX02_1373_00310_00_0001,BATA SHOE COMPANY (BANGLADESH) LIMITED
BATA,SEPATU BATA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty3Member,IX02_1373_00308_00_0001,BATA SHOE COMPANY KENYA LIMITED
BATA,SEPATU BATA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,BATA SHOE OF THAILAND PUBLIC CO LTD
BATA,SEPATU BATA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,EMPRESAS COMERCIALES SA
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember,IX02_1363_04284_00_0003,HUSKY-CNOOC MADURA LIMITED
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember,IX02_1363_04294_00_0003,KUFPEC INDONESIA (ANAMBAS) BV
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember,IX02_1363_04281_00_0003,MARCO POLO SHIPPING CO PTE LTD
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember,IX02_1363_04288_00_0003,PREMIER OIL NATUNA SEA BV
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0003,PT CIPTA MANDIRI INVESTAMA
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember,IX02_1363_04286_00_0003,PT DUTA LINTAS LAUTAN
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember,IX02_1363_04292_00_0003,PT PELAYARAN BAHTERA ADHIGUNA
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0003,SYNERGY MARINE (L) LIMITED
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2023,CurrentYearDuration_3616000_ThirdParty4Member,IXF3616000E02_1378_00026_00_0001,HUSKY-CNOOC MADURA LIMITED
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party1Member,IX02_1373_00282_00_0003,MARCO POLO SHIPPING CO PTE LTD
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty1Member,IXF3616000E02_1378_00023_00_0001,MEDCO E&P NATUNA LTD
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_RelatedParty1Member,IXF3616000E02_1378_00012_00_0001,MP OFFSHORE PTE LTD
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_RelatedParty2Member,IXF3616000E02_1378_00013_00_0001,PKR OFFSHORE CO LTD
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2023,CurrentYearDuration_3616000_ThirdParty5Member,IXF3616000E02_1378_00027_00_0001,PREMIER OIL NATUNA SEA BV
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty2Member,IXF3616000E02_1378_00024_00_0001,PT FUGRO INDONESIA
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty4Member,IXF3616000E02_1378_00026_00_0001,PT PELAYARAN BAHTERA ADHIGUNA
BBRM,PELAYARAN NASIONAL BINA BUANA RAYA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty3Member,IXF3616000E02_1378_00025_00_0001,SYNERGY MARINE (L) LIMITED
BBSS,PT BUMI BENOWO SUKSES SEJAHTERA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank2CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00045_00_0001,PT AMBASSADOR GARMINDO
BBSS,PT BUMI BENOWO SUKSES SEJAHTERA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank1CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00043_00_0001,PT FORTUNA KONTRAKTOR
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank1CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00045_00_0001,PT CITRA PERMAI PESONA
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank2CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00047_00_0001,PT GLOBAL HANSTAMA JAYA
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember,IX02_1363_04292_00_0002,PT MATAHARI SUKSES SEJAHTERA
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank6CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00055_00_0001,PT MAXWELL LOGITRADE LESTARI
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank3CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00049_00_0001,PT MULTI SARANA FARMA
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank7CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00057_00_0001,PT SUNJIN BLUE THREAD
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank1CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00043_00_0001,PT BENTENG CIPTA LAKSANA
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank2CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00045_00_0001,PT BINA INFRASTRUKTUR NUSANTARA
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank3CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00047_00_0001,PT GENTA CIPTA ABADI
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank4CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00049_00_0001,PT JAYAMAS MAKMUR CEMERLANG
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_2640300_Rank4CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00093_00_0001,PT SAHASSA PRIMA NIAGA
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank1CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00042_00_0001,PT SETIA PRATAMA KONINDO
BCIP,BUMI CITRA PERMAI TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank8CounterpartyMember_ThirdPartyMember_1,IX02_1446_20483_00_0002,PT TIRTA INTERIOR
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_ThirdParty4Member,IXF1616000E02_1378_00050_00_0001,CV ALERGA
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_ThirdParty3Member,IXF1616000E02_1378_00049_00_0001,CV BASO SOEKAKOE
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_ThirdParty10Member,IXF1616000E02_1378_00046_00_0001,CV BERKAH MULIA SEJAHTERA
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty6Member,IXF1616000E02_1378_00028_00_0001,CV SILIH WANGI SAWARGI
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_ThirdParty7Member,IXF1616000E02_1378_00053_00_0001,INDOFOOD SUKSES MAKMUR TBK
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty5Member,IXF1616000E02_1378_00027_00_0001,PT ANUGERAH PANGAN LESTARI
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_ThirdParty1Member,IXF1616000E02_1378_00047_00_0001,PT CITRA KARYA MANDIRI SUKSES
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_ThirdParty2Member,IXF1616000E02_1378_00048_00_0001,PT DUNIA DAGING FOOD INDUSTRIES
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty4Member,IXF1616000E02_1378_00026_00_0001,PT FAJAR JAYA ANUGERAH
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty7Member,IXF1616000E02_1378_00029_00_0001,PT INDO AGRO INTERNATIONAL
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_ThirdParty6Member,IXF1616000E02_1378_00052_00_0001,PT LANGGENG MAJU UTAMA
BEEF,PT ESTIKA TATA TIARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_ThirdParty5Member,IXF1616000E02_1378_00051_00_0001,PT MADJU SATYADWI UTAMADI
